slot_index,hour_index,day_ahead_price_eur_per_mwh,capacity_price_eur_per_mw,activation_price_eur_per_mwh,shortfall_price_eur_per_mwh,charge_mw,discharge_mw,reserve_commitment_mw,recovery_power_mw,required_activation_mwh,delivered_activation_mwh,undelivered_activation_mwh,soc_plan_start_mwh,soc_plan_end_mwh,soc_realised_start_mwh,soc_realised_end_mwh,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,recovery_cost_eur,total_eur,delivery_day,strategy,chi,fallback,timestamp_utc,timestamp_local,local_hour
32,8,158.279999,46.59,157.77,87.28,0,0,3.7242403511,0,0.0420839159675,0.0420839159675,0,5.17592479183,5.17592479183,7.93752402915,7.89187761336,0,43.3780894895,6.63957942219,0,0,50.0176689117,2026-01-28,B3_hist_paired,0,0,2026-01-28T07:00:00Z,2026-01-28 08:00:00+01:00,8
33,8,168.210007,46.59,141.6,92.65,0,0,3.7242403511,0,0.0219730180715,0.0219730180715,0,5.17592479183,5.17592479183,7.89187761336,7.86804452901,0,43.3780894895,3.11137935893,0,0,46.4894688484,2026-01-28,B3_hist_paired,0,0,2026-01-28T07:15:00Z,2026-01-28 08:15:00+01:00,8
34,8,174.190002,46.59,171.56,95,0,0,3.7242403511,0,0.0182487777204,0.0182487777204,0,5.17592479183,5.17592479183,7.86804452901,7.84825095048,0,43.3780894895,3.13076030571,0,0,46.5088497952,2026-01-28,B3_hist_paired,0,0,2026-01-28T07:30:00Z,2026-01-28 08:30:00+01:00,8
35,8,183.399994,46.59,167.28,68.57,0,0,3.7242403511,0,0.0424563400026,0.0424563400026,0,5.17592479183,5.17592479183,7.84825095048,7.80220058411,0,43.3780894895,7.10209655563,0,0,50.4801860451,2026-01-28,B3_hist_paired,0,0,2026-01-28T07:45:00Z,2026-01-28 08:45:00+01:00,8
36,9,180.389999,39.23,183.65,101.65,0,0,2.55934042029,0,0.0168916467739,0.0168916467739,0,5.17592479183,5.17592479183,7.80220058411,7.78387902077,0,25.100731172,3.10215093003,0,0,28.202882102,2026-01-28,B3_hist_paired,0,0,2026-01-28T08:00:00Z,2026-01-28 09:00:00+01:00,9
37,9,178.110001,39.23,183.03,101.21,0,0,2.55934042029,0,0.0156119765637,0.0156119765637,0,5.17592479183,5.17592479183,7.78387902077,7.76694545466,0,25.100731172,2.85746007046,0,0,27.9581912424,2026-01-28,B3_hist_paired,0,0,2026-01-28T08:15:00Z,2026-01-28 09:15:00+01:00,9
38,9,167.779999,39.23,180.29,167.78,0,0,2.55934042029,0,0.00793395530289,0.00793395530289,0,5.17592479183,5.17592479183,7.76694545466,7.75833987187,0,25.100731172,1.43041280156,0,0,26.5311439735,2026-01-28,B3_hist_paired,0,0,2026-01-28T08:30:00Z,2026-01-28 09:30:00+01:00,9
39,9,163.960007,39.23,151.73,163.96,0,0,2.55934042029,0,0.0151001084797,0.0151001084797,0,5.17592479183,5.17592479183,7.75833987187,7.74196150465,0,25.100731172,2.29113945962,0,0,27.3918706316,2026-01-28,B3_hist_paired,0,0,2026-01-28T08:45:00Z,2026-01-28 09:45:00+01:00,9
40,10,187.399994,80.35,127.36,187.4,0,0,3.55709264144,0,0.00391280190558,0.00391280190558,0,5.17592479183,5.17592479183,7.74196150465,7.7377174751,0,71.4530984349,0.498334450695,0,0,71.9514328856,2026-01-28,B3_hist_paired,0,0,2026-01-28T09:00:00Z,2026-01-28 10:00:00+01:00,10
41,10,174.740005,80.35,897.68,897.68,0,0,3.55709264144,0,0.381320331162,0.381320331162,0,5.17592479183,5.17592479183,7.7377174751,7.32411750503,0,71.4530984349,342.303634878,0,0,413.756733313,2026-01-28,B3_hist_paired,0,0,2026-01-28T09:15:00Z,2026-01-28 10:15:00+01:00,10
42,10,168.429993,80.35,2406.03,168.43,0,0,3.55709264144,0,0.725646898853,0.725646898853,0,5.17592479183,5.17592479183,7.32411750503,6.53704293512,0,71.4530984349,1745.92820805,0,0,1817.38130648,2026-01-28,B3_hist_paired,0,0,2026-01-28T09:30:00Z,2026-01-28 10:30:00+01:00,10
43,10,153.899994,80.35,1882.56,1882.56,0,0,3.55709264144,0,0.292037305862,0.292037305862,0,5.17592479183,5.17592479183,6.53704293512,6.22028400281,0,71.4530984349,549.777750524,0,0,621.230848959,2026-01-28,B3_hist_paired,0,0,2026-01-28T09:45:00Z,2026-01-28 10:45:00+01:00,10
44,11,166.589996,71.36,168.37,168.37,0,0,2.80380879458,0,0.0457020833516,0.0457020833516,0,5.17592479183,5.17592479183,6.22028400281,6.17071313349,0,50.0199488953,7.69485977392,0,0,57.7148086692,2026-01-28,B3_hist_paired,0,0,2026-01-28T10:00:00Z,2026-01-28 11:00:00+01:00,11
45,11,159.300003,71.36,179.82,179.82,0,0,2.80380879458,0,0.0681325537083,0.0681325537083,0,5.17592479183,5.17592479183,6.17071313349,6.09681300315,0,50.0199488953,12.2515958078,0,0,62.2715447031,2026-01-28,B3_hist_paired,0,0,2026-01-28T10:15:00Z,2026-01-28 11:15:00+01:00,11
46,11,161.910004,71.36,161.49,161.91,0,0,2.80380879458,0,0.0412159892803,0.0412159892803,0,5.17592479183,5.17592479183,6.09681300315,6.05210798603,0,50.0199488953,6.65597010888,0,0,56.6759190042,2026-01-28,B3_hist_paired,0,0,2026-01-28T10:30:00Z,2026-01-28 11:30:00+01:00,11
47,11,161.910004,71.36,188.82,188.82,0,0,2.80380879458,0,0.104582068038,0.104582068038,0,5.17592479183,5.17592479183,6.05210798603,5.93867280653,0,50.0199488953,19.7471860869,0,0,69.7671349822,2026-01-28,B3_hist_paired,0,0,2026-01-28T10:45:00Z,2026-01-28 11:45:00+01:00,11
48,12,156.100006,46.59,0,156.1,0,0,2.7862109768,0,0,0,0,5.17592479183,5.17592479183,5.93867280653,5.93867280653,0,32.4523923522,0,0,0,32.4523923522,2026-01-28,B3_hist_paired,0,0,2026-01-28T11:00:00Z,2026-01-28 12:00:00+01:00,12
49,12,153.789993,46.59,0,66.14,0,0,2.7862109768,0.685815476118,0,0,0,5.17592479183,5.17592479183,5.93867280653,6.09674546332,0,32.4523923522,0,0,11.3399588976,21.1124334546,2026-01-28,B3_hist_paired,0,0,2026-01-28T11:15:00Z,2026-01-28 12:15:00+01:00,12
50,12,149.440002,46.59,0,84.77,0,0,2.7862109768,0,0,0,0,5.17592479183,5.17592479183,6.09674546332,6.09674546332,0,32.4523923522,0,0,0,32.4523923522,2026-01-28,B3_hist_paired,0,0,2026-01-28T11:30:00Z,2026-01-28 12:30:00+01:00,12
51,12,149.220001,46.59,156.3,92.81,0,0,2.7862109768,0,0.0122593282979,0.0122593282979,0,5.17592479183,5.17592479183,6.09674546332,6.08344835482,0,32.4523923522,1.91613301296,0,0,34.3685253652,2026-01-28,B3_hist_paired,0,0,2026-01-28T11:45:00Z,2026-01-28 12:45:00+01:00,12
52,13,145.369995,60.92,0,145.37,0,0,4,0,0,0,0,5.17592479183,5.17592479183,6.08344835482,6.08344835482,0,60.92,0,0,0,60.92,2026-01-28,B3_hist_paired,0,0,2026-01-28T12:00:00Z,2026-01-28 13:00:00+01:00,13
53,13,151.059998,60.92,199.84,199.84,0,0,4,0,0.1704,0.1704,0,5.17592479183,5.17592479183,6.08344835482,5.89862360476,0,60.92,34.052736,0,0,94.972736,2026-01-28,B3_hist_paired,0,0,2026-01-28T12:15:00Z,2026-01-28 13:15:00+01:00,13
54,13,137.330002,60.92,166.3,166.3,0,0,4,0,0.0436,0.0436,0,5.17592479183,5.17592479183,5.89862360476,5.85133276495,0,60.92,7.25068,0,0,68.17068,2026-01-28,B3_hist_paired,0,0,2026-01-28T12:30:00Z,2026-01-28 13:30:00+01:00,13
55,13,134.289993,60.92,314.35,314.35,0,0,4,0,0.0736,0.0736,0,5.17592479183,5.17592479183,5.85133276495,5.77150235648,0,60.92,23.13616,0,0,84.05616,2026-01-28,B3_hist_paired,0,0,2026-01-28T12:45:00Z,2026-01-28 13:45:00+01:00,13
56,14,134.570007,46.59,212.41,134.57,0,0,4,0,0.1724,0.1724,0,5.17592479183,5.17592479183,5.77150235648,5.58450830184,0,46.59,36.619484,0,0,83.209484,2026-01-28,B3_hist_paired,0,0,2026-01-28T13:00:00Z,2026-01-28 14:00:00+01:00,14
57,14,132.850006,46.59,208.58,208.58,0,0,4,0,0.1132,0.1132,0,5.17592479183,5.17592479183,5.58450830184,5.46172566271,0,46.59,23.611256,0,0,70.201256,2026-01-28,B3_hist_paired,0,0,2026-01-28T13:15:00Z,2026-01-28 14:15:00+01:00,14
58,14,132.669998,46.59,0,132.67,0,0,4,0,0,0,0,5.17592479183,5.17592479183,5.46172566271,5.46172566271,0,46.59,0,0,0,46.59,2026-01-28,B3_hist_paired,0,0,2026-01-28T13:30:00Z,2026-01-28 14:30:00+01:00,14
59,14,137.589996,46.59,190.84,190.84,0,0,4,0,0.034,0.034,0,5.17592479183,5.17592479183,5.46172566271,5.42484748488,0,46.59,6.48856,0,0,53.07856,2026-01-28,B3_hist_paired,0,0,2026-01-28T13:45:00Z,2026-01-28 14:45:00+01:00,14
60,15,141.639999,46.59,133.33,141.64,0,0,4,0,0.006,0.006,0,5.17592479183,5.17592479183,5.42484748488,5.41833957115,0,46.59,0.79998,0,0,47.38998,2026-01-28,B3_hist_paired,0,0,2026-01-28T14:00:00Z,2026-01-28 15:00:00+01:00,15
61,15,133.259995,46.59,503.68,92.78,0,0,4,0,0.1372,0.1372,0,5.17592479183,5.17592479183,5.41833957115,5.26952527708,0,46.59,69.104896,0,0,115.694896,2026-01-28,B3_hist_paired,0,0,2026-01-28T14:15:00Z,2026-01-28 15:15:00+01:00,15
62,15,133.899994,46.59,0,77.5,0,0,4,0,0,0,0,5.17592479183,5.17592479183,5.26952527708,5.26952527708,0,46.59,0,0,0,46.59,2026-01-28,B3_hist_paired,0,0,2026-01-28T14:30:00Z,2026-01-28 15:30:00+01:00,15
63,15,139.309998,46.59,163.09,139.31,0,0,4,0,0.0276,0.0276,0,5.17592479183,5.17592479183,5.26952527708,5.2395888739,0,46.59,4.501284,0,0,51.091284,2026-01-28,B3_hist_paired,0,0,2026-01-28T14:45:00Z,2026-01-28 15:45:00+01:00,15
64,16,139.839996,80.35,0,139.84,0,0,2.66305944843,0,0,0,0,5.17592479183,5.17592479183,5.2395888739,5.2395888739,0,53.4942066703,0,0,0,53.4942066703,2026-01-28,B3_hist_paired,0,0,2026-01-28T15:00:00Z,2026-01-28 16:00:00+01:00,16
65,16,142.520004,80.35,0,142.52,0,0,2.66305944843,0,0,0,0,5.17592479183,5.17592479183,5.2395888739,5.2395888739,0,53.4942066703,0,0,0,53.4942066703,2026-01-28,B3_hist_paired,0,0,2026-01-28T15:15:00Z,2026-01-28 16:15:00+01:00,16
66,16,147.449997,80.35,88.12,147.45,0,0,2.66305944843,0,0.000532611889686,0.000532611889686,0,5.17592479183,5.17592479183,5.2395888739,5.2390111752,0,53.4942066703,0.0469337597191,0,0,53.54114043,2026-01-28,B3_hist_paired,0,0,2026-01-28T15:30:00Z,2026-01-28 16:30:00+01:00,16
67,16,156.110001,80.35,146.94,156.11,0,0,2.66305944843,0,0.0505981295201,0.0505981295201,0,5.17592479183,5.17592479183,5.2390111752,5.18412979819,0,53.4942066703,7.43488915169,0,0,60.929095822,2026-01-28,B3_hist_paired,0,0,2026-01-28T15:45:00Z,2026-01-28 16:45:00+01:00,16
68,17,149.669998,80.35,157.85,157.85,0,0,3.2007681531,0,0.0835400487959,0.0835400487959,0,5.17592479183,5.17592479183,5.18412979819,5.09351789303,0,64.2954302754,13.1867967024,0,0,77.4822269778,2026-01-28,B3_hist_paired,0,0,2026-01-28T16:00:00Z,2026-01-28 17:00:00+01:00,17
69,17,167.690002,80.35,130.76,167.69,0,-0,3.2007681531,0,0.0822597415347,0.0822597415347,0,5.17592479183,5.17592479183,5.09351789303,5.00429467608,-0,64.2954302754,10.7562838031,0,0,75.0517140785,2026-01-28,B3_hist_paired,0,0,2026-01-28T16:15:00Z,2026-01-28 17:15:00+01:00,17
70,17,167.759995,80.35,96.51,167.76,0,0,3.2007681531,0,0.0156837639502,0.0156837639502,0,5.17592479183,5.17592479183,5.00429467608,4.98728324561,0,64.2954302754,1.51364005883,0,0,65.8090703342,2026-01-28,B3_hist_paired,0,0,2026-01-28T16:30:00Z,2026-01-28 17:30:00+01:00,17
71,17,163.029999,80.35,0,163.03,0,0,3.2007681531,0,0,0,0,5.17592479183,5.17592479183,4.98728324561,4.98728324561,0,64.2954302754,0,0,0,64.2954302754,2026-01-28,B3_hist_paired,0,0,2026-01-28T16:45:00Z,2026-01-28 17:45:00+01:00,17
72,18,173.559998,80.35,0,173.58,0,9.99924038202e-08,3.20260275157,0,0,0,0,5.17592479183,5.17592476471,4.98728324561,4.98728321849,4.33867035176e-06,64.3322827721,0,0,0,64.3322871108,2026-01-28,B3_hist_paired,0,0,2026-01-28T17:00:00Z,2026-01-28 18:00:00+01:00,18
73,18,171.5,80.35,0,171.5,0,0.797397248431,3.20260275157,0,0,0,0,5.17592476471,4.95970007701,4.98728321849,4.77105853079,34.1884070265,64.3322827721,0,0,0,98.5206897986,2026-01-28,B3_hist_paired,0,0,2026-01-28T17:15:00Z,2026-01-28 18:15:00+01:00,18
74,18,167.660004,80.35,0,167.66,0,0.797397248431,3.20260275157,0,0,0,0,4.95970007701,4.7434753893,4.77105853079,4.55483384308,33.4229064654,64.3322827721,0,0,0,97.7551892375,2026-01-28,B3_hist_paired,0,0,2026-01-28T17:30:00Z,2026-01-28 18:30:00+01:00,18
75,18,167.5,80.35,0,167.5,0,0.797397248431,3.20260275157,0,0,0,0,4.7434753893,4.52725070159,4.55483384308,4.33860915537,33.3910097781,64.3322827721,0,0,0,97.7232925502,2026-01-28,B3_hist_paired,0,0,2026-01-28T17:45:00Z,2026-01-28 18:45:00+01:00,18
76,19,162.770004,80.35,0,162.77,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,80.35,0,0,0,80.35,2026-01-28,B3_hist_paired,0,0,2026-01-28T18:00:00Z,2026-01-28 19:00:00+01:00,19
77,19,159.850006,80.35,0,159.85,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,80.35,0,0,0,80.35,2026-01-28,B3_hist_paired,0,0,2026-01-28T18:15:00Z,2026-01-28 19:15:00+01:00,19
78,19,154.490005,80.35,0,154.49,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,80.35,0,0,0,80.35,2026-01-28,B3_hist_paired,0,0,2026-01-28T18:30:00Z,2026-01-28 19:30:00+01:00,19
79,19,138.169998,80.35,0,138.17,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,80.35,0,0,0,80.35,2026-01-28,B3_hist_paired,0,0,2026-01-28T18:45:00Z,2026-01-28 19:45:00+01:00,19
80,20,144.789993,74.58,0,144.79,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,74.58,0,0,0,74.58,2026-01-28,B3_hist_paired,0,0,2026-01-28T19:00:00Z,2026-01-28 20:00:00+01:00,20
81,20,135.809998,74.58,0,135.81,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,74.58,0,0,0,74.58,2026-01-28,B3_hist_paired,0,0,2026-01-28T19:15:00Z,2026-01-28 20:15:00+01:00,20
82,20,133.899994,74.58,0,133.9,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,74.58,0,0,0,74.58,2026-01-28,B3_hist_paired,0,0,2026-01-28T19:30:00Z,2026-01-28 20:30:00+01:00,20
83,20,120.879997,74.58,0,120.88,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,74.58,0,0,0,74.58,2026-01-28,B3_hist_paired,0,0,2026-01-28T19:45:00Z,2026-01-28 20:45:00+01:00,20
84,21,127.190002,62.77,0,127.19,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,62.77,0,0,0,62.77,2026-01-28,B3_hist_paired,0,0,2026-01-28T20:00:00Z,2026-01-28 21:00:00+01:00,21
85,21,119.379997,62.77,0,119.38,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,62.77,0,0,0,62.77,2026-01-28,B3_hist_paired,0,0,2026-01-28T20:15:00Z,2026-01-28 21:15:00+01:00,21
86,21,112.919998,62.77,0,60.85,0,-0,4,0,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.33860915537,-0,62.77,0,0,0,62.77,2026-01-28,B3_hist_paired,0,0,2026-01-28T20:30:00Z,2026-01-28 21:30:00+01:00,21
87,21,109.910004,62.77,0,51.54,0,-0,4,0.876794880874,0,0,0,4.52725070159,4.52725070159,4.33860915537,4.54070038998,-0,62.77,0,0,11.2975020401,51.4724979599,2026-01-28,B3_hist_paired,0,0,2026-01-28T20:45:00Z,2026-01-28 21:45:00+01:00,21
88,22,118.440002,13.39,0,119.91,0,0.117319350055,3.88268064995,0,0,0,0,4.52725070159,4.49543802619,4.54070038998,4.50888771458,3.47382601379,12.9972734757,0,0,0,16.4710994895,2026-01-28,B3_hist_paired,0,0,2026-01-28T21:00:00Z,2026-01-28 22:00:00+01:00,22
