delivery_day,delivery_day_index,arm,spec,product,sample_crps,median_mae,n_valid_crps,n_valid_mae,interval_level,coverage,average_width,mean_pinball
2026-02-27,30,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.594467490862527,23.121162252482094,24,24,0.9,0.3333333333333333,52.92452560265858,
2026-02-28,31,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.065586428666737,18.7462807831014,24,24,0.9,0.3333333333333333,27.42851688067118,
2026-03-01,32,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,29.894506360760904,34.93589373486328,24,24,0.9,0.4166666666666667,34.523878709475206,
2026-03-02,33,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,9.392663301271261,13.72246325728353,24,24,0.9,0.9166666666666666,65.51259322563807,
2026-03-03,34,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.501548394855158,16.281664288696287,24,24,0.9,0.75,67.54488270282745,
2026-03-04,35,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,49.90232431559901,51.38866228574625,24,24,0.9,0.0,12.224368397394818,
2026-03-05,36,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,34.35116869831345,44.686312035095206,24,24,0.9,0.125,45.245586808522546,
2026-03-06,37,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.705042435305728,22.831680252522784,24,24,0.9,0.4166666666666667,60.54939465522765,
2026-03-07,38,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.01556786842149,18.37580537347412,24,24,0.9,0.375,38.10137184460958,
2026-03-08,39,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.342261229921007,17.538037175760902,24,24,0.9,0.4583333333333333,31.920470905303954,
2026-03-09,40,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,30.259179748476868,37.22974589626059,24,24,0.9,0.16666666666666666,40.591357231140144,
2026-03-10,41,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.657148986874313,19.414151781372073,24,24,0.9,0.625,81.98252358237902,
2026-03-11,42,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,28.433578095051434,38.637146653930664,24,24,0.9,0.6666666666666666,81.03816711703935,
2026-03-12,43,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,27.48175212891678,38.11049587332153,24,24,0.9,0.75,84.90543824023722,
2026-03-13,44,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,51.14896883163784,63.18850720453898,24,24,0.9,0.2916666666666667,88.84146068313468,
2026-03-14,45,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,31.07851533634674,38.17115773124186,24,24,0.9,0.25,65.56603930667042,
2026-03-15,46,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.73698247185663,26.09764588120524,24,24,0.9,0.5416666666666666,67.423816716671,
2026-03-16,47,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,40.704747667506055,49.18183471018474,24,24,0.9,0.4583333333333333,107.31352161392569,
2026-03-17,48,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.975418398223656,24.333252743906655,24,24,0.9,0.7083333333333334,124.0315608339384,
2026-03-18,49,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,27.31563825391717,37.64045963769531,24,24,0.9,0.9583333333333334,139.39501094743608,
2026-03-19,50,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,26.15572887087173,32.63224950915528,24,24,0.9,0.6666666666666666,134.37493062120242,
2026-03-20,51,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,33.95757140039208,41.03054475364177,24,24,0.9,0.5833333333333334,147.32999750226736,
2026-03-21,52,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.67747504164924,19.361036766825354,24,24,0.9,0.7083333333333334,82.25316269397736,
2026-03-22,53,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,33.85386185094796,42.728504309570305,24,24,0.9,0.125,47.810198767979934,
2026-03-23,54,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,41.18932428406762,58.090955452575685,24,24,0.9,0.2916666666666667,75.29942825635275,
2026-03-24,55,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.671990442053556,32.3602406634318,24,24,0.9,0.7083333333333334,108.87923430601755,
2026-03-25,56,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,39.87095699860969,54.1890855662028,24,24,0.9,0.5833333333333334,100.46084493249653,
2026-03-26,57,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,27.99208180028542,37.29826245889791,24,24,0.9,0.7083333333333334,142.27109946853793,
2026-03-27,58,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.852835602375716,19.602526393534344,24,24,0.9,0.6666666666666666,135.86321846072872,
2026-03-28,59,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.812651560491332,29.300019678415936,24,24,0.9,0.5,75.402086464564,
2026-03-29,60,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,28.92015627335552,38.99213782901001,24,24,0.9,0.2916666666666667,64.89601635873937,
2026-03-30,61,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,36.44101281520565,46.01842966729737,24,24,0.9,0.5833333333333334,116.55930529832837,
2026-03-31,62,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,28.179920629684272,31.480325996195475,24,24,0.9,0.5,161.48105572660765,
2026-04-01,63,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,29.410637860201177,36.332944442118325,24,24,0.9,0.5416666666666666,104.30902674198153,
2026-04-02,64,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.046464326377006,26.78031829970296,24,24,0.9,0.6666666666666666,108.5651930133502,
2026-04-03,65,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,23.743754397400135,30.12968336315409,24,24,0.9,0.4583333333333333,37.136337924003605,
2026-04-04,66,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,41.55917750660013,52.384343199218755,24,24,0.9,0.25,70.88088096777598,
2026-04-05,67,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,35.49178158058769,39.55352978107452,24,24,0.9,0.25,80.98985486626624,
2026-04-06,68,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,26.64662622798825,36.1956357578996,24,24,0.9,0.5833333333333334,124.91272870947917,
2026-04-07,69,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,40.736573222655046,49.78737039713542,24,24,0.9,0.3333333333333333,123.98549556732178,
2026-04-08,70,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.943204462232472,19.471185680684407,24,24,0.9,1.0,125.50722694396973,
2026-04-09,71,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.836309126461206,26.230182773244223,24,24,0.9,1.0,134.44453774789966,
2026-04-10,72,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,33.00305127359855,38.283565729400635,24,24,0.9,0.6666666666666666,135.38479478756588,
2026-04-11,73,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,43.040604505611746,56.090155650263476,24,24,0.9,0.3333333333333333,127.9797794898351,
2026-04-12,74,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,25.909865090601713,30.187363171208702,24,24,0.9,0.7083333333333334,112.50961575905482,
2026-04-13,75,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,26.527576988760575,25.752308568786617,24,24,0.9,0.5833333333333334,141.89388692339415,
2026-04-14,76,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,29.8303291167056,47.97607090218099,24,24,0.9,0.8333333333333334,88.60390179157258,
2026-04-15,77,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,24.950318409926382,45.96063861560058,24,24,0.9,1.0,119.78856896360715,
2026-04-16,78,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.469854681443874,22.283902929056808,24,24,0.9,1.0,135.54916359186174,
2026-04-17,79,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.590753499283734,17.89190921862793,24,24,0.9,1.0,113.80877812135344,
2026-04-18,80,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,19.00073849744576,26.22684813317871,24,24,0.9,0.9583333333333334,115.03015066534279,
2026-04-19,81,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,19.187443611710933,25.963773974975584,24,24,0.9,0.875,102.03904962173353,
2026-04-20,82,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,29.27037225527758,47.838754488911945,24,24,0.9,0.7083333333333334,78.41055651903152,
2026-04-21,83,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,37.95301935264157,51.03862742242433,24,24,0.9,0.625,83.90351102749507,
2026-04-22,84,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,30.0572441157564,40.69432406833903,24,24,0.9,0.8333333333333334,128.6673760386805,
2026-04-23,85,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,40.78015134000449,60.25754079290771,24,24,0.9,0.8333333333333334,123.2742880354325,
2026-04-24,86,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,27.55115526606321,35.137856181803386,24,24,0.9,0.875,137.65350042891998,
2026-04-25,87,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,36.50422677021174,54.893832454935705,24,24,0.9,0.625,100.34244158267973,
2026-04-26,88,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,29.959422400512818,41.03886827616374,24,24,0.9,0.625,113.2486474355062,
2026-04-27,89,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,19.39891846608273,26.788351406056723,24,24,0.9,0.875,101.43491010069847,
2026-04-28,90,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,30.533489372255513,41.61464020924887,24,24,0.9,0.7083333333333334,109.36966867744923,
2026-04-29,91,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.561611104934475,26.13105179817867,24,24,0.9,1.0,122.73267854054768,
2026-04-30,92,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.64856839930813,31.485218041341152,24,24,0.9,0.875,131.0505080607409,
2026-05-01,93,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.56325484904174,30.943826236443837,24,24,0.9,0.875,108.40795485973358,
2026-05-02,94,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.839925531878595,30.30453376798503,24,24,0.9,0.8333333333333334,107.56503899097443,
2026-05-03,95,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.430523115072857,14.051590343119301,24,24,0.9,0.9583333333333334,84.1392016167442,
2026-05-04,96,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,12.20413224184747,12.769547502909345,24,24,0.9,0.875,90.01233202815057,
2026-05-05,97,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.708195724773821,17.030054622375488,24,24,0.9,1.0,101.30360402663548,
2026-05-06,98,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.478030020540716,22.299064946146643,24,24,0.9,1.0,82.21819121042888,
2026-05-07,99,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,10.523571595904697,14.36763809871419,24,24,0.9,0.9166666666666666,90.94926829338074,
2026-05-08,100,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.274357300625866,20.343279206156414,24,24,0.9,1.0,110.74854659239452,
2026-05-09,101,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.18413941792278,31.962646837575278,24,24,0.9,0.9166666666666666,108.09914004156985,
2026-05-10,102,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.49834798324041,22.62123785580953,24,24,0.9,0.8333333333333334,112.306185802569,
2026-05-11,103,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.14061927057764,24.105315187998457,24,24,0.9,0.7916666666666666,82.55191346009572,
2026-05-12,104,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.795266995681109,14.896522735188801,24,24,0.9,0.9166666666666666,88.81230921496946,
2026-05-13,105,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,9.506560508563735,12.359597597574876,24,24,0.9,1.0,97.60542891422908,
2026-05-14,106,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.66324738572675,24.618743525004067,24,24,0.9,0.6666666666666666,91.72541611231863,
2026-05-15,107,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,42.696623591377055,62.441650794857026,24,24,0.9,0.25,77.16696923170237,
2026-05-16,108,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.926948342503186,17.7365173291022,24,24,0.9,0.7916666666666666,98.73453893919164,
2026-05-17,109,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.758021817017722,18.57188895129013,24,24,0.9,0.5833333333333334,90.13692845900853,
2026-05-18,110,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,64.44519156310197,75.75104469123332,24,24,0.9,0.0,83.1354848732357,
2026-05-19,111,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.104817035332891,18.449372689270017,24,24,0.9,0.75,64.67993268171945,
2026-05-20,112,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,32.2777539133458,49.24269931798807,24,24,0.9,0.2916666666666667,72.99450340270995,
2026-05-21,113,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.006901963139274,24.97385206707764,24,24,0.9,0.625,97.71804043365022,
2026-05-22,114,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,30.54989322196982,37.36353533424123,24,24,0.9,0.5,84.69847026939192,
2026-05-23,115,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.777674479124826,25.626246311579383,24,24,0.9,0.5833333333333334,92.72861311063171,
2026-05-24,116,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.978093718603812,25.305822634328205,24,24,0.9,0.5,84.96012501093986,
2026-05-25,117,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.646925544405246,26.377329708211423,24,24,0.9,0.5,92.95875154609483,
2026-05-26,118,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.810331196354177,16.070668738257726,24,24,0.9,0.75,96.11526307538152,
2026-05-27,119,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,10.76620748540437,14.026755008811948,24,24,0.9,0.9166666666666666,91.6149074906483,
2026-05-28,120,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,46.27035478747854,52.62397185581208,24,24,0.9,0.4583333333333333,96.85448760495831,
2026-05-29,121,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,23.41721342003939,29.016743385111493,24,24,0.9,0.5833333333333334,92.46200637835621,
2026-05-30,122,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.42090159178399,30.561570167683925,24,24,0.9,0.625,62.69169884522756,
2026-05-31,123,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,12.423871040019813,16.658770116312663,24,24,0.9,0.8333333333333334,78.7657284518083,
2026-06-01,124,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,36.277053643133264,47.92532813600158,24,24,0.9,0.6666666666666666,81.52434995571771,
2026-06-02,125,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.849417333944741,17.190809436584473,24,24,0.9,0.8333333333333334,82.5081053758661,
2026-06-03,126,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,10.841944915739267,14.845538519480385,24,24,0.9,0.9583333333333334,75.29576926666,
2026-06-04,127,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.70326670548692,30.504934510304775,24,24,0.9,0.9166666666666666,97.16765140811913,
2026-06-05,128,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.869126530114835,17.01035859582011,24,24,0.9,0.875,94.30282201071581,
2026-06-06,129,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.700448120618706,30.992215451822915,24,24,0.9,0.375,50.20679222742717,
2026-06-07,130,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,42.34140425805237,53.968574913655594,24,24,0.9,0.20833333333333334,71.81771502072613,
2026-06-08,131,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.614382264320938,30.944144851053878,24,24,0.9,0.5416666666666666,75.71006798446177,
2026-06-09,132,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.346539212817948,24.267099019429523,24,24,0.9,0.7916666666666666,60.23568063577016,
2026-06-10,133,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,12.884130411890078,18.43853213628133,24,24,0.9,0.8333333333333334,69.28143726761142,
2026-06-11,134,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.938010154307284,15.586721234039308,24,24,0.9,0.7916666666666666,85.28254803990325,
2026-06-12,135,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.712490212974002,23.133101720611574,24,24,0.9,0.8333333333333334,73.0928246965011,
2026-06-13,136,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,64.98554884211411,80.81047594706217,24,24,0.9,0.08333333333333333,69.28439670006435,
2026-06-14,137,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,42.70487823988484,55.08194327127456,24,24,0.9,0.4583333333333333,94.82311308681965,
2026-06-15,138,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.393274079415352,23.69147553262329,24,24,0.9,0.75,93.5311844907701,
2026-06-16,139,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.709915060162366,26.893761250122072,24,24,0.9,0.9166666666666666,87.14518610263865,
2026-06-17,140,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,10.005420071558786,12.636475722025553,24,24,0.9,0.8333333333333334,64.56259906291962,
2026-06-18,141,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,48.1671949448693,53.12292883041382,24,24,0.9,0.625,74.55162802984317,
2026-06-19,142,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,9.339987758519134,12.041444105051676,24,24,0.9,0.9166666666666666,78.026950487867,
2026-06-20,143,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.827658722135215,31.212784530832923,24,24,0.9,0.625,86.60523006881897,
2026-06-21,144,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.050739109450232,21.12479757839966,24,24,0.9,1.0,90.39616618603468,
2026-06-22,145,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.491740273428515,22.08216262738037,24,24,0.9,0.875,94.68115637730807,
2026-06-23,146,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,61.36165659835428,69.53336954497782,24,24,0.9,0.5416666666666666,86.04942666950325,
2026-06-24,147,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,98.72466595811288,108.97744523718261,24,24,0.9,0.375,96.3572311984996,
2026-06-25,148,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.041414638058654,23.48912777769979,24,24,0.9,0.5833333333333334,95.76119526010007,
2026-06-26,149,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,24.71529934946865,27.561358830530803,24,24,0.9,0.8333333333333334,100.83593551243344,
2026-06-27,150,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,17.741464534723455,20.785074743118287,24,24,0.9,0.7083333333333334,81.6453739474217,
2026-06-28,151,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,7.590592024340487,8.350549067151627,24,24,0.9,0.9166666666666666,88.62978035608927,
2026-06-29,152,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,50.509551469382615,61.3626033787338,24,24,0.9,0.2916666666666667,101.45300058166806,
2026-06-30,153,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,83.78842484199473,92.57137182020058,24,24,0.9,0.0,83.69637995737916,
2026-07-01,154,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,42.74109228965555,50.57052331254577,24,24,0.9,0.16666666666666666,87.20123372549811,
2026-07-02,155,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,36.96137102154757,43.09676096166993,24,24,0.9,0.20833333333333334,75.55127256015936,
2026-07-03,156,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,41.343367070156255,54.50382415941874,24,24,0.9,0.4166666666666667,116.12093835919318,
2026-07-04,157,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,37.90512889219403,53.58660713493856,24,24,0.9,0.375,87.62388500813394,
2026-07-05,158,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,65.32197536828926,83.97684560506184,24,24,0.9,0.08333333333333333,75.28615761796634,
2026-07-06,159,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,12.727858121602731,17.72005820637639,24,24,0.9,0.9583333333333334,114.0278612680733,
2026-07-07,160,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.07704665627293,20.968932603087108,24,24,0.9,0.7916666666666666,83.64757006466387,
2026-07-08,161,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.428901785037425,18.86127129744975,24,24,0.9,0.9583333333333334,94.04508959185334,
2026-07-09,162,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.711903117888788,17.967039945749917,24,24,0.9,0.875,98.02915396454434,
2026-07-10,163,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.073862878258826,20.980750001810712,24,24,0.9,0.7916666666666666,107.4174707988898,
2026-07-11,164,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,26.9154694502062,39.222524755879725,24,24,0.9,0.4166666666666667,45.101985502243046,
2026-07-12,165,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,18.856127374944805,26.911148263529455,24,24,0.9,0.7083333333333334,62.80898916895191,
2026-07-13,166,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,8.945387862981987,8.195430691497801,24,24,0.9,1.0,82.81600205066304,
2026-07-14,167,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,7.8075673979542985,8.36378171069336,24,24,0.9,1.0,77.33909958998363,
2026-07-15,168,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,9.585168531851727,12.289875414428712,24,24,0.9,0.9166666666666666,77.5636178875963,
2026-07-16,169,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.592334139556263,22.296477028869635,24,24,0.9,0.625,44.68979949951173,
2026-07-17,170,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,25.332751641812234,30.374281719014487,24,24,0.9,0.4583333333333333,73.98173162937162,
2026-07-18,171,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.828399183814867,29.089926573181156,24,24,0.9,0.5833333333333334,76.40377056896686,
2026-07-19,172,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,16.89195509587616,23.220662649785357,24,24,0.9,0.8333333333333334,70.8810675021261,
2026-07-20,173,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,12.325901902042256,14.944846835337321,24,24,0.9,0.9583333333333334,99.2072955918809,
2026-07-21,174,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.305674753134753,13.407808609802247,24,24,0.9,0.7916666666666666,92.74804182623824,
2026-07-22,175,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.586012807701634,21.061500127344768,24,24,0.9,0.875,75.71353568943839,
2026-07-23,176,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,13.630899085488155,22.70449498006185,24,24,0.9,0.8333333333333334,72.15346467792989,
2026-07-24,177,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.542941841378981,20.04514712705485,24,24,0.9,0.5833333333333334,84.9207647562027,
2026-07-25,178,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.708704989757706,26.140156627410892,24,24,0.9,0.4583333333333333,49.77295321027439,
2026-07-26,179,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,14.567646613653812,23.36221768399048,24,24,0.9,0.75,39.6773806810379,
2026-07-27,180,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,55.49238749858133,70.14157783321126,24,24,0.9,0.16666666666666666,73.03663334647815,
2026-07-28,181,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.863236631826197,32.91268290122477,24,24,0.9,0.5,103.1630406462898,
2026-07-29,182,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,22.88155634747693,32.84140621693929,24,24,0.9,0.7083333333333334,89.17045664191248,
2026-07-30,183,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,10.21242708865562,11.060578908721922,24,24,0.9,1.0,104.60620425194502,
2026-07-31,184,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,20.37372520252888,27.065689342132572,24,24,0.9,0.5,97.00317754335701,
2026-08-01,185,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.254524461695706,28.339937065327963,24,24,0.9,0.375,50.40162669420243,
2026-08-02,186,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.303798274712534,18.01772059392293,24,24,0.9,0.5833333333333334,66.2873146901528,
2026-08-03,187,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,11.962874218738868,15.166521100972494,24,24,0.9,1.0,103.36944119557738,
2026-08-04,188,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,15.327751077171484,23.396771644297285,24,24,0.9,0.7916666666666666,100.04343921144805,
2026-08-05,189,own_hourly__gaussian_daily_mean_score,own_hourly,gaussian_daily_mean_score,21.43116803134932,28.678622640797936,24,24,0.9,0.625,110.51223695675532,
