delivery_day,strategy,method_name,chi,fallback,midday_charge_mwh,midday_discharge_mwh,midday_negative_price_charge_mwh,midday_charge_on_proxy_positive_hours_mwh,midday_proxy_overlap_mwh,midday_forecast_proxy_overlap_mwh,midday_proxy_surplus_mwh,midday_forecast_proxy_surplus_mwh,midday_alignment_share,midday_forecast_alignment_share,midday_proxy_absorption_ratio,midday_forecast_proxy_absorption_ratio,soc_at_16_mwh,soc_at_17_mwh,soc_at_22_mwh,evening_reserve_mw_hours,evening_required_activation_mwh,evening_delivered_activation_mwh,evening_undelivered_activation_mwh,evening_delivery_rate,recovery_grid_mwh,recovery_cost_eur,midday_total_eur,evening_total_eur,total_eur
2026-01-28,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.66790959034,4.58460829454,4.41344968838,20,0.2268,0.2268,0,1,10.482607603,883.865331153,4562.21727553,1541.22945526,7930.87515598
2026-01-28,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.66790959034,4.58460829454,4.41344968838,20,0.2268,0.2268,0,1,10.482607603,883.865331153,4562.21727553,1541.22945526,7930.87515598
2026-01-28,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0,0,0,0,0,0,0,0,,,,,5.2395888739,5.18412979819,4.54070038998,18.4033709047,0.181483554281,0.181483554281,0,1,8.22261265322,491.901349704,4113.10050852,1500.47239832,6932.24837361
2026-01-28,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,0,0,,,,,5.53171415974,5.47344435747,4.62464817299,17.5509255489,0.181483554281,0.181483554281,0,1,8.16473973105,488.696204013,4104.8186129,1491.7886423,6906.18744244
2026-01-28,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.53977799151,4.45647669571,5.10243133835,17.9165520779,0.108668502816,0.108668502816,0,1,9.36978005151,612.822490632,4497.77374015,1318.73796833,7682.46956204
2026-01-28,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0,0,0,0,0,0,0,0,,,,,4.5817812471,4.4984799513,5.30256684314,17.9165520779,0.108668502816,0.108668502816,0,1,9.36861985888,597.024599636,4537.67369344,1309.89790586,7705.59599559
2026-01-28,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,0,0,0,0,0,0,0,0,,,,,4.53977799151,4.45647669571,5.10243133835,17.9165520779,0.108668502816,0.108668502816,0,1,9.36978005151,612.822490632,4497.77374015,1318.73796833,7682.46956204
2026-01-28,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,0,0,0,0,0,0,0,0,,,,,4.53977799151,4.45647669571,5.10243133835,17.9165520779,0.108668502816,0.108668502816,0,1,9.36978005151,612.822490632,4497.77374015,1318.73796833,7682.46956204
2026-01-28,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,0,0,0,0,0,0,0,0,,,,,4.53977799151,4.45647669571,5.10243133835,17.9165520779,0.108668502816,0.108668502816,0,1,9.36978005151,612.822490632,4497.77374015,1318.73796833,7682.46956204
2026-01-28,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,0,3,0,0,0,0,0,0,,,,,4.99433207744,4.91103078163,4.41344968838,19.6809639954,0.208710658538,0.208710658538,0,1,5.90213886115,364.109129296,1419.05473407,1564.75331425,4469.22404882
2026-01-28,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,0,0,,,,,4.724950045,4.64164874919,5.44573565459,17.9165520779,0.108668502816,0.108668502816,0,1,9.32779946588,593.611929456,4457.9375378,1309.89790376,7639.7652027
2026-01-28,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0,0,0,0,0,0,0,0,,,,,4.66790959034,4.58460829454,4.41344968838,20,0.2268,0.2268,0,1,8.86476063937,542.765570348,4380.60055179,1541.22945526,7816.42277203
2026-01-29,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.51258738254,4.49349750226,4.33860915537,20,0.1428,0.1428,0,1,9.39080677623,877.605708133,5138.57395247,1266.431448,7118.42636311
2026-01-29,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.51258738254,4.49349750226,4.33860915537,20,0.1428,0.1428,0,1,9.39080677623,877.605708133,5138.57395247,1266.431448,7118.42636311
2026-01-29,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.74684132422,4.73589393384,4.16892361662,18.1655277772,0.1428,0.1428,0,1,5.78740956791,231.124673541,1314.77510436,1186.27249018,3287.14355182
2026-01-29,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0.174576586009,0,0,0,0,0,0,,,,,5.03549315737,5.02181931551,4.21387307948,17.7558591359,0.1428,0.1428,0,1,5.64117825798,227.858793803,1069.07039555,1198.75103665,3040.05971267
2026-01-29,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,0,0,,,,,4.71911908577,4.70002920549,4.33860915537,17.6200950741,0.13328335874,0.13328335874,0,1,9.19736671006,482.580017084,5162.07124355,1112.82746789,7083.79275707
2026-01-29,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0.019391904151,0,0,0,0,0,0,0,0,0,,,5.32630834086,5.30721846057,4.33860915537,17.1105669572,0.116912953915,0.116912953915,0,1,9.20699500603,489.839305008,5121.61950037,1149.13113481,7058.95693599
2026-01-29,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,0,0,0,0,0,0,0,0,,,,,4.71911908577,4.70002920549,4.33860915537,17.6200950741,0.13328335874,0.13328335874,0,1,9.19736671006,482.580017084,5162.07124355,1112.82746789,7083.79275707
2026-01-29,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,0,0,0,0,0,0,0,0,,,,,4.71911908577,4.70002920549,4.33860915537,17.6200950741,0.13328335874,0.13328335874,0,1,9.19736671006,482.580017084,5162.07124355,1112.82746789,7083.79275707
2026-01-29,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,0,0,0,0,0,0,0,0,,,,,4.71911908577,4.70002920549,4.33860915537,17.6200950741,0.13328335874,0.13328335874,0,1,9.19736671006,482.580017084,5162.07124355,1112.82746789,7083.79275707
2026-01-29,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,0,0,0,0,0,0,0,0,,,,,4.51258738254,4.49349750226,4.33860915537,20,0.1428,0.1428,0,1,8.44328763069,440.887955528,5222.85559369,1266.431448,7078.55340353
2026-01-29,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,0,0,,,,,4.84222650109,4.82313662081,4.33860915537,17.5715040674,0.1315486598,0.1315486598,0,1,8.84222188036,451.898609102,5139.90056742,1125.60741853,7023.07152132
2026-01-29,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0.0665877190692,0,0,0,0,0,0,0,0,0,,,4.51258738254,4.49349750226,4.33860915537,19.9638183113,0.1428,0.1428,0,1,8.5948487931,455.202295356,5180.8579492,1265.94697519,7355.92790511
2026-01-30,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0.0665877190693,0,0,0.0665877190693,0.0665877190693,0,1770.262503,761.999257563,1,0,3.76146017647e-05,0,4.41670412019,4.33860915537,4.54881429406,20,0.0168,0.0168,0,1,10.7324264388,699.538199412,714.580201356,706.639427074,2115.01116484
2026-01-30,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.41670412019,4.33860915537,4.54881429406,20,0.0168,0.0168,0,1,10.7324264388,692.648622687,715.952086556,706.639427074,2123.38721238
2026-01-30,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.36952900732,4.33860915537,4.50715744099,19.0768011737,0.0152792517278,0.0152792517278,0,1,8.76781506434,419.756560704,495.963532893,679.99508008,1838.70357143
2026-01-30,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,5.84657552976,4.33860915537,4.52812476674,17.8436132709,0.0141104029628,0.0141104029628,0,1,8.72042735882,291.020941429,433.697791451,761.57004519,1892.6731435
2026-01-30,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.41670412019,4.33860915537,5.69441013796,17.8646129899,0.0165807857851,0.0165807857851,0,1,10.6295332682,329.985184909,734.56071463,727.904114378,2354.56164836
2026-01-30,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.5313747939,4.45327982908,5.15191495035,17.0314191469,0.0135254004215,0.0135254004215,0,1,9.66373457309,228.587695743,727.896551638,802.887869637,2342.77315368
2026-01-30,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,6.32926557003,4.27122941802,0,6.32926557003,6.32926557003,6.32926557003,1770.262503,761.999257563,1,1,0.00357532600917,0.0083061308882,5.47005897815,5.39196401334,6.13691861679,17.8962020067,0.0167134596557,0.0167134596557,0,1,10.4136298495,428.090968524,314.679787582,660.282162217,1930.07513718
2026-01-30,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.41670412019,4.33860915537,5.69441013796,17.8646129899,0.0165807857851,0.0165807857851,0,1,10.6295332682,329.985184909,734.56071463,727.904114378,2354.56164836
2026-01-30,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,0.0177682459017,0,0,0.0177682459017,0.0177682459017,0.0177682459017,1770.262503,761.999257563,1,1,1.00370684413e-05,2.33179307267e-05,4.41670412019,4.33860915537,5.70531609929,17.8646129899,0.0165807857851,0.0165807857851,0,1,10.6293098261,329.086412162,733.358431713,728.203107413,2354.74240802
2026-01-30,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,0.813501724071,0,0,0.813501724071,0.813501724071,0.782891765595,1770.262503,761.999257563,1,0.962372595447,0.000459537341322,0.00102741801626,4.86299298257,4.78489801776,5.5101267798,20,0.0168,0.0168,0,1,10.6560501079,455.424034906,575.978389334,762.501582275,2317.57855581
2026-01-30,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.41670412019,4.33860915537,5.88637555304,17.7930583886,0.0162802564596,0.0162802564596,0,1,9.20448692322,190.612518512,420.502815013,762.375007466,2132.73060051
2026-01-30,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0,0,0,0,0,0,1770.262503,761.999257563,,,0,0,4.41670412019,4.33860915537,4.54368779149,20,0.0168,0.0168,0,1,10.4944771112,529.993483818,642.273724236,706.083379799,2261.7519477
2026-01-31,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0,0,0,0,0,0,6063.940402,945.484242413,,,0,0,4.44273577513,4.38459841243,4.53886768456,20,0.0596,0.0596,0,1,1.09370740216,12.4312825929,40.8099797647,275.654365662,426.649364459
2026-01-31,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,6063.940402,945.484242413,,,0,0,4.44273577513,4.38459841243,4.53886768456,20,0.0596,0.0596,0,1,1.09370740216,12.4312825929,40.8099797647,275.654365662,426.649364459
2026-01-31,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0,0,0,0,0,0,6063.940402,945.484242413,,,0,0,4.44273577513,4.38459841243,5.16274370995,20,0.0596,0.0596,0,1,1.65009682601,4.95614027927,36.2628348334,282.421251253,511.278464885
2026-01-31,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,6063.940402,945.484242413,,,0,0,4.44273577513,4.38459841243,4.99081026886,20,0.0596,0.0596,0,1,1.66514057357,13.8746314641,36.2628348334,280.556371248,507.870163613
2026-01-31,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,6063.940402,945.484242413,,,0,0,4.58458228005,4.53504820845,5.26212934882,16.3080427448,0.0386268078793,0.0386268078793,0,1,1.61693990805,-16.1693990805,35.3817476839,292.12262657,455.34272468
2026-01-31,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0.162609828982,0,0,0.162609828982,0.162609828982,0.162609828982,6063.940402,945.484242413,1,1,2.6815868594e-05,0.000171985763155,5.2994107091,5.2498766375,5.0336341796,15.6704322774,0.035767497653,0.035767497653,0,1,1.68400721119,-16.1924041084,21.517324083,347.269092879,432.764997825
2026-01-31,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,3.5779256165,0.601906726665,0,3.5779256165,3.5779256165,3.5779256165,6063.940402,945.484242413,1,1,0.000590033110372,0.00378422553862,6.58748929556,6.53795522396,5.44684907281,15.825419319,0.0371877399376,0.0371877399376,0,1,1.59844648736,33.0138863233,-243.678797436,338.08719588,349.07098627
2026-01-31,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,0.627707704006,0.0063511975022,0,0.627707704006,0.627707704006,0.627707704006,6063.940402,945.484242413,1,1,0.000103514820792,0.000663900756722,4.74837028327,4.69883621167,4.72856675921,16.1990287757,0.0384037275409,0.0384037275409,0,1,1.61126199213,-13.5256127523,-22.0505636659,293.253935643,445.633517893
2026-01-31,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,1.23083209014,0,0,1.23083209014,1.23083209014,1.23083209014,6063.940402,945.484242413,1,1,0.000202975624518,0.00130180074392,5.30606793284,5.25653386124,5.24055029898,16.1567958627,0.0383171412754,0.0383171412754,0,1,1.62567364699,6.09644560223,-76.6426385761,296.153682066,422.235562816
2026-01-31,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,0.075795106392,0,0,0.075795106392,0.075795106392,0.075795106392,6063.940402,945.484242413,1,1,1.2499315852e-05,8.01653829773e-05,4.44273577513,4.38459841243,4.96946403034,20,0.0596,0.0596,0,1,0.747780240639,-7.3349560908,36.4333504078,280.324838783,415.653253479
2026-01-31,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,6063.940402,945.484242413,,,0,0,5.06907396328,5.04490315305,5.14808187248,16.3183709442,0.0373306460066,0.0373306460066,0,1,0.89081327963,-8.90813279629,33.2978379702,283.15619563,356.045691614
2026-01-31,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0.0470676147507,0,0,0.0470676147507,0.0470676147507,0.0470676147507,6063.940402,945.484242413,1,1,7.76188610548e-06,4.97814904145e-05,4.44273577513,4.38459841243,4.59950081003,19.831380019,0.059245565486,0.059245565486,0,1,0.690265986603,-5.5595894071,31.6430982191,272.242769812,417.04250477
2026-02-01,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0,0,0,0,0,0,5701.040859,3517.33479317,,,0,0,4.33860915537,5.56079535472,4.4,20,2.5648,2.5648,0,1,4.56098457504,-17.4599353465,114.286831783,674.326630357,839.311994861
2026-02-01,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,5701.040859,3517.33479317,,,0,0,4.33860915537,5.56079535472,4.4,20,2.5648,2.5648,0,1,4.56098457504,-17.4599353465,111.992892886,674.326630357,838.728452414
2026-02-01,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0.0274767484918,0,0,0.0274767484918,0.0274767484918,0.0274767484918,5701.040859,3517.33479317,1,1,4.81960209922e-06,7.81180925544e-06,4.3639414658,5.56079535472,5.22585472833,20,2.5648,2.5648,0,1,5.57771137287,-31.9394451679,105.152549824,683.304524476,976.358864566
2026-02-01,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0.097110793037,0,0,0.097110793037,0.097110793037,0.097110793037,5701.040859,3517.33479317,1,1,1.70338707332e-05,2.76091980853e-05,4.33033507964,6.06924747946,4.75780579,19.4282259888,2.56205548475,2.56205548475,0,1,5.67817745919,-37.0626969296,107.748877124,723.710653176,983.591615685
2026-02-01,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,5701.040859,3517.33479317,,,0,0,3.76101500245,4.532949896,5.53369199393,16.630224201,1.63010015707,1.63010015707,0,1,4.2610797739,-41.1543299991,96.255383698,495.76829767,752.32541621
2026-02-01,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0,0.358848173898,0,0,0,0,5701.040859,3517.33479317,,,0,0,3.56015816886,4.54475374601,5.58880635076,16.67467482,1.6280558968,1.6280558968,0,1,4.21859552807,-43.3415968179,130.562906553,492.046175244,756.625865222
2026-02-01,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,12.3055719926,7.45748844788,0,12.3055719926,12.3055719926,12.3055719926,5701.040859,3517.33479317,1,1,0.00215847812653,0.00349855010006,7.05608328788,7.049941844,6.08651269019,16.1661531613,1.5867018318,1.5867018318,0,1,3.37727297005,35.4219810119,-439.396850002,588.306919005,424.841217969
2026-02-01,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,1.25608357741,0.540004396738,0,1.25608357741,1.25608357741,1.25608357741,5701.040859,3517.33479317,1,1,0.000220325306988,0.000357112316931,4.18063455257,5.45102335348,5.67115832408,16.5726208307,1.63274930534,1.63274930534,0,1,4.21852360999,-28.8376917329,27.6634630874,492.733678284,723.357775962
2026-02-01,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,2.6794984492,0.56415615137,0,2.6794984492,2.6794984492,2.6794984492,5701.040859,3517.33479317,1,1,0.000470001621717,0.000761797954067,5.27051328667,5.87434805936,5.79745049176,16.4006734275,1.62720377864,1.62720377864,0,1,4.12168107925,26.1409328836,-111.116273473,518.647094182,645.796215442
2026-02-01,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,0,0,0,0,0,0,5701.040859,3517.33479317,,,0,0,4.33860915537,6.16887312103,5.7889704016,20,2.5648,2.5648,0,1,5.28906939157,2.31621749412,124.63904,682.816842104,888.907638958
2026-02-01,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,5701.040859,3517.33479317,,,0,0,4.06855291295,4.98423809679,4.4,15.2955703098,1.50841006747,1.50841006747,0,1,3.72197138885,-38.9875619392,63.8530905336,581.632157239,686.582759667
2026-02-01,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0,0,0,0,0,0,5701.040859,3517.33479317,,,0,0,4.33860915537,5.56079535472,4.4,20,2.5648,2.5648,0,1,5.66297013296,33.4049140426,97.6075556686,674.326630357,933.572522708
2026-02-02,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,8.000000001,8.000000001,4.33860915537,16.6243644342,0.183825786558,0.183825786558,0,1,13.2713228273,947.959071002,111.347938439,577.687126065,1182.15640106
2026-02-02,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,8.000000001,8.000000001,4.33860915537,16.6243644342,0.183825786558,0.183825786558,0,1,13.2713228273,947.959071002,111.347938439,577.687126065,1182.15640106
2026-02-02,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,6.11813693263,5.91846176393,5.36355365283,20,0.5116,0.5116,0,1,12.0720912862,911.85905117,110.970827844,329.506652,1144.32396016
2026-02-02,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,6.79928062752,6.58873220841,4.94215838594,18.9390958317,0.511278041012,0.511278041012,0,1,11.6479914276,819.003734902,81.7039117022,418.86921609,1168.09215164
2026-02-02,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,6.35553258846,5.85962956189,5.49065822457,17.9423067514,0.315050709953,0.315050709953,0,1,12.3083599762,918.826329775,183.276170849,263.990453419,1062.77772694
2026-02-02,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,7.1806980512,6.68479502462,5.65622823249,17.2712767949,0.315050709953,0.315050709953,0,1,11.7731278085,810.181908283,150.404567309,323.455196152,1085.92674313
2026-02-02,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,13.7214979931,9.5536642566,0,13.7214979931,13.7214979931,13.7214979931,5304.920344,3708.73044024,1,1,0.00258656060851,0.00369978304279,6.67324610145,5.82562640541,5.35043000822,17.8527467618,0.315050709953,0.315050709953,0,1,10.99957151,962.161121063,-450.676127377,273.904188171,571.027525705
2026-02-02,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,0.0279176948119,0.271172198805,0,0.0279176948119,0.0279176948119,0.0279176948119,5304.920344,3708.73044024,1,1,5.26260396039e-06,7.52756105135e-06,6.46899256225,5.97308953567,5.5385195155,17.8902024057,0.315050709953,0.315050709953,0,1,12.0808392809,863.493495475,188.676677934,270.17098121,1065.50583829
2026-02-02,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,1.72404938067,0.854646657364,0,1.72404938067,1.72404938067,1.72404938067,5304.920344,3708.73044024,1,1,0.000324990625472,0.000464862412746,6.90392299283,6.40801996626,5.90402629349,17.8261969855,0.315050709953,0.315050709953,0,1,12.1224355206,915.430376421,78.2599984475,276.550404363,1003.70938613
2026-02-02,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,7.07935625748,6.5834532309,6.0285451198,20,0.5116,0.5116,0,1,12.3288391462,868.510444017,158.704877279,329.506652,1232.38167752
2026-02-02,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,7.73689797846,7.24099495189,5.10717197782,16.0154307673,0.305380322825,0.305380322825,0,1,11.9505059374,790.861961117,109.083783544,414.838928257,1218.4221858
2026-02-02,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0,0,0,0,0,0,5304.920344,3708.73044024,,,0,0,5.77407853126,5.27817550468,4.72326739358,20,0.5116,0.5116,0,1,10.3256436203,766.697248021,187.043622163,329.506652,1232.07484124
2026-02-03,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,5.14494868878,4.44556489277,4.42777659523,20,0.0164,0.0164,0,1,5.72584655138,300.042300724,189.041866615,341.64644,1344.52807172
2026-02-03,B2_FB0_gate,Gate-updated LightGBM point-forecast dispatch,0,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,5.14494868878,4.44556489277,4.42777659523,20,0.0164,0.0164,0,1,5.72584655138,300.042300724,189.041866615,341.64644,1344.52807172
2026-02-03,B3_hist_paired,Historical paired-scenario stochastic dispatch,0,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,5.91137985974,5.21199606374,5.1942077662,20,0.0164,0.0164,0,1,7.3677073995,118.998503907,129.843406759,341.64644,3440.44163057
2026-02-03,B3_hist_paired,Historical paired-scenario stochastic dispatch,0.5,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,6.32062755609,5.62124376008,5.14940145724,19.5813828912,0.0164,0.0164,0,1,7.30009596519,116.695661436,118.987036804,382.446623447,3439.75551361
2026-02-03,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,6.87316811186,6.17378431586,5.71784520791,17.4273529768,0.0081057766345,0.0081057766345,0,1,7.45813733394,126.960112739,129.67990306,336.436796736,3449.78634416
2026-02-03,B3_pooled_gaussian,Pooled Gaussian-copula stochastic dispatch,0.5,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,7.61610309967,6.91671930366,5.36186276205,16.8546839988,0.00708313757804,0.00708313757804,0,1,7.32789160441,129.789159971,107.601581498,446.886923589,3447.463528
2026-02-03,B3_proxy_rho100,Proxy-aligned pooled Gaussian-copula dispatch (rho=100 EUR/MWh),0,0,15.7625159013,7.65710080439,0,15.7625159013,15.7625159013,15.7625159013,7436.123806,6199.27249672,1,1,0.00211972209077,0.0025426396258,7.99336158142,7.29397778541,6.23950549565,17.4138024906,0.00634362500096,0.00634362500096,0,1,7.29370732005,133.333026929,-715.100659399,403.125063121,3079.74937991
2026-02-03,B3_proxy_rho25,Proxy-aligned pooled Gaussian-copula dispatch (rho=25 EUR/MWh),0,0,0.274261209047,0,0,0.274261209047,0.274261209047,0.274261209047,7436.123806,6199.27249672,1,1,3.68822811725e-05,4.42408700685e-05,7.05489279031,6.35550899431,5.89956988636,17.4273529768,0.0081057766345,0.0081057766345,0,1,7.45940507924,128.597643098,106.482442978,336.436796736,3447.28612494
2026-02-03,B3_proxy_rho50,Proxy-aligned pooled Gaussian-copula dispatch (rho=50 EUR/MWh),0,0,2.846091643,0.152336224751,0,2.846091643,2.846091643,2.846091643,7436.123806,6199.27249672,1,1,0.000382738603774,0.000459100909745,8.000000001,7.30061620499,6.66938452257,17.4313037992,0.00822070479635,0.00822070479635,0,1,7.47031315907,123.020689619,-95.7676659525,356.289976946,3425.26492725
2026-02-03,X06_rebuild,Data-driven deterministic-scenario reserve reconstruction,0,0,2.218822396,0,0,2.218822396,2.218822396,2.218822396,7436.123806,6199.27249672,1,1,0.000298384273028,0.000357916577659,7.99479367001,7.29540987401,7.72646592805,20,0.0164,0.0164,0,1,7.43696029151,248.762308709,-29.3131720017,319.237192342,3335.70531944
2026-02-03,X09_rebuild,Sequential block-copula stochastic reconstruction,0,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,7.14743022693,6.44804643092,5.3590587147,16.8447567024,0.00592325690239,0.00592325690239,0,1,7.16852008507,117.904834551,127.850837003,394.134898978,3429.62235015
2026-02-03,X14_rebuild,Wind-battery historical-scenario cluster reconstruction,0,0,0,0,0,0,0,0,7436.123806,6199.27249672,,,0,0,5.20784902492,4.50846522891,4.49067693137,20,0.0164,0.0164,0,1,6.63494654372,146.409070401,172.888601082,341.64644,3428.49160659
2026-02-04,B2_FB0,LightGBM point-forecast same-protocol dispatch,0,0,8.67721831274,0,0,8.67721831274,8.67721831274,8.67721831274,2251.755799,2347.7520253,1,1,0.00385353434711,0.00369596883284,7.63809862744,7.78165470964,4.33860915537,16.6809639954,0,0,0,,4.41826632752,271.611086936,-590.101114885,583.630226138,810.083385337
