strategy,chi,comparator,comparator_chi,metric,status,mean_difference_strategy_minus_comparator,confidence_lower,confidence_upper,dm_statistic,p_value,n_days
X09_rebuild,0,X14_rebuild,0,undelivered_activation_share,computed,-0.0126431307273,-0.0179184060049,-0.00772366080374,-4.92500881378,8.43565518999e-07,211
X09_rebuild,0,X14_rebuild,0,committed_mw_hours,computed,3.92695326693,2.20699693178,5.62299734534,4.55784321501,5.16815930271e-06,211
X14_rebuild,0.1,X14_rebuild,0,total_eur,computed,-49.0142261439,-76.8427006365,-25.1154199874,-3.56521547283,0.000363557380239,211
X14_rebuild,0.1,X14_rebuild,0,undelivered_activation_share,computed,-0.00363941469355,-0.00582848243955,-0.00154836019973,-3.42804975491,0.000607934029902,211
X14_rebuild,0.1,X14_rebuild,0,committed_mw_hours,computed,-3.44910025895,-3.67652061158,-3.20549178906,-29.3729999835,1.21530564939e-189,211
X14_rebuild,0.5,X14_rebuild,0,total_eur,computed,-437.497011456,-553.712131173,-321.651400079,-7.29831869327,2.91385808153e-13,211
X14_rebuild,0.5,X14_rebuild,0,undelivered_activation_share,computed,-0.0153087606757,-0.0222534766391,-0.00882606619105,-4.72199910547,2.33537709961e-06,211
X14_rebuild,0.5,X14_rebuild,0,committed_mw_hours,computed,-20.2834280542,-21.2871637983,-19.2426800392,-38.6085396323,0,211
B3_hist_paired,0,B3_hist_independent,0,total_eur,computed,-2.31979971721,-32.7470932642,53.2883235145,-0.087134542724,0.930564568669,211
B3_hist_paired,0,B3_hist_independent,0,undelivered_activation_share,computed,-0.00167675037397,-0.00517462900121,0.00180004032092,-0.950130986263,0.342045700265,211
B3_hist_paired,0,B3_hist_independent,0,committed_mw_hours,computed,0.187196804299,-0.920558762632,0.973550398596,0.366889513057,0.713701434184,211
B3_pooled_gaussian,0,B3_pooled_independent,0,total_eur,computed,34.3251790679,-16.0385655461,94.7262632941,1.2353332969,0.216706486475,211
B3_pooled_gaussian,0,B3_pooled_independent,0,undelivered_activation_share,computed,0.00306700186744,-0.000129084552091,0.00811525977105,1.45239721717,0.146391189643,211
B3_pooled_gaussian,0,B3_pooled_independent,0,committed_mw_hours,computed,1.10420473588,0.0901591588259,2.13289997023,2.15399009714,0.0312409485288,211
B3_pooled_empirical,0,B3_pooled_independent,0,total_eur,computed,-19.1342987223,-66.9730999569,57.3842038296,-0.578995203221,0.56259240981,211
B3_pooled_empirical,0,B3_pooled_independent,0,undelivered_activation_share,computed,-0.00039561559065,-0.0042868812658,0.00457058847617,-0.181775909996,0.855758590575,211
B3_pooled_empirical,0,B3_pooled_independent,0,committed_mw_hours,computed,-1.96362144616,-3.80328569288,0.17785588348,-1.95657439019,0.0503975284208,211
B3_pooled_gaussian,0,B3_pooled_gaussian_no_cross,0,total_eur,computed,51.3002846739,-2.98269729392,124.623153832,1.49641268523,0.134546145904,211
B3_pooled_gaussian,0,B3_pooled_gaussian_no_cross,0,undelivered_activation_share,computed,0.00174067308579,-0.00142987330892,0.00600451779034,0.886241460119,0.375487426605,211
B3_pooled_gaussian,0,B3_pooled_gaussian_no_cross,0,committed_mw_hours,computed,0.251105868697,-0.722531588642,1.41127360239,0.478127847314,0.63255921293,211
B3_pooled_gaussian,0,B3_pooled_empirical,0,total_eur,computed,53.4594777903,-7.18926641947,90.7995675581,1.85718672024,0.0632845936604,211
B3_pooled_gaussian,0,B3_pooled_empirical,0,undelivered_activation_share,computed,0.00346261745809,0.000747477257613,0.00683896735699,2.20898054693,0.0271759939998,211
B3_pooled_gaussian,0,B3_pooled_empirical,0,committed_mw_hours,computed,3.06782618204,1.2370355424,4.46911829845,3.73702814922,0.000186208084274,211
B3_pooled_gaussian_gate,0,B3_pooled_gaussian,0,total_eur,computed,-8.62541445848,-27.8317560746,6.01844184307,-0.999490919471,0.317556935742,211
B3_pooled_gaussian_gate,0,B3_pooled_gaussian,0,undelivered_activation_share,computed,3.58393776347e-05,-0.00156312083676,0.00127468991044,0.0494096149072,0.960592865934,211
B3_pooled_gaussian_gate,0,B3_pooled_gaussian,0,committed_mw_hours,computed,-0.078004217673,-1.07619503256,0.747106065527,-0.175654002884,0.860565773709,211
B3_pooled_gaussian_directqr,0,B3_pooled_gaussian,0,total_eur,computed,-1.79934557814,-4.36090400178,0.911822762851,-1.37413862436,0.169398650456,211
B3_pooled_gaussian_directqr,0,B3_pooled_gaussian,0,undelivered_activation_share,computed,0.000301941975562,7.94784551809e-05,0.000608269918524,2.18119482948,0.0291690091051,211
B3_pooled_gaussian_directqr,0,B3_pooled_gaussian,0,committed_mw_hours,computed,-0.157839872295,-1.03047305438,0.556953437498,-0.405361805118,0.685211582152,211
B3_pooled_empirical_analog,0,B3_pooled_empirical,0,total_eur,computed,28.5637519888,-3.1568056447,33.0972443127,1.17875276335,0.238496638736,211
B3_pooled_empirical_analog,0,B3_pooled_empirical,0,undelivered_activation_share,computed,0.000410517263349,-0.00102956205133,0.0010921246515,0.700416173344,0.48366743878,211
B3_pooled_empirical_analog,0,B3_pooled_empirical,0,committed_mw_hours,computed,0.311984097172,-0.673274702171,0.641186822889,0.657790316372,0.510672877689,211
B3_pooled_empirical_directqr,0,B3_pooled_empirical,0,total_eur,computed,22.8397939645,-3.44205506838,24.1414192602,0.955809740433,0.339168366356,211
B3_pooled_empirical_directqr,0,B3_pooled_empirical,0,undelivered_activation_share,computed,0.00014115237645,-0.000370973815848,0.000268343150546,0.530990457612,0.595425391748,211
B3_pooled_empirical_directqr,0,B3_pooled_empirical,0,committed_mw_hours,computed,0.32685334791,-0,0.32685334791,1.00255914918,0.316073614223,211
B3_pooled_gaussian,0,B3_fb2_s3a,0,total_eur,computed,17.2417098486,4.01439588939,37.4481519451,1.9277440996,0.0538869638926,211
B3_pooled_gaussian,0,B3_fb2_s3a,0,undelivered_activation_share,computed,-0.000727864635309,-0.00250671844509,0.00141070420765,-0.738475077642,0.460225806439,211
B3_pooled_gaussian,0,B3_fb2_s3a,0,committed_mw_hours,computed,-0.33979434377,-1.0535249208,0.185232910601,-1.08242810362,0.279062346179,211
B3_fb2_plus_weather_s3a,0,B3_fb2_s3a,0,total_eur,computed,-120.416616941,-255.440071772,-39.5591358121,-2.19591115807,0.0280983029304,209
B3_fb2_plus_weather_s3a,0,B3_fb2_s3a,0,undelivered_activation_share,computed,-0.00135829154377,-0.00623648124057,0.00225401941476,-0.634514440203,0.525745145963,209
B3_fb2_plus_weather_s3a,0,B3_fb2_s3a,0,committed_mw_hours,computed,-2.72365251793,-4.60581439585,-1.03033455254,-2.91658828821,0.00353882552968,209
B3_hist_paired,0,B3_hist_paired_shortfall,0,total_eur,computed,-224.892913318,-303.25721571,-123.982052284,-4.51571454201,6.31036223361e-06,211
B3_hist_paired,0,B3_hist_paired_shortfall,0,undelivered_activation_share,computed,-0.0232598973181,-0.029927179254,-0.0175159264515,-7.22307900026,5.082346821e-13,211
B3_hist_paired,0,B3_hist_paired_shortfall,0,committed_mw_hours,computed,-14.8908987612,-16.5716162775,-13.4985061809,-19.4411467998,3.46336862064e-84,211
B3_hist_paired,0.5,B3_hist_independent,0.5,total_eur,computed,20.6884920709,-21.0819576114,84.7252759358,0.697286951776,0.485623232212,211
B3_hist_paired,0.5,B3_hist_independent,0.5,undelivered_activation_share,computed,-0.000892767399875,-0.00453578828544,0.0026943892065,-0.486922741063,0.626313082491,211
B3_hist_paired,0.5,B3_hist_independent,0.5,committed_mw_hours,computed,1.88677221365,0.964442523492,2.61749909329,4.32988969213,1.49184051764e-05,211
B3_pooled_gaussian,0.5,B3_pooled_independent,0.5,total_eur,computed,4.35482999024,-34.728753781,46.8736196159,0.194605721926,0.845701623255,211
B3_pooled_gaussian,0.5,B3_pooled_independent,0.5,undelivered_activation_share,computed,0.00235713764689,8.13920591769e-06,0.00535617966077,1.69874610807,0.0893670317685,211
B3_pooled_gaussian,0.5,B3_pooled_independent,0.5,committed_mw_hours,computed,0.400058952259,-0.444836527433,1.3101688157,0.870091714291,0.384250285368,211
B3_pooled_empirical,0.5,B3_pooled_independent,0.5,total_eur,computed,-9.56528089684,-78.6243081832,34.3885134021,-0.302562148341,0.762223564348,211
B3_pooled_empirical,0.5,B3_pooled_independent,0.5,undelivered_activation_share,computed,-0.00192466687559,-0.00517877290088,0.00125764664225,-1.17716903568,0.239128044925,211
B3_pooled_empirical,0.5,B3_pooled_independent,0.5,committed_mw_hours,computed,-2.2603394043,-3.98561197681,-0.829630849496,-2.73602584675,0.00621861413712,211
B3_pooled_gaussian,0.5,B3_pooled_gaussian_no_cross,0.5,total_eur,computed,45.4795233245,2.08075761009,83.4359401454,2.20775600664,0.027261286322,211
B3_pooled_gaussian,0.5,B3_pooled_gaussian_no_cross,0.5,undelivered_activation_share,computed,0.00387783022626,0.000759318355163,0.00781347795715,2.14354280327,0.0320695379257,211
B3_pooled_gaussian,0.5,B3_pooled_gaussian_no_cross,0.5,committed_mw_hours,computed,1.64169481919,0.741303097341,2.75990130765,3.28151615422,0.00103250609956,211
B3_pooled_gaussian,0.5,B3_pooled_empirical,0.5,total_eur,computed,13.9201108871,-22.4821469804,78.8587202529,0.46168089526,0.644310173416,211
B3_pooled_gaussian,0.5,B3_pooled_empirical,0.5,undelivered_activation_share,computed,0.00428180452248,0.00160300876491,0.00782909298138,2.57545272665,0.0100108956937,211
B3_pooled_gaussian,0.5,B3_pooled_empirical,0.5,committed_mw_hours,computed,2.66039835656,1.54639510016,4.25183778027,3.59874597967,0.000319755324174,211
B3_pooled_gaussian_gate,0.5,B3_pooled_gaussian,0.5,total_eur,computed,-1.08952925519,-16.8518848562,19.9856756697,-0.111698965348,0.91106209973,211
B3_pooled_gaussian_gate,0.5,B3_pooled_gaussian,0.5,undelivered_activation_share,computed,0.000294105883635,-0.000614874694859,0.000957619989005,0.715820485079,0.474102201719,211
B3_pooled_gaussian_gate,0.5,B3_pooled_gaussian,0.5,committed_mw_hours,computed,-0.506293860968,-1.46303752332,0.345377953446,-1.09755907974,0.272397069481,211
B3_pooled_gaussian_directqr,0.5,B3_pooled_gaussian,0.5,total_eur,computed,5.6725780221,-6.67482371001,26.4289737779,0.597336840995,0.55028251238,211
B3_pooled_gaussian_directqr,0.5,B3_pooled_gaussian,0.5,undelivered_activation_share,computed,0.000243217042311,4.24723923943e-05,0.000458828561253,2.32249192693,0.0202064626198,211
B3_pooled_gaussian_directqr,0.5,B3_pooled_gaussian,0.5,committed_mw_hours,computed,0.239460999062,-0,0.718382997186,1.01720122688,0.309057712515,211
B3_pooled_empirical_analog,0.5,B3_pooled_empirical,0.5,total_eur,computed,-1.8964279318,-23.7423283875,22.789096067,-0.160916658178,0.872159041959,211
B3_pooled_empirical_analog,0.5,B3_pooled_empirical,0.5,undelivered_activation_share,computed,0.00166413546039,-5.01814811772e-05,0.00333922058642,1.87851120304,0.0603112659378,211
B3_pooled_empirical_analog,0.5,B3_pooled_empirical,0.5,committed_mw_hours,computed,0.912261508266,-0.138229833282,2.23945704549,1.50176648253,0.133157427333,211
B3_pooled_empirical_directqr,0.5,B3_pooled_empirical,0.5,total_eur,computed,0.82947132522,-16.009494517,20.2133519255,0.0948575195509,0.924427998799,211
B3_pooled_empirical_directqr,0.5,B3_pooled_empirical,0.5,undelivered_activation_share,computed,0.000528104082619,-0.000345042810752,0.001613174348,1.06801282922,0.28551472479,211
B3_pooled_empirical_directqr,0.5,B3_pooled_empirical,0.5,committed_mw_hours,computed,0.14398363179,-0.790968221412,1.11091029819,0.29751901406,0.766070293736,211
B3_pooled_gaussian,0.5,B3_fb2_s3a,0.5,total_eur,computed,4.98826415361,-27.5695250477,35.4487808998,0.304937297266,0.760413908609,211
B3_pooled_gaussian,0.5,B3_fb2_s3a,0.5,undelivered_activation_share,computed,1.55174764621e-06,-0.00211145566395,0.00243956737368,0.00134174648804,0.998929441514,211
B3_pooled_gaussian,0.5,B3_fb2_s3a,0.5,committed_mw_hours,computed,0.00101645010756,-0.807072050898,0.777086993027,0.00248122908406,0.998020267653,211
B3_fb2_plus_weather_s3a,0.5,B3_fb2_s3a,0.5,total_eur,computed,-172.066206476,-307.421923067,-92.2252043264,-3.0626629121,0.00219377026778,209
B3_fb2_plus_weather_s3a,0.5,B3_fb2_s3a,0.5,undelivered_activation_share,computed,-0.00376864308097,-0.0087874745588,0.0006072559884,-1.62569904372,0.104013693595,209
B3_fb2_plus_weather_s3a,0.5,B3_fb2_s3a,0.5,committed_mw_hours,computed,-4.20227692067,-6.53351805117,-2.06688853491,-3.51071944992,0.000446895770697,209
B3_hist_paired,0.5,B3_hist_paired_shortfall,0.5,total_eur,computed,-210.339852619,-306.150229957,-97.3403977535,-3.59759704361,0.000321170681211,211
B3_hist_paired,0.5,B3_hist_paired_shortfall,0.5,undelivered_activation_share,computed,-0.0241036043842,-0.0310652306793,-0.0183374391392,-7.26737597011,3.66537610466e-13,211
B3_hist_paired,0.5,B3_hist_paired_shortfall,0.5,committed_mw_hours,computed,-14.5745936466,-16.4728584132,-13.1081054111,-17.4234209809,5.48004285504e-68,211
B3_fb2_plus_weather_s3a,0.5,B3_fb2_plus_weather_s3a,0,total_eur,computed,-89.3418364499,-142.217836362,-39.7397719503,-3.48365155935,0.000494622980753,209
B3_fb2_plus_weather_s3a,0.5,B3_fb2_plus_weather_s3a,0,undelivered_activation_share,computed,-0.00331138874012,-0.00557172390151,-0.00135338595308,-3.14357480289,0.00166897753172,209
B3_fb2_plus_weather_s3a,0.5,B3_fb2_plus_weather_s3a,0,committed_mw_hours,computed,-4.75278463284,-5.81317164508,-3.81273146578,-9.43616282023,3.86681111912e-21,209
B3_fb2_s3a,0.5,B3_fb2_s3a,0,total_eur,computed,-38.45822653,-55.5406995056,-7.45145553476,-2.58747492227,0.00966822329906,211
B3_fb2_s3a,0.5,B3_fb2_s3a,0,undelivered_activation_share,computed,-0.000892496364136,-0.00242719568194,0.000342238557936,-1.29905509433,0.19392502242,211
B3_fb2_s3a,0.5,B3_fb2_s3a,0,committed_mw_hours,computed,-3.31591747222,-4.29469862858,-2.56629778735,-7.50733279713,6.03441831641e-14,211
B3_hist_independent,0.5,B3_hist_independent,0,total_eur,computed,-47.7852136358,-87.9340416358,-12.6550970349,-2.54922307873,0.0107963215538,211
B3_hist_independent,0.5,B3_hist_independent,0,undelivered_activation_share,computed,-0.00115466766907,-0.00239738340716,0.000299675798057,-1.73448543962,0.0828319870201,211
B3_hist_independent,0.5,B3_hist_independent,0,committed_mw_hours,computed,-2.1921818788,-2.86217357127,-1.51272637286,-5.64024471687,1.69808653035e-08,211
B3_hist_paired,0.5,B3_hist_paired,0,total_eur,computed,-24.7769218477,-61.5099901681,8.99847808837,-1.33346200361,0.182380236629,211
B3_hist_paired,0.5,B3_hist_paired,0,undelivered_activation_share,computed,-0.000370684694977,-0.00132898087721,0.000345283215846,-0.870495916959,0.384029449579,211
B3_hist_paired,0.5,B3_hist_paired,0,committed_mw_hours,computed,-0.492606469441,-1.39201476176,0.620017310556,-1.02270758016,0.306446126323,211
B3_hist_paired_shortfall,0.5,B3_hist_paired_shortfall,0,total_eur,computed,-39.3299825471,-69.3684077145,-13.9832749571,-2.78691821886,0.00532119060265,211
B3_hist_paired_shortfall,0.5,B3_hist_paired_shortfall,0,undelivered_activation_share,computed,0.0004730223711,-0.000199523329335,0.00138276098311,1.21745905224,0.223429606927,211
B3_hist_paired_shortfall,0.5,B3_hist_paired_shortfall,0,committed_mw_hours,computed,-0.808911584017,-1.14888545699,-0.420646993488,-4.33832421339,1.43573252648e-05,211
B3_pooled_empirical,0.5,B3_pooled_empirical,0,total_eur,computed,-11.1723053217,-70.1788516849,5.73304545453,-0.367310143572,0.713387688633,211
B3_pooled_empirical,0.5,B3_pooled_empirical,0,undelivered_activation_share,computed,-0.00098226704557,-0.0029231043529,0.000273105962182,-1.16807669327,0.242775830582,211
B3_pooled_empirical,0.5,B3_pooled_empirical,0,committed_mw_hours,computed,-2.56767885286,-4.53928025139,-1.51442914689,-3.14288307019,0.00167292653955,211
B3_pooled_empirical_analog,0.5,B3_pooled_empirical_analog,0,total_eur,computed,-41.6324852423,-66.0213131188,-24.9517377598,-3.95594623295,7.62323065511e-05,211
B3_pooled_empirical_analog,0.5,B3_pooled_empirical_analog,0,undelivered_activation_share,computed,0.000271351151474,-0.00143884871704,0.00196010366576,0.306041254971,0.759573234846,211
B3_pooled_empirical_analog,0.5,B3_pooled_empirical_analog,0,committed_mw_hours,computed,-1.96740144177,-2.96215608388,-0.960881023749,-3.84856960616,0.000118809539446,211
B3_pooled_empirical_directqr,0.5,B3_pooled_empirical_directqr,0,total_eur,computed,-33.182627961,-66.4701843974,-5.94849413932,-2.11907563737,0.0340840752617,211
B3_pooled_empirical_directqr,0.5,B3_pooled_empirical_directqr,0,undelivered_activation_share,computed,-0.000595315339401,-0.00202220800664,0.000635476933704,-0.884609011001,0.37636754496,211
B3_pooled_empirical_directqr,0.5,B3_pooled_empirical_directqr,0,committed_mw_hours,computed,-2.75054856898,-4.32022130545,-1.3994626168,-3.83610546101,0.000125000747879,211
B3_pooled_gaussian,0.5,B3_pooled_gaussian,0,total_eur,computed,-50.711672225,-78.1395165936,-13.6147816895,-2.79940654316,0.00511966342816,211
B3_pooled_gaussian,0.5,B3_pooled_gaussian,0,undelivered_activation_share,computed,-0.00016307998118,-0.00189788109831,0.00126484914376,-0.208373459734,0.834937377567,211
B3_pooled_gaussian,0.5,B3_pooled_gaussian,0,committed_mw_hours,computed,-2.97510667834,-3.9523577021,-1.98726135968,-5.88069034069,4.08558879636e-09,211
B3_pooled_gaussian_directqr,0.5,B3_pooled_gaussian_directqr,0,total_eur,computed,-43.2397486247,-63.3193053236,-13.2999549556,-3.06265651079,0.00219381719158,211
B3_pooled_gaussian_directqr,0.5,B3_pooled_gaussian_directqr,0,undelivered_activation_share,computed,-0.000221804914432,-0.00195437855695,0.00117653060116,-0.289985902706,0.771827022465,211
B3_pooled_gaussian_directqr,0.5,B3_pooled_gaussian_directqr,0,committed_mw_hours,computed,-2.57780580698,-3.53213596655,-1.53065161801,-5.16318916801,2.42777570118e-07,211
B3_pooled_gaussian_gate,0.5,B3_pooled_gaussian_gate,0,total_eur,computed,-43.1757870217,-69.5524487701,-5.14849676978,-2.44455752859,0.0145029948832,211
B3_pooled_gaussian_gate,0.5,B3_pooled_gaussian_gate,0,undelivered_activation_share,computed,9.51865248202e-05,-0.00155622805405,0.00157809735745,0.123083946121,0.90204062375,211
B3_pooled_gaussian_gate,0.5,B3_pooled_gaussian_gate,0,committed_mw_hours,computed,-3.40339632163,-4.67472883535,-2.17906898305,-5.32861361356,9.89652823425e-08,211
B3_pooled_gaussian_no_cross,0.5,B3_pooled_gaussian_no_cross,0,total_eur,computed,-44.8909108756,-106.190712277,41.5995405901,-1.17643961451,0.239419249419,211
B3_pooled_gaussian_no_cross,0.5,B3_pooled_gaussian_no_cross,0,undelivered_activation_share,computed,-0.00230023712165,-0.00603369160962,0.00119560784434,-1.21978659817,0.22254578314,211
B3_pooled_gaussian_no_cross,0.5,B3_pooled_gaussian_no_cross,0,committed_mw_hours,computed,-4.36569562883,-5.78009245225,-2.92980014339,-6.22864735235,4.70479458772e-10,211
B3_pooled_independent,0.5,B3_pooled_independent,0,total_eur,computed,-20.7413231473,-64.3546707106,40.1551314795,-0.74728629029,0.454890766253,211
B3_pooled_independent,0.5,B3_pooled_independent,0,undelivered_activation_share,computed,0.000546784239367,-0.00259553280625,0.004709259688,0.302146752147,0.762540193836,211
B3_pooled_independent,0.5,B3_pooled_independent,0,committed_mw_hours,computed,-2.27096089472,-3.3795455546,-1.19102256449,-3.99383700265,6.50125646439e-05,211
