scope,path,delivery_day,period,activation_state,information_set,activation_representation,delivery_days,evaluated_days,scenarios,valid_n,missing_n,availability_ok
premium_pool,,2026-02-28,5,1,gate_0730,,81,,,1000,0,True
premium_pool,,2026-03-01,0,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-01,0,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-01,1,0,gate_0730,,81,,,92,0,True
premium_pool,,2026-03-01,1,1,gate_0730,,81,,,1204,0,True
premium_pool,,2026-03-01,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-01,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-01,3,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-01,3,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-01,4,0,gate_0730,,81,,,160,0,True
premium_pool,,2026-03-01,4,1,gate_0730,,81,,,1136,0,True
premium_pool,,2026-03-01,5,0,gate_0730,,81,,,296,0,True
premium_pool,,2026-03-01,5,1,gate_0730,,81,,,1000,0,True
premium_pool,,2026-03-02,0,0,gate_0730,,81,,,112,0,True
premium_pool,,2026-03-02,0,1,gate_0730,,81,,,1184,0,True
premium_pool,,2026-03-02,1,0,gate_0730,,81,,,96,0,True
premium_pool,,2026-03-02,1,1,gate_0730,,81,,,1200,0,True
premium_pool,,2026-03-02,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-02,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-02,3,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-02,3,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-02,4,0,gate_0730,,81,,,164,0,True
premium_pool,,2026-03-02,4,1,gate_0730,,81,,,1132,0,True
premium_pool,,2026-03-02,5,0,gate_0730,,81,,,296,0,True
premium_pool,,2026-03-02,5,1,gate_0730,,81,,,1000,0,True
premium_pool,,2026-03-03,0,0,gate_0730,,81,,,112,0,True
premium_pool,,2026-03-03,0,1,gate_0730,,81,,,1184,0,True
premium_pool,,2026-03-03,1,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-03,1,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-03,2,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-03,2,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-03,3,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-03,3,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-03,4,0,gate_0730,,81,,,164,0,True
premium_pool,,2026-03-03,4,1,gate_0730,,81,,,1132,0,True
premium_pool,,2026-03-03,5,0,gate_0730,,81,,,292,0,True
premium_pool,,2026-03-03,5,1,gate_0730,,81,,,1004,0,True
premium_pool,,2026-03-04,0,0,gate_0730,,81,,,116,0,True
premium_pool,,2026-03-04,0,1,gate_0730,,81,,,1180,0,True
premium_pool,,2026-03-04,1,0,gate_0730,,81,,,96,0,True
premium_pool,,2026-03-04,1,1,gate_0730,,81,,,1200,0,True
premium_pool,,2026-03-04,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-04,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-04,3,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-04,3,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-04,4,0,gate_0730,,81,,,160,0,True
premium_pool,,2026-03-04,4,1,gate_0730,,81,,,1136,0,True
premium_pool,,2026-03-04,5,0,gate_0730,,81,,,284,0,True
premium_pool,,2026-03-04,5,1,gate_0730,,81,,,1012,0,True
premium_pool,,2026-03-05,0,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-05,0,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-05,1,0,gate_0730,,81,,,88,0,True
premium_pool,,2026-03-05,1,1,gate_0730,,81,,,1208,0,True
premium_pool,,2026-03-05,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-05,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-05,3,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-05,3,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-05,4,0,gate_0730,,81,,,164,0,True
premium_pool,,2026-03-05,4,1,gate_0730,,81,,,1132,0,True
premium_pool,,2026-03-05,5,0,gate_0730,,81,,,296,0,True
premium_pool,,2026-03-05,5,1,gate_0730,,81,,,1000,0,True
premium_pool,,2026-03-06,0,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-06,0,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-06,1,0,gate_0730,,81,,,88,0,True
premium_pool,,2026-03-06,1,1,gate_0730,,81,,,1208,0,True
premium_pool,,2026-03-06,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-06,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-06,3,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-06,3,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-06,4,0,gate_0730,,81,,,172,0,True
premium_pool,,2026-03-06,4,1,gate_0730,,81,,,1124,0,True
premium_pool,,2026-03-06,5,0,gate_0730,,81,,,308,0,True
premium_pool,,2026-03-06,5,1,gate_0730,,81,,,988,0,True
premium_pool,,2026-03-07,0,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-07,0,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-07,1,0,gate_0730,,81,,,88,0,True
premium_pool,,2026-03-07,1,1,gate_0730,,81,,,1208,0,True
premium_pool,,2026-03-07,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-07,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-07,3,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-07,3,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-07,4,0,gate_0730,,81,,,184,0,True
premium_pool,,2026-03-07,4,1,gate_0730,,81,,,1112,0,True
premium_pool,,2026-03-07,5,0,gate_0730,,81,,,312,0,True
premium_pool,,2026-03-07,5,1,gate_0730,,81,,,984,0,True
premium_pool,,2026-03-08,0,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-08,0,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-08,1,0,gate_0730,,81,,,96,0,True
premium_pool,,2026-03-08,1,1,gate_0730,,81,,,1200,0,True
premium_pool,,2026-03-08,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-08,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-08,3,0,gate_0730,,81,,,88,0,True
premium_pool,,2026-03-08,3,1,gate_0730,,81,,,1208,0,True
premium_pool,,2026-03-08,4,0,gate_0730,,81,,,188,0,True
premium_pool,,2026-03-08,4,1,gate_0730,,81,,,1108,0,True
premium_pool,,2026-03-08,5,0,gate_0730,,81,,,312,0,True
premium_pool,,2026-03-08,5,1,gate_0730,,81,,,984,0,True
premium_pool,,2026-03-09,0,0,gate_0730,,81,,,112,0,True
premium_pool,,2026-03-09,0,1,gate_0730,,81,,,1184,0,True
premium_pool,,2026-03-09,1,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-09,1,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-09,2,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-09,2,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-09,3,0,gate_0730,,81,,,92,0,True
premium_pool,,2026-03-09,3,1,gate_0730,,81,,,1204,0,True
premium_pool,,2026-03-09,4,0,gate_0730,,81,,,192,0,True
premium_pool,,2026-03-09,4,1,gate_0730,,81,,,1104,0,True
premium_pool,,2026-03-09,5,0,gate_0730,,81,,,320,0,True
premium_pool,,2026-03-09,5,1,gate_0730,,81,,,976,0,True
premium_pool,,2026-03-10,0,0,gate_0730,,81,,,120,0,True
premium_pool,,2026-03-10,0,1,gate_0730,,81,,,1176,0,True
premium_pool,,2026-03-10,1,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-10,1,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-10,2,0,gate_0730,,81,,,76,0,True
premium_pool,,2026-03-10,2,1,gate_0730,,81,,,1220,0,True
premium_pool,,2026-03-10,3,0,gate_0730,,81,,,92,0,True
premium_pool,,2026-03-10,3,1,gate_0730,,81,,,1204,0,True
premium_pool,,2026-03-10,4,0,gate_0730,,81,,,196,0,True
premium_pool,,2026-03-10,4,1,gate_0730,,81,,,1100,0,True
premium_pool,,2026-03-10,5,0,gate_0730,,81,,,324,0,True
premium_pool,,2026-03-10,5,1,gate_0730,,81,,,972,0,True
premium_pool,,2026-03-11,0,0,gate_0730,,81,,,120,0,True
premium_pool,,2026-03-11,0,1,gate_0730,,81,,,1176,0,True
premium_pool,,2026-03-11,1,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-11,1,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-11,2,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-11,2,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-11,3,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-11,3,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-11,4,0,gate_0730,,81,,,204,0,True
premium_pool,,2026-03-11,4,1,gate_0730,,81,,,1092,0,True
premium_pool,,2026-03-11,5,0,gate_0730,,81,,,336,0,True
premium_pool,,2026-03-11,5,1,gate_0730,,81,,,960,0,True
premium_pool,,2026-03-12,0,0,gate_0730,,81,,,124,0,True
premium_pool,,2026-03-12,0,1,gate_0730,,81,,,1172,0,True
premium_pool,,2026-03-12,1,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-12,1,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-12,2,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-12,2,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-12,3,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-12,3,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-12,4,0,gate_0730,,81,,,212,0,True
premium_pool,,2026-03-12,4,1,gate_0730,,81,,,1084,0,True
premium_pool,,2026-03-12,5,0,gate_0730,,81,,,340,0,True
premium_pool,,2026-03-12,5,1,gate_0730,,81,,,956,0,True
premium_pool,,2026-03-13,0,0,gate_0730,,81,,,124,0,True
premium_pool,,2026-03-13,0,1,gate_0730,,81,,,1172,0,True
premium_pool,,2026-03-13,1,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-13,1,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-13,2,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-13,2,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-13,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-13,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-13,4,0,gate_0730,,81,,,220,0,True
premium_pool,,2026-03-13,4,1,gate_0730,,81,,,1076,0,True
premium_pool,,2026-03-13,5,0,gate_0730,,81,,,344,0,True
premium_pool,,2026-03-13,5,1,gate_0730,,81,,,952,0,True
premium_pool,,2026-03-14,0,0,gate_0730,,81,,,128,0,True
premium_pool,,2026-03-14,0,1,gate_0730,,81,,,1168,0,True
premium_pool,,2026-03-14,1,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-14,1,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-14,2,0,gate_0730,,81,,,80,0,True
premium_pool,,2026-03-14,2,1,gate_0730,,81,,,1216,0,True
premium_pool,,2026-03-14,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-14,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-14,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-14,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-14,5,0,gate_0730,,81,,,332,0,True
premium_pool,,2026-03-14,5,1,gate_0730,,81,,,964,0,True
premium_pool,,2026-03-15,0,0,gate_0730,,81,,,128,0,True
premium_pool,,2026-03-15,0,1,gate_0730,,81,,,1168,0,True
premium_pool,,2026-03-15,1,0,gate_0730,,81,,,100,0,True
premium_pool,,2026-03-15,1,1,gate_0730,,81,,,1196,0,True
premium_pool,,2026-03-15,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-15,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-15,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-15,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-15,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-15,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-15,5,0,gate_0730,,81,,,332,0,True
premium_pool,,2026-03-15,5,1,gate_0730,,81,,,964,0,True
premium_pool,,2026-03-16,0,0,gate_0730,,81,,,128,0,True
premium_pool,,2026-03-16,0,1,gate_0730,,81,,,1168,0,True
premium_pool,,2026-03-16,1,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-16,1,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-16,2,0,gate_0730,,81,,,72,0,True
premium_pool,,2026-03-16,2,1,gate_0730,,81,,,1224,0,True
premium_pool,,2026-03-16,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-16,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-16,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-16,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-16,5,0,gate_0730,,81,,,328,0,True
premium_pool,,2026-03-16,5,1,gate_0730,,81,,,968,0,True
premium_pool,,2026-03-17,0,0,gate_0730,,81,,,132,0,True
premium_pool,,2026-03-17,0,1,gate_0730,,81,,,1164,0,True
premium_pool,,2026-03-17,1,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-17,1,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-17,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-17,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-17,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-17,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-17,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-17,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-17,5,0,gate_0730,,81,,,328,0,True
premium_pool,,2026-03-17,5,1,gate_0730,,81,,,968,0,True
premium_pool,,2026-03-18,0,0,gate_0730,,81,,,128,0,True
premium_pool,,2026-03-18,0,1,gate_0730,,81,,,1168,0,True
premium_pool,,2026-03-18,1,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-18,1,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-18,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-18,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-18,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-18,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-18,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-18,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-18,5,0,gate_0730,,81,,,328,0,True
premium_pool,,2026-03-18,5,1,gate_0730,,81,,,968,0,True
premium_pool,,2026-03-19,0,0,gate_0730,,81,,,128,0,True
premium_pool,,2026-03-19,0,1,gate_0730,,81,,,1168,0,True
premium_pool,,2026-03-19,1,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-19,1,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-19,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-19,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-19,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-19,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-19,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-19,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-19,5,0,gate_0730,,81,,,328,0,True
premium_pool,,2026-03-19,5,1,gate_0730,,81,,,968,0,True
premium_pool,,2026-03-20,0,0,gate_0730,,81,,,120,0,True
premium_pool,,2026-03-20,0,1,gate_0730,,81,,,1176,0,True
premium_pool,,2026-03-20,1,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-20,1,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-20,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-20,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-20,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-20,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-20,4,0,gate_0730,,81,,,224,0,True
premium_pool,,2026-03-20,4,1,gate_0730,,81,,,1072,0,True
premium_pool,,2026-03-20,5,0,gate_0730,,81,,,328,0,True
premium_pool,,2026-03-20,5,1,gate_0730,,81,,,968,0,True
premium_pool,,2026-03-21,0,0,gate_0730,,81,,,120,0,True
premium_pool,,2026-03-21,0,1,gate_0730,,81,,,1176,0,True
premium_pool,,2026-03-21,1,0,gate_0730,,81,,,108,0,True
premium_pool,,2026-03-21,1,1,gate_0730,,81,,,1188,0,True
premium_pool,,2026-03-21,2,0,gate_0730,,81,,,68,0,True
premium_pool,,2026-03-21,2,1,gate_0730,,81,,,1228,0,True
premium_pool,,2026-03-21,3,0,gate_0730,,81,,,104,0,True
premium_pool,,2026-03-21,3,1,gate_0730,,81,,,1192,0,True
premium_pool,,2026-03-21,4,0,gate_0730,,81,,,236,0,True
premium_pool,,2026-03-21,4,1,gate_0730,,81,,,1060,0,True
premium_pool,,2026-03-21,5,0,gate_0730,,81,,,328,0,True
premium_pool,,2026-03-21,5,1,gate_0730,,81,,,968,0,True
premium_pool,,2026-03-22,0,0,gate_0730,,82,,,120,0,True
premium_pool,,2026-03-22,0,1,gate_0730,,82,,,1192,0,True
premium_pool,,2026-03-22,1,0,gate_0730,,82,,,108,0,True
premium_pool,,2026-03-22,1,1,gate_0730,,82,,,1204,0,True
premium_pool,,2026-03-22,2,0,gate_0730,,82,,,68,0,True
premium_pool,,2026-03-22,2,1,gate_0730,,82,,,1244,0,True
premium_pool,,2026-03-22,3,0,gate_0730,,82,,,104,0,True
premium_pool,,2026-03-22,3,1,gate_0730,,82,,,1208,0,True
premium_pool,,2026-03-22,4,0,gate_0730,,82,,,236,0,True
premium_pool,,2026-03-22,4,1,gate_0730,,82,,,1076,0,True
premium_pool,,2026-03-22,5,0,gate_0730,,82,,,328,0,True
premium_pool,,2026-03-22,5,1,gate_0730,,82,,,984,0,True
premium_pool,,2026-03-23,0,0,gate_0730,,83,,,120,0,True
premium_pool,,2026-03-23,0,1,gate_0730,,83,,,1208,0,True
premium_pool,,2026-03-23,1,0,gate_0730,,83,,,108,0,True
premium_pool,,2026-03-23,1,1,gate_0730,,83,,,1220,0,True
premium_pool,,2026-03-23,2,0,gate_0730,,83,,,72,0,True
premium_pool,,2026-03-23,2,1,gate_0730,,83,,,1256,0,True
premium_pool,,2026-03-23,3,0,gate_0730,,83,,,104,0,True
premium_pool,,2026-03-23,3,1,gate_0730,,83,,,1224,0,True
premium_pool,,2026-03-23,4,0,gate_0730,,83,,,236,0,True
premium_pool,,2026-03-23,4,1,gate_0730,,83,,,1092,0,True
premium_pool,,2026-03-23,5,0,gate_0730,,83,,,328,0,True
premium_pool,,2026-03-23,5,1,gate_0730,,83,,,1000,0,True
premium_pool,,2026-03-24,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-03-24,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-03-24,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-03-24,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-03-24,2,0,gate_0730,,84,,,72,0,True
premium_pool,,2026-03-24,2,1,gate_0730,,84,,,1272,0,True
premium_pool,,2026-03-24,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-24,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-24,4,0,gate_0730,,84,,,236,0,True
premium_pool,,2026-03-24,4,1,gate_0730,,84,,,1108,0,True
premium_pool,,2026-03-24,5,0,gate_0730,,84,,,336,0,True
premium_pool,,2026-03-24,5,1,gate_0730,,84,,,1008,0,True
premium_pool,,2026-03-25,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-03-25,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-03-25,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-03-25,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-03-25,2,0,gate_0730,,84,,,72,0,True
premium_pool,,2026-03-25,2,1,gate_0730,,84,,,1272,0,True
premium_pool,,2026-03-25,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-25,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-25,4,0,gate_0730,,84,,,236,0,True
premium_pool,,2026-03-25,4,1,gate_0730,,84,,,1108,0,True
premium_pool,,2026-03-25,5,0,gate_0730,,84,,,336,0,True
premium_pool,,2026-03-25,5,1,gate_0730,,84,,,1008,0,True
premium_pool,,2026-03-26,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-03-26,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-03-26,1,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-03-26,1,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-03-26,2,0,gate_0730,,84,,,72,0,True
premium_pool,,2026-03-26,2,1,gate_0730,,84,,,1272,0,True
premium_pool,,2026-03-26,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-26,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-26,4,0,gate_0730,,84,,,236,0,True
premium_pool,,2026-03-26,4,1,gate_0730,,84,,,1108,0,True
premium_pool,,2026-03-26,5,0,gate_0730,,84,,,336,0,True
premium_pool,,2026-03-26,5,1,gate_0730,,84,,,1008,0,True
premium_pool,,2026-03-27,0,0,gate_0730,,84,,,120,0,True
premium_pool,,2026-03-27,0,1,gate_0730,,84,,,1224,0,True
premium_pool,,2026-03-27,1,0,gate_0730,,84,,,108,0,True
premium_pool,,2026-03-27,1,1,gate_0730,,84,,,1236,0,True
premium_pool,,2026-03-27,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-03-27,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-03-27,3,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-27,3,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-27,4,0,gate_0730,,84,,,224,0,True
premium_pool,,2026-03-27,4,1,gate_0730,,84,,,1120,0,True
premium_pool,,2026-03-27,5,0,gate_0730,,84,,,328,0,True
premium_pool,,2026-03-27,5,1,gate_0730,,84,,,1016,0,True
premium_pool,,2026-03-28,0,0,gate_0730,,84,,,112,0,True
premium_pool,,2026-03-28,0,1,gate_0730,,84,,,1232,0,True
premium_pool,,2026-03-28,1,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-28,1,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-28,2,0,gate_0730,,84,,,68,0,True
premium_pool,,2026-03-28,2,1,gate_0730,,84,,,1276,0,True
premium_pool,,2026-03-28,3,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-03-28,3,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-03-28,4,0,gate_0730,,84,,,236,0,True
premium_pool,,2026-03-28,4,1,gate_0730,,84,,,1108,0,True
premium_pool,,2026-03-28,5,0,gate_0730,,84,,,324,0,True
premium_pool,,2026-03-28,5,1,gate_0730,,84,,,1020,0,True
premium_pool,,2026-03-29,0,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-29,0,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-29,1,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-03-29,1,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-03-29,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-03-29,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-03-29,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-03-29,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-03-29,4,0,gate_0730,,84,,,232,0,True
premium_pool,,2026-03-29,4,1,gate_0730,,84,,,1112,0,True
premium_pool,,2026-03-29,5,0,gate_0730,,84,,,324,0,True
premium_pool,,2026-03-29,5,1,gate_0730,,84,,,1020,0,True
premium_pool,,2026-03-30,0,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-30,0,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-30,1,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-03-30,1,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-03-30,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-03-30,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-03-30,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-03-30,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-03-30,4,0,gate_0730,,84,,,232,0,True
premium_pool,,2026-03-30,4,1,gate_0730,,84,,,1112,0,True
premium_pool,,2026-03-30,5,0,gate_0730,,84,,,316,0,True
premium_pool,,2026-03-30,5,1,gate_0730,,84,,,1028,0,True
premium_pool,,2026-03-31,0,0,gate_0730,,84,,,104,0,True
premium_pool,,2026-03-31,0,1,gate_0730,,84,,,1240,0,True
premium_pool,,2026-03-31,1,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-03-31,1,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-03-31,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-03-31,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-03-31,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-03-31,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-03-31,4,0,gate_0730,,84,,,232,0,True
premium_pool,,2026-03-31,4,1,gate_0730,,84,,,1112,0,True
premium_pool,,2026-03-31,5,0,gate_0730,,84,,,304,0,True
premium_pool,,2026-03-31,5,1,gate_0730,,84,,,1040,0,True
premium_pool,,2026-04-01,0,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-01,0,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-01,1,0,gate_0730,,84,,,92,0,True
premium_pool,,2026-04-01,1,1,gate_0730,,84,,,1252,0,True
premium_pool,,2026-04-01,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-01,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-01,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-01,3,1,gate_0730,,84,,,1248,0,True
premium_pool,,2026-04-01,4,0,gate_0730,,84,,,232,0,True
premium_pool,,2026-04-01,4,1,gate_0730,,84,,,1112,0,True
premium_pool,,2026-04-01,5,0,gate_0730,,84,,,300,0,True
premium_pool,,2026-04-01,5,1,gate_0730,,84,,,1044,0,True
premium_pool,,2026-04-02,0,0,gate_0730,,84,,,100,0,True
premium_pool,,2026-04-02,0,1,gate_0730,,84,,,1244,0,True
premium_pool,,2026-04-02,1,0,gate_0730,,84,,,92,0,True
premium_pool,,2026-04-02,1,1,gate_0730,,84,,,1252,0,True
premium_pool,,2026-04-02,2,0,gate_0730,,84,,,64,0,True
premium_pool,,2026-04-02,2,1,gate_0730,,84,,,1280,0,True
premium_pool,,2026-04-02,3,0,gate_0730,,84,,,96,0,True
premium_pool,,2026-04-02,3,1,gate_0730,,84,,,1248,0,True
