delivery_day,strategy,chi,planned_profit_eur,base_terminal_soc_deviation_mwh,exclusivity_violations,fallback,solver_settings,solver_0730_status,solver_1200_delivery_status,solver_1200_profit_status,delivery_shortfall_from_maximum_mwh,undelivered_activation_mwh,undelivered_activation_share,stress_hours,stress_required_activation_mwh,stress_delivered_activation_mwh,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,schedule_gap_cost_eur,recovery_cost_eur,total_eur,committed_mw_hours,required_activation_mwh,delivered_activation_mwh,reserve_power_gap_mwh,reserve_energy_gap_mwh,day_ahead_gap_mwh,recovery_grid_mwh,max_committed_gross_power_mw,max_realised_gross_power_mw,slots_with_shortfall,slots_with_schedule_gap,activation_during_charge_slots,recovery_during_discharge_slots,recovery_during_activation_slots,recovery_overlap_slots,min_soc_mwh,max_soc_mwh,terminal_soc_mwh,terminal_soc_deviation_mwh,cycles
2026-02-17,B3_pooled_empirical_analog,0.5,6961.1232946,0,0,0,highs|highs+highs_ipm,0,0,0,5.00078201071e-10,9.99999997475e-07,1.07295022378e-07,2,0.0475794605501,0.0475794605501,32.8661717002,857.778506353,1307.17092565,5.35399998767e-05,0,522.576088453,1675.23946171,81.447671905,9.3200968257,9.3200958257,0,9.99999997697e-07,0,10.9648186185,4,4,0,0,2,0,9,11,2.66346656654,8.000000001,4.4,3.5527136788e-15,0.273986667041
2026-02-17,B3_pooled_empirical_directqr,0,4612.32394835,0,0,0,highs|highs+highs,0,0,0,4.99982277802e-10,9.99999999252e-07,1.06145825582e-07,2,0.0612073414639,0.0612073414639,-2.95609582838,952.768997763,1320.04399313,5.35399999421e-05,0,535.556095068,1734.30074646,82.923444374,9.42100166226,9.42100066226,0,9.99999998919e-07,0,11.0835301909,4,4,0,0,1,0,10,11,2.58180477952,8.000000001,4.4,0,0.086526134322
2026-02-17,B3_pooled_empirical_directqr,0.5,4560.20644774,0,0,0,highs|highs+highs,0,0,0,4.99998265013e-10,9.99999997475e-07,1.07295022378e-07,2,0.0475794605501,0.0475794605501,32.9092407824,857.778506353,1307.17092565,5.35399998767e-05,0,534.556682602,1663.30193664,81.447671905,9.3200968257,9.3200958257,0,9.99999997697e-07,0,10.9648186185,4,4,0,0,8,0,9,15,2.6921325567,8.000000001,4.4,2.6645352591e-15,0.254562871169
2026-02-17,B3_pooled_gaussian,0,2433.04288315,0,0,0,highs|highs+highs,0,0,0,4.99964514233e-10,9.99999993923e-07,1.00475753142e-07,2,0.062,0.062,-6.76395812388,949.27313037,1396.54964239,5.35399996746e-05,0,564.60252488,1774.45623622,88.3492211284,9.9526498946,9.9526488946,0,9.99999993923e-07,0,11.7089986995,4,4,0,0,11,0,12,18,2.84604859955,8.000000001,4.4,-3.5527136788e-15,0.169563581537
2026-02-17,B3_pooled_gaussian,0.5,2406.74985711,0,0,0,highs|highs+highs,0,0,0,4.99973396018e-10,9.99999995699e-07,1.00385190234e-07,2,0.052870788001,0.052870788001,8.68221543289,921.01415154,1400.51354462,5.35399997459e-05,0,570.10657943,1760.10327862,87.0271179648,9.96162873594,9.96162773594,0,9.99999995255e-07,0,11.7195620423,4,4,0,0,7,0,13,16,2.72762751479,8.000000001,4.4,8.881784197e-16,0.188101012558
2026-02-17,B3_pooled_gaussian_directqr,0,2439.22546078,0,0,0,highs|highs+highs,0,0,0,4.99964514233e-10,9.99999993923e-07,1.00475753142e-07,2,0.062,0.062,-6.66712578364,949.27313037,1396.54964239,5.35399996746e-05,0,564.769239558,1774.38635388,88.3492211284,9.9526498946,9.9526488946,0,9.99999993923e-07,0,11.7089986995,4,4,0,0,11,0,12,18,2.84604859955,8.000000001,4.4,-3.5527136788e-15,0.168462684426
2026-02-17,B3_pooled_gaussian_directqr,0.5,2420.00590028,0,0,0,highs|highs+highs,0,0,0,4.99973396018e-10,9.99999995699e-07,1.00385190234e-07,2,0.052870788001,0.052870788001,9.52387052776,921.01415154,1400.51354462,5.35399997459e-05,0,564.772871932,1766.27864122,87.0271179648,9.96162873594,9.96162773594,0,9.99999995255e-07,0,11.7195620423,4,4,0,0,8,0,13,16,2.71966051563,8.000000001,4.4,8.881784197e-16,0.188101012558
2026-02-17,B3_pooled_gaussian_gate,0,4884.27913272,0,0,0,highs|highs+highs,0,0,0,5.00071095644e-10,9.99999993923e-07,1.00475753142e-07,2,0.062,0.062,-3.02659525985,949.27313037,1396.54964239,5.35399996746e-05,0,566.980313963,1775.81581,88.3492211284,9.9526498946,9.9526488946,0,9.99999993923e-07,0,11.7089986995,4,4,0,0,8,0,12,16,2.75907993325,8.000000001,4.4,-3.5527136788e-15,0.119071484222
2026-02-17,B3_pooled_gaussian_gate,0.5,4832.80580781,0,0,0,highs|highs+highs,0,0,0,5.00037344864e-10,9.99999992146e-07,1.00385189877e-07,2,0.052870788001,0.052870788001,12.0659591445,921.01415154,1400.51354611,5.35399995973e-05,0,573.180159299,1760.41344396,87.0271179648,9.96162873594,9.96162773594,0,9.99999992479e-07,0,11.7195620423,4,4,0,0,5,0,12,14,2.72762751479,8.000000001,4.4,1.7763568394e-15,0.165567557895
2026-02-17,B3_pooled_gaussian_no_cross,0,2381.35991606,0,0,0,highs|highs+highs,0,0,0,5.00008923154e-10,9.99999999252e-07,1.01480884135e-07,2,0.062,0.062,-11.7784916896,964.677206716,1390.30677092,5.35399999302e-05,0,583.746092735,1759.45933967,89.7315325089,9.8540725948,9.8540715948,0,9.99999998696e-07,0,11.5930254057,4,4,0,0,12,0,12,20,3.05562029683,8.000000001,4.4,0,0.146428837654
2026-02-17,B3_pooled_gaussian_no_cross,0.5,2377.41626605,0,0,0,highs|highs+highs,0,0,0,5.00023134009e-10,9.99999993923e-07,1.00644682799e-07,2,0.062,0.062,-10.0388915823,963.676833739,1397.96706961,5.35399996508e-05,0,602.229892389,1749.37506584,88.9769734346,9.93594461337,9.93594361337,0,9.99999993478e-07,0,11.6893454275,4,4,0,0,8,0,14,17,3.25180780655,8.000000001,4.4,-3.5527136788e-15,0.132876550521
2026-02-17,B3_pooled_independent,0,2328.3711926,0,0,0,highs|highs+highs,0,0,0,5.00019581295e-10,9.9999999037e-07,9.94073728795e-08,2,0.062,0.062,-9.7342699053,964.107475905,1413.42660848,5.35399994785e-05,0,584.228741724,1783.57101922,89.2469895025,10.0596159158,10.0596149158,0,9.99999990259e-07,0,11.8348410775,4,4,0,0,9,0,12,16,2.83071539764,8.000000001,4.4,0,0.153375180432
2026-02-17,B3_pooled_independent,0.5,2286.31017132,0,0,0,highs|highs+highs,0,0,0,5.00005370441e-10,9.99999999252e-07,1.01583954437e-07,2,0.0518569638234,0.0518569638234,15.8807078408,917.353932865,1395.22554562,5.3539999948e-05,0,568.364417213,1760.09571557,88.1488275854,9.84407434025,9.84407334025,0,9.9999999903e-07,0,11.5812627532,4,4,0,0,8,0,12,15,3.21650593287,8.000000001,4.4,-1.7763568394e-15,0.15504703816
2026-02-17,X06_rebuild,0,3516.48150493,0,0,0,highs,0,-1,-1,0,9.99999997475e-07,1.31932079244e-07,2,0.062,0.062,-65.4305150751,968.185238112,1110.04774438,9.60099997785e-05,0,409.020477239,1603.78189417,84.4543650934,7.57965767843,7.57965667843,0,9.99999997693e-07,0,8.91724315109,4,4,0,0,9,0,5,11,4.33860915537,8.000000001,4.4,2.6645352591e-15,0.372648402646
2026-02-17,X09_rebuild,0,3026.26359487,0,0,0,highs,0,-1,-1,0,9.99999997475e-07,1.04164658493e-07,2,0.062,0.062,-6.73595879291,957.294566376,1351.27929032,5.35399998529e-05,0,558.288732045,1743.54911232,84.3441244649,9.60018505257,9.60018405257,0,9.99999997253e-07,0,11.2943341795,4,4,0,0,4,0,11,12,2.47145474664,8.000000001,4.4,0,0.0945013917627
2026-02-17,X14_rebuild,0,3874.30084115,0,0,0,highs|highs+highs,0,0,0,5.00048003005e-10,0.315798421189,0.03109033529,2,0.062,0.062,-1.86355843745,960.26935446,1391.49889751,16.9078474705,0,557.878970573,1775.11787549,77.8577953833,10.1574466227,9.84164820151,0,0.315798421189,0,11.5784096488,4,4,1,0,3,0,8,8,2.90073233793,8.000000001,4.4,8.881784197e-16,0.0121392482856
2026-02-17,X14_rebuild,0.1,3875.71162549,0,0,0,highs|highs+highs,0,0,0,5.00044450291e-10,0.267973835532,0.0271820933392,2,0.062,0.062,-2.38276154468,958.854925237,1363.79088321,14.3473191544,0,532.693236722,1773.22249103,76.6791043643,9.85846940442,9.59049556888,0,0.267973835532,0,11.2829359634,4,4,1,0,3,0,6,6,2.67124024646,8.000000001,4.4,3.5527136788e-15,0.015590821278
2026-02-17,X14_rebuild,0.5,3514.01408504,0,0,0,highs|highs+highs,0,0,0,5.00037344864e-10,9.99999995699e-07,1.52331993472e-07,2,0.062,0.062,-7.25096829661,929.105079823,981.256964909,5.35399997994e-05,0,326.42754416,1576.68347874,57.1811541159,6.56460913367,6.56460813367,0,9.99999996254e-07,0,7.72306839255,4,4,0,0,5,0,5,10,3.31724332708,7.76143795414,4.4,0,0.131031228987
2026-02-18,B2_FB0,0,1332.80663323,0,0,0,solve_day,0,-1,-1,0,3.34000123669,0.156433012225,7,5.03899987612,5.03899887612,257.127268798,2078.25307236,10737.3649915,241.378055252,0,2101.47075347,10729.896524,88.6530284744,21.3509999531,18.0109987164,1.7444,1.59560123669,0,21.1894102546,4,4,5,0,6,4,33,39,3.78027354304,8.000000001,4.4,-1.7763568394e-15,0.421954445729
2026-02-18,B2_FB0_gate,0,2147.39233524,0,0,0,solve_day,0,-1,0,0,3.34000123669,0.156433012225,7,5.03899987612,5.03899887612,257.127268798,2078.25307236,10737.3649915,241.378055252,0,2101.47075347,10729.896524,88.6530284744,21.3509999531,18.0109987164,1.7444,1.59560123669,0,21.1894102546,4,4,5,0,6,4,33,39,3.78027354304,8.000000001,4.4,-2.6645352591e-15,0.421954445729
2026-02-18,B3_fb2_plus_weather_s3a,0,4095.57722328,0,0,0,highs|highs+highs,0,0,0,5.00017804939e-10,1.1069855293,0.0694443886137,7,3.07820976027,3.07820976027,-5.61747803999,1456.40385243,7501.49363448,75.1925487026,0,1156.97080684,7720.11665332,70.7583328462,15.9406044375,14.8336189082,0.757297086113,0.349688443184,0,17.4513163626,4,4,3,0,4,0,23,25,1.99427402314,8.000000001,4.4,-1.7763568394e-15,0.0705657332169
2026-02-18,B3_fb2_plus_weather_s3a,0.5,4092.31218219,0,0,0,highs|highs+highs,0,0,0,5.00014252225e-10,1.15768839639,0.0727407458992,7,3.07820976027,3.07820976027,-6.76783197732,1456.28902171,7475.98963015,78.6626744477,0,1134.41946814,7712.42867729,70.5930352895,15.9152670498,14.7575786534,0.787011010696,0.370677385689,0,17.3618572393,4,4,3,0,3,0,23,25,1.98252674966,8.000000001,4.4,2.6645352591e-15,0.113345177608
2026-02-18,B3_fb2_s3a,0,5693.05348376,0,0,0,highs|highs+highs,0,0,0,5.00048003005e-10,2.2673179904,0.110155525705,7,5.40903485872,5.40903385872,8.10194768123,2388.0989618,11046.9317454,160.895752224,0,1501.24259994,11780.9943027,89.6374436379,20.5828802131,18.3155622227,1.00708371817,1.26023427223,0,21.547720262,4,4,5,0,6,4,26,30,3.31876322008,8.000000001,4.4,-7.1054273576e-15,0.133452470277
2026-02-18,B3_fb2_s3a,0.5,5671.24528872,0,0,0,highs|highs+highs,0,0,0,5.00044450291e-10,2.34638604908,0.114169504067,7,5.40903485872,5.40903385872,7.45788357517,2386.6856398,11017.0505585,166.089759026,0,1476.34864845,11768.7556744,89.3076150049,20.5517757851,18.205389736,1.11114106049,1.23524498859,0,21.4181055717,4,4,4,0,11,5,25,32,3.26472360352,8.000000001,4.4,-7.1054273576e-15,0.187438088231
2026-02-18,B3_hist_independent,0,3875.08010727,0,0,0,highs|highs+highs_tolerance_1e-9,0,0,0,4.99950303379e-10,0.950463508464,0.0525270505967,7,5.36169926105,5.36169926105,-1.41162612631e-07,2365.98886675,10741.1539814,64.0526312883,0,1425.77292426,11617.3172924,83.0238858621,18.094743521,17.1442800126,0.649838402795,0.300625105669,0,20.1697411913,4,4,2,0,0,0,24,24,2.37322968814,7.77260048443,4.4,-1.7763568394e-15,1.56234733267e-09
2026-02-18,B3_hist_independent,0.5,3803.22600316,0,0,0,highs|highs+highs,0,0,0,5.00051555719e-10,0.966785050986,0.0527015913917,7,5.22415181511,5.22415181511,0,2299.80927893,10683.7514077,65.1453585602,0,1433.0056834,11485.4096447,83.2020097423,18.3445134285,17.3777283775,0.649838402795,0.316946648192,0,20.4443863265,4,4,2,0,0,0,26,26,2.40265707373,8.000000001,4.4,-7.1054273576e-15,0
2026-02-18,B3_hist_paired,0,4666.40096161,0,0,0,highs|highs+highs,0,0,0,4.99907670815e-10,0.876113086813,0.0530226455161,7,4.27390707506,4.27390607506,-7.82970508508,1907.33542209,9480.07882223,59.3914917016,0,1246.442135,10073.7509125,78.5288094881,16.5233755933,15.6472625065,0.621996525451,0.254116561361,0,18.4085441253,4,4,3,0,1,0,21,22,2.57235325883,8.000000001,4.4,1.24344978758e-14,0.0575720177452
2026-02-18,B3_hist_paired,0.5,4658.35507716,0,0,0,highs|highs+highs,0,0,0,4.99948527022e-10,0.921551368678,0.0541978576404,7,4.25759873694,4.25759773694,-5.82297289239,1901.45552346,9532.54275591,64.1625112975,0,1293.94159814,10070.071197,78.8534408016,17.0034648748,16.0819135061,0.621996525451,0.299554843227,0,18.9198982425,4,4,4,0,2,0,23,25,2.2929160857,8.000000001,4.4,1.06581410364e-14,0.064054816392
2026-02-18,B3_hist_paired_shortfall,0,5669.05539192,0,0,0,highs|highs,0,-1,0,0,2.21120603603,0.106156386919,7,5.438,5.438,-11.2813739085,2417.89059655,11292.7501641,159.049580298,0,1546.59278558,11993.7170209,94.0550321053,20.8297032351,18.6184971991,1.29667686168,0.914529174354,0,21.9041143519,4,4,5,0,7,1,26,29,2.89995958529,8.000000001,4.4,-1.7763568394e-15,0.0851484249657
2026-02-18,B3_hist_paired_shortfall,0.5,5668.13090497,0,0,0,highs|highs,0,-1,0,0,2.26886994435,0.108898735954,7,5.438,5.438,-12.1117262708,2417.71295721,11251.730384,163.036811361,0,1540.17583079,11954.1189728,94.0755311993,20.8346765872,18.5658066428,1.29667686168,0.972193082673,0,21.8421254621,4,4,5,0,10,1,26,31,2.9594250116,8.000000001,4.4,-3.5527136788e-15,0.0855188893034
2026-02-18,B3_pooled_empirical,0,5079.32691623,0,0,0,highs|highs+highs,0,0,0,4.99998265013e-10,1.15639568928,0.0607277845038,7,5.17761525,5.17761525,-14.4726820494,2257.65955526,11099.7847211,78.574201025,0,1418.02412029,11846.3732729,85.4059239459,19.0422835072,17.8858878179,0.786253432209,0.370142257075,0,21.0422209622,4,4,3,0,11,0,26,32,2.57021301213,8.000000001,4.4,-3.5527136788e-15,0.179049166729
2026-02-18,B3_pooled_empirical,0.5,5035.93948471,0,0,0,highs|highs+highs,0,0,0,5.00032015793e-10,1.15639568928,0.0616253807879,7,5.04649381778,5.04649381778,29.599776933,2196.28086356,11076.5979363,78.574201025,0,1386.99925902,11836.9051168,83.9608330534,18.7649256605,17.6085299712,0.786253432209,0.370142257075,0,20.7159176132,4,4,3,0,10,0,28,33,2.42479608571,8.000000001,4.4,-8.881784197e-16,0.246578998983
2026-02-18,B3_pooled_empirical_analog,0,4580.87596939,0,0,0,highs|highs+highs,0,0,0,4.99989383229e-10,1.15639568928,0.0607277845038,7,5.17761525,5.17761525,-13.9309536231,2257.65955526,11099.7847211,78.574201025,0,1414.9278362,11850.0112855,85.4059239459,19.0422835072,17.8858878179,0.786253432209,0.370142257075,0,21.0422209622,4,4,3,0,5,1,26,30,2.4093938149,8.000000001,4.4,-8.881784197e-15,0.190486561371
2026-02-18,B3_pooled_empirical_analog,0.5,4501.98798985,0,0,0,highs|highs+highs,0,0,0,4.99962737877e-10,1.23619315348,0.0658778604214,7,5.04649381778,5.04649381778,52.7299641078,2196.28086356,11066.3104473,88.8616901089,0,1364.37548271,11862.0841021,83.9608330534,18.7649256605,17.528732507,0.786253432209,0.449939721269,0,20.6220382435,4,4,4,0,9,3,27,34,2.66347011305,8.000000001,4.4,3.5527136788e-15,0.316012601261
2026-02-18,B3_pooled_empirical_directqr,0,5025.20341959,0,0,0,highs|highs+highs,0,0,0,4.99998265013e-10,1.15639568928,0.0607277845038,7,5.17761525,5.17761525,-13.6079652206,2257.65955526,11099.7847211,78.574201025,0,1428.46148074,11836.8006293,85.4059239459,19.0422835072,17.8858878179,0.786253432209,0.370142257075,0,21.0422209622,4,4,3,0,11,0,26,32,2.57021301213,8.000000001,4.4,-7.1054273576e-15,0.1646179322
2026-02-18,B3_pooled_empirical_directqr,0.5,4991.50767394,0,0,0,highs|highs+highs,0,0,0,5.0002846308e-10,1.15639568928,0.0616253807879,7,5.04649381778,5.04649381778,26.3998644071,2196.28086356,11114.3386405,79.537222869,0,1386.06205359,11871.420092,83.9608330534,18.7649256605,17.6085299712,0.786253432209,0.370142257075,0,20.7159176132,4,4,3,0,11,1,29,35,2.42479608571,8.000000001,4.4,-2.6645352591e-15,0.27002151525
2026-02-18,B3_pooled_gaussian,0,4066.22146484,0,0,0,highs|highs+highs,0,0,0,4.99959185163e-10,2.28135267908,0.110741007815,7,5.41490659601,5.41490559601,-9.87158205989,2393.23139395,11035.0333654,161.299649579,0,1507.98498579,11749.1085419,89.8977508617,20.6007939073,18.3194412282,0.997887847807,1.28346483127,0,21.5522837979,4,4,5,0,8,0,25,28,3.36295542491,8.000000001,4.4,-1.7763568394e-15,0.0787065685313
2026-02-18,B3_pooled_gaussian,0.5,3999.91570648,0,0,0,highs|highs+highs,0,0,0,4.99944974308e-10,2.52300451493,0.123235358716,7,5.16754459452,5.16754359452,0.0103860345841,2329.0246004,10573.0426724,179.54490599,0,1446.50653845,11276.0262144,89.0901322422,20.4730569312,17.9500524162,1.18765522319,1.33534929175,0,21.117708725,4,4,5,0,10,0,25,29,3.40190378826,8.000000001,4.4,-8.881784197e-15,0.0893545648179
2026-02-18,B3_pooled_gaussian_directqr,0,4007.39853221,0,0,0,highs|highs+highs,0,0,0,4.99962737877e-10,2.28135267908,0.110741007815,7,5.41490659601,5.41490559601,-9.87236038473,2393.23139395,11035.0333654,161.299649579,0,1507.97914467,11749.1136047,89.8977508617,20.6007939073,18.3194412282,0.997887847807,1.28346483127,0,21.5522837979,4,4,5,0,7,0,25,28,3.36295542491,8.000000001,4.4,-1.7763568394e-15,0.0787065654065
2026-02-18,B3_pooled_gaussian_directqr,0.5,3947.75963514,0,0,0,highs|highs+highs,0,0,0,4.99941421594e-10,2.52300451493,0.123235358716,7,5.16754459452,5.16754359452,-1.19431510209,2329.0246004,10573.5103361,179.588962068,0,1446.88144856,11274.8702108,89.0901322422,20.4730569312,17.9500524162,1.18765522319,1.33534929175,0,21.117708725,4,4,5,0,11,0,25,30,3.40190378826,8.000000001,4.4,-7.9936057773e-15,0.0982607951266
2026-02-18,B3_pooled_gaussian_gate,0,4085.69473275,0,0,0,highs|highs+highs,0,0,0,5.00014252225e-10,2.28135267908,0.110741007815,7,5.41490659601,5.41490659601,-13.065336377,2393.23139395,11079.2724583,165.361982984,0,1473.48894585,11820.587587,89.8977508617,20.6007939073,18.3194412282,0.997887847807,1.28346483127,0,21.5522837979,4,4,5,0,11,2,26,32,3.36295743152,8.000000001,4.4,-3.5527136788e-15,0.215606278929
2026-02-18,B3_pooled_gaussian_gate,0.5,4017.39661179,0,0,0,highs|highs+highs,0,0,0,4.99984054159e-10,2.52300451493,0.123235358716,7,5.16754459452,5.16754459452,11.7303677248,2329.0246004,10592.679382,182.173965669,0,1414.4054735,11336.854911,89.0901322422,20.4730569312,17.9500524162,1.18765522319,1.33534929175,0,21.117708725,4,4,5,0,13,3,23,31,3.40190579487,8.000000001,4.4,-8.881784197e-15,0.284201874189
2026-02-18,B3_pooled_gaussian_no_cross,0,3618.13647792,0,0,0,highs|highs+highs,0,0,0,5.00018693117e-10,0.583296262435,0.0321193482795,7,4.97396294427,4.97396194427,-15.4861176416,2244.1309207,10405.0815183,45.2290983208,0,1410.99683278,11177.5003902,88.5155303369,18.1602770193,17.5769807569,0.038,0.545296262435,0,20.6788008904,4,4,4,0,4,1,25,28,3.15173033949,8.000000001,4.4,-3.5527136788e-15,0.122034592884
2026-02-18,B3_pooled_gaussian_no_cross,0.5,3570.93562482,0,0,0,highs|highs+highs,0,0,0,4.99995600478e-10,0.890163034088,0.0487204913627,7,4.60742629898,4.60742529898,-9.29657045604,2191.86618044,9872.65790696,67.3104996583,0,1379.93095,10607.9860673,86.6334783936,18.2708139674,17.3806509333,0.400903036668,0.48925999742,0,20.4478246274,4,4,4,0,6,0,25,29,2.54801117734,8.000000001,4.4,-3.5527136788e-15,0.184093003934
2026-02-18,B3_pooled_independent,0,3813.31173352,0,0,0,highs|highs+highs_ipm,0,0,0,4.99996488657e-10,1.59075512961,0.0802453221878,7,5.438,5.437999,-17.3586420065,2413.91163871,11384.6596996,109.222204925,0,1487.23543606,12184.7550553,91.8939948233,19.8236493573,18.2328942277,1.04044320023,0.550311929381,0,21.4504637972,4,4,4,0,8,1,25,28,2.50742650656,8.000000001,4.4,-5.3290705182e-15,0.145125924857
2026-02-18,B3_pooled_independent,0.5,3665.75707075,0,0,0,highs|highs+highs_ipm,0,0,0,4.99989383229e-10,1.59647128032,0.0796368649089,7,5.18776007902,5.18775907902,76.3904361925,2273.15636361,11223.5655623,109.450375069,0,1517.35677556,11946.3052115,89.9905481899,20.0468876084,18.4504163281,0.810203231999,0.786268048317,0,21.7063721507,4,4,4,0,9,1,30,34,2.86273390051,8.000000001,4.4,0,0.258061565301
2026-02-18,X06_rebuild,0,6182.53357711,0,0,0,highs,0,-1,-1,0,1.61871329821,0.0996576576651,7,4.724,4.723999,-4.91472440491,2056.96330237,10164.2302219,110.215365377,0,1107.39285068,10998.6705838,82.9659161723,16.2427387532,14.624025455,1.05719019286,0.561523105344,0,17.2047358294,4,4,3,0,3,1,17,18,3.13439739116,8.000000001,4.4,2.6645352591e-15,0.0430001793767
2026-02-18,X09_rebuild,0,2788.81607721,0,0,0,highs,0,-1,-1,0,1.15639568928,0.0649631793935,7,5.02349357561,5.02349257561,-4.44443669165,2242.55252985,10602.0077175,78.574151985,0,1302.02702214,11459.5146366,83.6138053908,17.8007865391,16.6443908498,0.786253432209,0.370142257075,0,19.5816362939,4,4,3,0,6,0,23,28,2.61177598812,8.000000001,4.4,-5.3290705182e-15,0.0877530489348
2026-02-18,X14_rebuild,0,4554.31573382,0,0,0,highs|highs+highs,0,0,0,4.99969843304e-10,2.32747110349,0.12793287446,7,5.438,5.438,0,2393.97998364,10971.8499463,159.691109707,0,1273.68141477,11932.4574054,77.9706626628,18.1929086898,15.8654375863,1.47255084568,0.854920257806,0,18.6652206898,4,4,3,0,0,0,21,21,2.72557021513,8.000000001,4.4,-1.7763568394e-15,0
2026-02-18,X14_rebuild,0.1,4569.29402736,0,0,0,highs|highs+highs,0,0,0,4.99881025462e-10,2.3249809902,0.13111519837,7,5.438,5.438,0,2383.5062298,10916.2438926,159.515652224,0,1228.22951037,11912.0049598,74.0929943778,17.7323530689,15.4073720787,1.47109153889,0.853889451314,0,18.1263200926,4,4,3,0,0,0,19,19,2.72441214722,8.000000001,4.4,-6.2172489379e-15,0
2026-02-18,X14_rebuild,0.5,4190.87138819,0,0,0,highs|highs+highs,0,0,0,5.00040897577e-10,1.6397240428,0.118999391941,7,4.86838115431,4.86838015431,4.13341732679,2130.13983135,9303.61433729,111.62751153,0,910.028207039,10416.2318674,57.2464990743,13.7792640454,12.1395400026,1.03284935908,0.606874683724,0,14.2818117677,4,4,4,0,3,1,12,15,2.40679036389,6.96271687721,4.4,-3.5527136788e-15,0.0597711197201
2026-02-19,B2_FB0,0,1620.05734308,0,0,0,solve_day,0,-1,-1,0,7.13529769113,0.246159316721,0,0,0,34.4896615091,245.327637357,16029.6126599,497.431375267,0,1984.80013915,13827.1984443,88.7762157546,28.9865026689,21.8512049778,2.508,4.62729769113,0,25.7072999739,4,4,14,0,3,4,41,45,3.45869583237,8.000000001,4.4,3.5527136788e-15,0.414879500578
2026-02-19,B2_FB0_gate,0,308.594250328,0,0,0,solve_day,0,-1,0,0,7.13529769113,0.246159316721,0,0,0,34.4896615091,245.327637357,16029.6126599,497.431375267,0,1984.80013915,13827.1984443,88.7762157546,28.9865026689,21.8512049778,2.508,4.62729769113,0,25.7072999739,4,4,14,0,3,4,41,45,3.45869583237,8.000000001,4.4,2.6645352591e-15,0.414879500578
2026-02-19,B3_fb2_plus_weather_s3a,0,2428.225362,0,0,0,highs|highs+highs,0,0,0,4.99991159586e-10,3.53225936346,0.168969808952,0,0,0,1.99641659934,181.100978091,13708.5542555,255.753985303,0,1395.352977,12240.5446879,75.0263280601,20.9046775005,17.372418137,1.7930451568,1.73921420666,0,20.4381389847,4,4,7,0,5,2,27,29,3.59313452099,8.000000001,4.4,5.3290705182e-15,0.12650186705
2026-02-19,B3_fb2_plus_weather_s3a,0.5,2464.10103792,0,0,0,highs|highs+highs,0,0,0,4.9996096152e-10,3.53225936346,0.168777557857,0,0,0,19.421435275,178.532898051,13798.8938157,255.753985303,0,1358.87672681,12382.2174369,73.9067806539,20.9284895949,17.3962302314,1.7930451568,1.73921420666,0,20.4661532135,4,4,7,0,10,4,29,36,2.69242427891,8.000000001,4.4,5.3290705182e-15,0.293418774809
2026-02-19,B3_fb2_s3a,0,1969.4354669,0,0,0,highs|highs+highs,0,0,0,4.99998265013e-10,4.42509044448,0.161873726984,0,0,0,-2.69964084883,241.921051697,20370.985277,308.850539319,0,2294.66789027,18006.6882582,86.5864818925,27.3366810472,22.9115906028,2.02824975111,2.39684069337,0,26.9548124738,4,4,10,0,5,11,46,49,3.61583426447,8.000000001,4.4,-8.881784197e-16,0.213555863221
2026-02-19,B3_fb2_s3a,0.5,1944.86574816,0,0,0,highs|highs+highs,0,0,0,5.00014252225e-10,4.58613893199,0.176960067072,0,0,0,-2.07704705734,232.115068597,19004.6221724,320.624822688,0,2383.45955893,16530.5758123,85.7634603373,25.9162364021,21.3300974702,1.96373628684,2.62240264515,0,25.0942323178,4,4,10,0,11,12,42,49,3.64824966641,8.000000001,4.4,5.3290705182e-15,0.313848826762
2026-02-19,B3_hist_independent,0,1463.70900714,0,0,0,highs|highs+highs,0,0,0,4.99973396018e-10,2.44481769929,0.104172750316,0,0,0,0.247323843891,206.448046355,18014.1582786,173.358830843,0,1724.79255642,16322.7022615,76.0488673607,23.4688792595,21.0240615602,0.890710408659,1.55410729063,0,24.7341900709,4,4,6,0,1,1,35,35,2.64595589056,8.000000001,4.4,0,0.00514814922075
2026-02-19,B3_hist_independent,0.5,1508.50326008,0,0,0,highs|highs+highs,0,0,0,4.99959185163e-10,2.15314237747,0.0982283502724,0,0,0,9.28842381065,187.211349541,16718.6233254,149.85946872,0,1571.38771381,15193.8759163,73.975342312,21.9197652358,19.7666228583,0.649129848389,1.50401252908,0,23.2548504215,4,4,7,0,6,2,33,38,2.64595589056,8.000000001,4.4,0,0.170254396574
2026-02-19,B3_hist_paired,0,3136.63425729,0,0,0,highs|highs+highs,0,0,0,4.99955632449e-10,2.95766986645,0.119431204514,0,0,0,-9.82051004637,226.133941363,19308.4702917,212.855146721,0,1959.67175201,17352.2568243,75.0089807685,24.7646323128,21.8069624463,1.25449041021,1.70317945624,0,25.6552499368,4,4,8,0,3,1,40,42,3.39366008112,8.000000001,4.4,-7.1054273576e-15,0.108179492332
