datetime;resolutioncode;totalload;mostrecentforecast;mostrecentconfidence10;mostrecentconfidence90;dayaheadforecast;dayaheadconfidence10;dayaheadconfidence90;weekaheadforecast
2023-01-01T00:00:00+00:00;PT15M;7223.97;7381.91;7032.7;7731.12;7790.96;7480.15;8101.77;7771.15
2023-01-01T00:15:00+00:00;PT15M;7103.94;7291.36;6946.43;7636.29;7695.8;7388.79;8002.81;7678.91
2023-01-01T00:30:00+00:00;PT15M;7056.67;7179.07;6839.45;7518.68;7577.95;7275.63;7880.26;7562.21
2023-01-01T00:45:00+00:00;PT15M;6947.1;7112.77;6776.29;7449.25;7506.74;7207.27;7806.22;7493.59
2023-01-01T01:00:00+00:00;PT15M;6895.73;7026.03;6679.42;7372.64;7402.86;7094.33;7711.39;7508.81
2023-01-01T01:15:00+00:00;PT15M;6843.02;6946.47;6603.79;7289.15;7319.31;7014.26;7624.36;7423.53
2023-01-01T01:30:00+00:00;PT15M;6781.46;6912.85;6571.82;7253.87;7282.92;6979.39;7586.46;7381.23
2023-01-01T01:45:00+00:00;PT15M;6760.56;6890.59;6550.66;7230.51;7257.89;6955.4;7560.38;7354.51
2023-01-01T02:00:00+00:00;PT15M;6670.86;6842.45;6496.24;7188.67;7143.56;6835.41;7451.7;7340.07
2023-01-01T02:15:00+00:00;PT15M;6576.08;6757.99;6416.05;7099.93;7055.87;6751.51;7360.23;7248.66
2023-01-01T02:30:00+00:00;PT15M;6639.38;6730.18;6389.65;7070.71;7026.95;6723.83;7330.06;7214.37
2023-01-01T02:45:00+00:00;PT15M;6467.58;6750.65;6409.08;7092.21;7047.17;6743.18;7351.16;7231.05
2023-01-01T03:00:00+00:00;PT15M;6432.72;6653.89;6311.93;6995.84;6929.92;6625.5;7234.33;7160.27
2023-01-01T03:15:00+00:00;PT15M;6437.37;6658.5;6316.31;7000.7;6933.94;6629.35;7238.53;7166.29
2023-01-01T03:30:00+00:00;PT15M;6440.11;6669.93;6327.15;7012.71;6944.82;6639.75;7249.9;7181.86
2023-01-01T03:45:00+00:00;PT15M;6412.68;6680.18;6336.87;7023.49;6955.24;6649.71;7260.76;7197.95
2023-01-01T04:00:00+00:00;PT15M;6491.17;6710.18;6367.24;7053.12;6919.05;6613.82;7224.27;7160.23
2023-01-01T04:15:00+00:00;PT15M;6435.22;6688.04;6346.23;7029.85;6896.49;6592.26;7200.72;7138.79
2023-01-01T04:30:00+00:00;PT15M;6458.72;6683.3;6341.73;7024.86;6892.3;6588.25;7196.34;7139.98
2023-01-01T04:45:00+00:00;PT15M;6472.43;6729.42;6385.5;7073.35;6938.95;6632.85;7245.05;7190.18
2023-01-01T05:00:00+00:00;PT15M;6596.1;6804.25;6465.01;7143.48;6914.22;6612.23;7216.21;7146.84
2023-01-01T05:15:00+00:00;PT15M;6655.1;6849.38;6507.89;7190.87;6959.15;6655.2;7263.11;7185.73
2023-01-01T05:30:00+00:00;PT15M;6645.43;6898.81;6554.85;7242.76;7008.9;6702.77;7315.03;7229.09
2023-01-01T05:45:00+00:00;PT15M;6639.63;6931.0;6585.44;7276.56;7041.02;6733.49;7348.55;7252.02
2023-01-01T06:00:00+00:00;PT15M;6644.6;6752.05;6415.15;7088.95;6817.1;6517.12;7117.08;7049.94
2023-01-01T06:15:00+00:00;PT15M;6698.09;6841.5;6500.13;7182.86;6904.96;6601.11;7208.8;7144.24
2023-01-01T06:30:00+00:00;PT15M;6745.49;6912.61;6567.7;7257.52;6975.83;6668.87;7282.8;7221.52
2023-01-01T06:45:00+00:00;PT15M;6775.55;6955.64;6608.58;7302.7;7018.09;6709.26;7326.91;7272.41
2023-01-01T07:00:00+00:00;PT15M;6813.49;7209.25;6871.8;7546.7;6902.92;6602.53;7203.31;7087.39
2023-01-01T07:15:00+00:00;PT15M;6845.05;7305.79;6963.82;7647.76;6995.31;6690.9;7299.72;7184.67
2023-01-01T07:30:00+00:00;PT15M;6837.62;7361.37;7016.8;7705.94;7047.29;6740.63;7353.96;7240.88
2023-01-01T07:45:00+00:00;PT15M;6815.68;7397.26;7051.01;7743.51;7081.26;6773.12;7389.41;7274.96
2023-01-01T08:00:00+00:00;PT15M;6946.11;7349.42;7012.73;7686.11;7034.17;6734.49;7333.85;7145.27
2023-01-01T08:15:00+00:00;PT15M;6940.18;7447.65;7106.35;7788.94;7130.44;6826.66;7434.23;7241.59
2023-01-01T08:30:00+00:00;PT15M;7052.08;7517.95;7173.44;7862.47;7197.72;6891.07;7504.37;7315.08
2023-01-01T08:45:00+00:00;PT15M;7094.03;7587.97;7240.22;7935.71;7264.35;6954.86;7573.84;7385.65
2023-01-01T09:00:00+00:00;PT15M;7238.44;7441.39;7006.38;7876.4;7278.09;6803.96;7752.22;7465.02
2023-01-01T09:15:00+00:00;PT15M;7270.9;7491.79;7054.07;7929.51;7324.03;6846.9;7801.16;7514.17
2023-01-01T09:30:00+00:00;PT15M;7396.15;7536.86;7096.49;7977.23;7369.01;6888.95;7849.06;7559.41
2023-01-01T09:45:00+00:00;PT15M;7464.28;7565.55;7123.51;8007.58;7397.44;6915.53;7879.35;7589.61
2023-01-01T10:00:00+00:00;PT15M;7677.41;7772.99;7335.87;8210.11;7548.85;7072.46;8025.23;7652.97
2023-01-01T10:15:00+00:00;PT15M;7866.07;7790.42;7352.05;8228.79;7565.51;7088.08;8042.95;7664.34
2023-01-01T10:30:00+00:00;PT15M;8056.5;7820.71;7380.73;8260.69;7593.28;7114.09;8072.47;7686.5
2023-01-01T10:45:00+00:00;PT15M;8167.28;7836.56;7395.69;8277.43;7609.45;7129.24;8089.66;7702.23
2023-01-01T11:00:00+00:00;PT15M;7989.46;8428.97;7987.93;8870.01;7792.92;7312.68;8273.17;7875.09
2023-01-01T11:15:00+00:00;PT15M;8140.18;8414.09;7974.48;8853.71;7768.61;7289.86;8247.35;7853.98
2023-01-01T11:30:00+00:00;PT15M;7777.4;8396.76;7957.95;8835.57;7755.52;7277.58;8233.46;7848.59
2023-01-01T11:45:00+00:00;PT15M;7649.09;8365.99;7928.71;8803.26;7728.83;7252.54;8205.12;7823.21
2023-01-01T12:00:00+00:00;PT15M;7673.74;8243.38;7801.06;8685.7;7787.21;7305.52;8268.9;7990.01
2023-01-01T12:15:00+00:00;PT15M;7560.16;8213.1;7772.54;8653.66;7756.52;7276.73;8236.31;7956.45
2023-01-01T12:30:00+00:00;PT15M;7595.84;8178.75;7739.85;8617.65;7727.86;7249.84;8205.88;7927.71
2023-01-01T12:45:00+00:00;PT15M;7567.1;8110.51;7675.55;8545.47;7658.57;7184.84;8132.3;7856.73
2023-01-01T13:00:00+00:00;PT15M;7769.15;7853.21;7414.38;8292.05;7635.82;7157.87;8113.77;7770.38
2023-01-01T13:15:00+00:00;PT15M;7793.89;7881.49;7441.28;8321.71;7658.38;7179.02;8137.74;7791.84
2023-01-01T13:30:00+00:00;PT15M;7694.91;7879.5;7439.38;8319.63;7657.95;7178.61;8137.28;7791.93
2023-01-01T13:45:00+00:00;PT15M;7558.44;7833.46;7395.9;8271.02;7613.76;7137.19;8090.33;7751.14
2023-01-01T14:00:00+00:00;PT15M;7514.03;7930.46;7491.71;8369.21;7677.22;7199.42;8155.03;7730.22
2023-01-01T14:15:00+00:00;PT15M;7474.45;7931.96;7493.13;8370.79;7679.01;7201.09;8156.92;7734.71
2023-01-01T14:30:00+00:00;PT15M;7453.09;7938.59;7499.36;8377.81;7686.39;7208.02;8164.76;7744.45
2023-01-01T14:45:00+00:00;PT15M;7441.63;7951.04;7511.11;8390.97;7698.61;7219.48;8177.74;7755.76
2023-01-01T15:00:00+00:00;PT15M;7562.65;7876.02;7442.09;8309.95;7699.34;7226.74;8171.93;7709.85
2023-01-01T15:15:00+00:00;PT15M;7673.8;7924.63;7487.81;8361.45;7750.54;7274.8;8226.27;7758.02
2023-01-01T15:30:00+00:00;PT15M;7780.35;7979.2;7539.33;8419.06;7803.63;7324.63;8282.63;7807.64
2023-01-01T15:45:00+00:00;PT15M;8022.03;8092.65;7646.53;8538.78;7915.98;7430.08;8401.87;7918.46
2023-01-01T16:00:00+00:00;PT15M;8097.66;8237.14;7807.16;8667.12;8066.66;7598.34;8534.98;7939.53
2023-01-01T16:15:00+00:00;PT15M;8093.88;8391.99;7953.91;8830.06;8217.68;7740.59;8694.77;8089.87
2023-01-01T16:30:00+00:00;PT15M;8210.23;8497.93;8054.33;8941.54;8321.46;7838.34;8804.57;8192.69
2023-01-01T16:45:00+00:00;PT15M;8240.35;8526.14;8081.06;8971.21;8348.6;7863.91;8833.29;8219.97
2023-01-01T17:00:00+00:00;PT15M;8326.24;8403.9;7963.15;8844.65;8445.58;7965.62;8925.55;8285.01
2023-01-01T17:15:00+00:00;PT15M;8289.23;8396.66;7956.29;8837.03;8438.71;7959.13;8918.28;8277.44
2023-01-01T17:30:00+00:00;PT15M;8338.69;8371.98;7932.91;8811.06;8414.83;7936.62;8893.05;8252.56
2023-01-01T17:45:00+00:00;PT15M;8404.76;8323.6;7887.06;8760.14;8366.48;7891.01;8841.95;8205.08
2023-01-01T18:00:00+00:00;PT15M;8284.24;8907.28;8462.77;9351.79;8371.05;7886.96;8855.14;8259.65
2023-01-01T18:15:00+00:00;PT15M;8141.57;8821.43;8381.2;9261.66;8290.75;7811.31;8770.2;8180.32
2023-01-01T18:30:00+00:00;PT15M;8033.99;8764.24;8326.87;9201.62;8236.78;7760.46;8713.1;8126.14
2023-01-01T18:45:00+00:00;PT15M;8124.06;8709.2;8274.57;9143.83;8185.62;7712.26;8658.99;8080.23
2023-01-01T19:00:00+00:00;PT15M;8054.67;8168.18;7724.31;8612.05;8128.46;7645.06;8611.86;8078.88
2023-01-01T19:15:00+00:00;PT15M;8011.21;8102.31;7662.01;8542.6;8063.74;7584.19;8543.29;8018.97
2023-01-01T19:30:00+00:00;PT15M;7983.2;8052.82;7615.22;8490.42;8013.9;7537.31;8490.48;7976.52
2023-01-01T19:45:00+00:00;PT15M;8000.57;8004.57;7569.59;8439.55;7965.26;7491.57;8438.95;7929.5
2023-01-01T20:00:00+00:00;PT15M;7907.03;8092.32;7648.82;8535.82;7935.18;7452.15;8418.21;7941.09
2023-01-01T20:15:00+00:00;PT15M;7784.39;8067.44;7625.3;8509.58;7909.81;7428.32;8391.3;7918.12
2023-01-01T20:30:00+00:00;PT15M;7777.67;7987.41;7549.66;8425.16;7831.2;7354.5;8307.91;7838.61
2023-01-01T20:45:00+00:00;PT15M;7637.1;7907.07;7473.72;8340.42;7753.82;7281.83;8225.81;7760.04
2023-01-01T21:00:00+00:00;PT15M;7720.54;8182.85;7744.12;8621.58;8059.2;7581.51;8536.88;7963.85
2023-01-01T21:15:00+00:00;PT15M;7942.87;8219.77;7779.06;8660.48;8097.49;7617.54;8577.45;7999.06
2023-01-01T21:30:00+00:00;PT15M;7789.37;8220.6;7779.85;8661.36;8099.13;7619.08;8579.18;8000.99
2023-01-01T21:45:00+00:00;PT15M;7574.73;8141.93;7705.39;8578.47;8023.05;7547.51;8498.59;7920.17
2023-01-01T22:00:00+00:00;PT15M;7632.55;8020.58;7573.28;8467.89;8272.06;7784.95;8759.17;8139.85
2023-01-01T22:15:00+00:00;PT15M;7545.99;7934.64;7492.13;8377.15;8183.98;7702.06;8665.91;8048.45
2023-01-01T22:30:00+00:00;PT15M;7600.52;7824.52;7388.15;8260.89;8070.97;7595.7;8546.24;7936.76
2023-01-01T22:45:00+00:00;PT15M;7485.41;7720.72;7290.17;8151.27;7963.24;7494.31;8432.16;7827.88
2023-01-01T23:00:00+00:00;PT15M;7446.13;7561.85;7113.96;8009.75;7813.78;7366.3;8261.26;7835.24
2023-01-01T23:15:00+00:00;PT15M;7176.37;7470.15;7027.69;7912.61;7719.06;7277.0;8161.12;7731.69
2023-01-01T23:30:00+00:00;PT15M;7080.46;7358.9;6923.03;7794.77;7604.16;7168.68;8039.63;7609.2
2023-01-01T23:45:00+00:00;PT15M;7034.6;7268.41;6837.89;7698.92;7510.61;7080.49;7940.73;7519.97
2023-01-02T00:00:00+00:00;PT15M;6886.04;7291.58;7103.33;7479.82;7777.27;7101.93;8452.61;7689.55
2023-01-02T00:15:00+00:00;PT15M;6707.05;7166.86;6981.83;7351.89;7642.85;6979.18;8306.52;7590.42
2023-01-02T00:30:00+00:00;PT15M;6614.21;7091.59;6908.51;7274.68;7562.58;6905.89;8219.28;7511.65
2023-01-02T00:45:00+00:00;PT15M;6513.62;7050.7;6868.67;7232.73;7518.98;6866.07;8171.89;7486.07
2023-01-02T01:00:00+00:00;PT15M;6288.83;6989.03;6802.11;7175.95;7392.72;6722.24;8063.21;7368.41
2023-01-02T01:15:00+00:00;PT15M;6254.57;6927.48;6742.21;7112.76;7327.62;6663.04;7992.2;7318.8
2023-01-02T01:30:00+00:00;PT15M;6202.96;6880.15;6696.14;7064.16;7277.56;6617.52;7937.6;7269.88
2023-01-02T01:45:00+00:00;PT15M;6143.48;6811.99;6629.8;6994.17;7205.45;6551.95;7858.96;7211.94
2023-01-02T02:00:00+00:00;PT15M;6205.81;6627.22;6443.67;6810.76;7153.41;6495.03;7811.79;7137.63
2023-01-02T02:15:00+00:00;PT15M;6211.57;6649.68;6465.51;6833.85;7177.66;6517.05;7838.27;7164.03
2023-01-02T02:30:00+00:00;PT15M;6202.96;6668.09;6483.41;6852.77;7197.53;6535.09;7859.98;7174.15
2023-01-02T02:45:00+00:00;PT15M;6180.29;6715.75;6529.75;6901.75;7248.98;6581.8;7916.16;7210.85
2023-01-02T03:00:00+00:00;PT15M;6225.28;6653.19;6469.38;6837.0;7270.24;6610.91;7929.57;7190.89
2023-01-02T03:15:00+00:00;PT15M;6288.7;6631.76;6448.54;6814.97;7246.81;6589.61;7904.02;7196.14
2023-01-02T03:30:00+00:00;PT15M;6316.74;6714.73;6529.22;6900.24;7337.49;6672.06;8002.91;7258.06
2023-01-02T03:45:00+00:00;PT15M;6413.13;6727.17;6541.31;6913.02;7351.07;6684.42;8017.73;7276.23
2023-01-02T04:00:00+00:00;PT15M;6582.06;6797.78;6616.93;6978.62;7488.06;6839.36;8136.76;7430.12
2023-01-02T04:15:00+00:00;PT15M;6746.12;6856.95;6674.53;7039.37;7553.25;6898.9;8207.6;7508.19
2023-01-02T04:30:00+00:00;PT15M;6738.73;6978.48;6792.82;7164.13;7687.12;7021.17;8353.06;7624.12
2023-01-02T04:45:00+00:00;PT15M;6783.73;7121.75;6932.29;7311.22;7844.94;7165.32;8524.56;7791.41
2023-01-02T05:00:00+00:00;PT15M;7054.73;7208.52;7029.96;7387.07;8109.42;7468.94;8749.89;8092.41
2023-01-02T05:15:00+00:00;PT15M;7517.29;7376.05;7193.35;7558.74;8297.4;7642.08;8952.72;8286.06
2023-01-02T05:30:00+00:00;PT15M;7671.48;7522.95;7336.62;7709.28;8462.65;7794.28;9131.02;8441.62
2023-01-02T05:45:00+00:00;PT15M;7748.27;7703.86;7513.05;7894.67;8666.16;7981.72;9350.61;8662.61
2023-01-02T06:00:00+00:00;PT15M;7649.03;8049.55;7869.59;8229.5;8856.59;8211.08;9502.1;8826.47
2023-01-02T06:15:00+00:00;PT15M;7749.94;8208.66;8025.14;8392.17;9031.65;8373.38;9689.92;9019.49
2023-01-02T06:30:00+00:00;PT15M;8048.97;8339.64;8153.2;8526.08;9175.76;8506.99;9844.54;9180.97
2023-01-02T06:45:00+00:00;PT15M;8047.94;8430.57;8242.09;8619.04;9275.8;8599.74;9951.87;9303.79
2023-01-02T07:00:00+00:00;PT15M;8370.41;8316.02;8133.52;8498.52;9596.46;8941.84;10251.08;9608.02
2023-01-02T07:15:00+00:00;PT15M;8727.84;8406.93;8222.44;8591.42;9701.37;9039.59;10363.14;9714.18
2023-01-02T07:30:00+00:00;PT15M;8647.48;8437.26;8252.1;8622.42;9736.37;9072.21;10400.53;9741.33
2023-01-02T07:45:00+00:00;PT15M;8635.05;8486.73;8300.49;8672.97;9793.46;9125.4;10461.52;9799.62
2023-01-02T08:00:00+00:00;PT15M;8717.0;9554.71;9370.43;9738.99;9664.23;9003.22;10325.23;9650.15
2023-01-02T08:15:00+00:00;PT15M;8945.37;9576.34;9391.64;9761.03;9686.1;9023.6;10348.6;9683.23
2023-01-02T08:30:00+00:00;PT15M;9033.12;9571.07;9386.48;9755.66;9680.77;9018.64;10342.91;9698.54
2023-01-02T08:45:00+00:00;PT15M;9154.73;9596.19;9411.36;9781.01;9692.99;9030.02;10355.96;9714.09
2023-01-02T09:00:00+00:00;PT15M;9250.14;9724.71;9245.6;10203.82;9645.77;8959.65;10331.89;9667.83
2023-01-02T09:15:00+00:00;PT15M;9225.99;9732.3;9252.81;10211.78;9653.3;8966.65;10339.95;9653.46
2023-01-02T09:30:00+00:00;PT15M;9296.99;9735.95;9256.29;10215.62;9656.92;8970.01;10343.84;9661.19
2023-01-02T09:45:00+00:00;PT15M;9341.63;9740.17;9260.3;10220.04;9661.11;8973.9;10348.31;9646.38
2023-01-02T10:00:00+00:00;PT15M;9533.8;9361.53;8886.6;9836.45;9670.41;8990.29;10350.53;9687.52
2023-01-02T10:15:00+00:00;PT15M;9530.07;9459.04;8979.18;9938.91;9758.44;9072.12;10444.75;9755.11
2023-01-02T10:30:00+00:00;PT15M;9602.41;9496.28;9014.56;9978.0;9796.15;9107.19;10485.11;9797.36
2023-01-02T10:45:00+00:00;PT15M;9672.01;9529.97;9046.48;10013.46;9832.14;9140.64;10523.63;9828.96
2023-01-02T11:00:00+00:00;PT15M;9632.11;9768.51;9285.31;10251.7;9808.29;9117.23;10499.36;9792.08
2023-01-02T11:15:00+00:00;PT15M;9616.73;9667.17;9188.81;10145.52;9710.1;9025.95;10394.25;9694.14
2023-01-02T11:30:00+00:00;PT15M;9620.21;9720.43;9239.42;10201.44;9764.06;9076.11;10452.01;9728.0
2023-01-02T11:45:00+00:00;PT15M;9543.39;9651.64;9173.58;10129.69;9704.02;9020.3;10387.74;9681.62
2023-01-02T12:00:00+00:00;PT15M;9455.54;9810.41;9327.92;10292.9;9798.62;9108.55;10488.68;9767.7
2023-01-02T12:15:00+00:00;PT15M;9412.55;9761.03;9280.78;10241.28;9753.06;9066.21;10439.92;9701.06
2023-01-02T12:30:00+00:00;PT15M;9413.62;9728.74;9249.99;10207.48;9722.52;9037.81;10407.22;9659.3
2023-01-02T12:45:00+00:00;PT15M;9374.35;9737.73;9258.59;10216.86;9730.51;9045.24;10415.77;9640.77
2023-01-02T13:00:00+00:00;PT15M;9410.29;9272.09;8788.7;9755.48;9715.37;9024.02;10406.72;9697.81
2023-01-02T13:15:00+00:00;PT15M;9419.42;9235.05;8754.28;9715.81;9662.64;8975.05;10350.24;9653.13
2023-01-02T13:30:00+00:00;PT15M;9358.05;9212.8;8733.2;9692.41;9639.3;8953.36;10325.23;9651.12
2023-01-02T13:45:00+00:00;PT15M;9232.95;9159.49;8682.63;9636.35;9584.17;8902.16;10266.18;9568.73
2023-01-02T14:00:00+00:00;PT15M;9277.49;9665.07;9184.05;10146.09;9641.04;8953.08;10329.0;9675.14
2023-01-02T14:15:00+00:00;PT15M;9354.82;9689.35;9207.18;10171.51;9664.02;8974.42;10353.62;9688.3
2023-01-02T14:30:00+00:00;PT15M;9353.54;9635.97;9156.5;10115.43;9609.84;8924.1;10295.57;9657.07
2023-01-02T14:45:00+00:00;PT15M;9283.81;9605.93;9127.97;10083.89;9579.76;8896.17;10263.35;9636.32
2023-01-02T15:00:00+00:00;PT15M;9284.95;9577.34;9104.07;10050.6;9605.88;8929.02;10282.75;9692.41
2023-01-02T15:15:00+00:00;PT15M;9327.51;9633.79;9157.6;10109.97;9665.15;8984.11;10346.2;9742.44
2023-01-02T15:30:00+00:00;PT15M;9395.2;9733.54;9252.63;10214.45;9761.17;9073.36;10448.97;9858.0
2023-01-02T15:45:00+00:00;PT15M;9522.93;9921.16;9430.9;10411.42;9950.89;9249.71;10652.06;10082.62
2023-01-02T16:00:00+00:00;PT15M;9752.45;10135.9;9661.12;10610.69;10266.14;9587.09;10945.18;10352.98
2023-01-02T16:15:00+00:00;PT15M;9899.83;10203.02;9725.1;10680.93;10333.79;9650.27;11017.31;10437.56
2023-01-02T16:30:00+00:00;PT15M;10017.53;10303.89;9821.25;10786.52;10435.85;9745.58;11126.12;10514.93
2023-01-02T16:45:00+00:00;PT15M;10146.03;10360.36;9875.08;10845.65;10493.16;9799.1;11187.22;10588.97
2023-01-02T17:00:00+00:00;PT15M;10132.64;10579.64;10096.07;11063.2;10454.09;9762.49;11145.69;10642.52
2023-01-02T17:15:00+00:00;PT15M;10061.85;10519.95;10039.11;11000.78;10395.11;9707.41;11082.81;10602.93
2023-01-02T17:30:00+00:00;PT15M;10047.19;10473.79;9995.06;10952.51;10349.5;9664.82;11034.18;10548.73
2023-01-02T17:45:00+00:00;PT15M;9992.6;10447.18;9969.69;10924.67;10322.73;9639.82;11005.64;10499.44
2023-01-02T18:00:00+00:00;PT15M;9835.0;10190.3;9702.03;10678.56;10080.18;9381.86;10778.5;10220.78
2023-01-02T18:15:00+00:00;PT15M;9639.03;10074.2;9591.5;10556.9;9965.34;9274.97;10655.71;10105.6
2023-01-02T18:30:00+00:00;PT15M;9569.19;9984.51;9506.11;10462.92;9876.62;9192.4;10560.84;9999.85
2023-01-02T18:45:00+00:00;PT15M;9532.26;9835.11;9363.86;10306.35;9728.83;9054.85;10402.81;9837.8
2023-01-02T19:00:00+00:00;PT15M;9383.62;9226.79;8736.07;9717.52;9676.13;8974.29;10377.97;9559.13
2023-01-02T19:15:00+00:00;PT15M;9200.62;9066.36;8584.17;9548.54;9507.88;8818.25;10197.51;9396.54
2023-01-02T19:30:00+00:00;PT15M;9109.65;8960.55;8483.99;9437.12;9396.93;8715.34;10078.51;9285.33
2023-01-02T19:45:00+00:00;PT15M;8979.18;8858.67;8387.53;9329.82;9290.08;8616.25;9963.92;9168.26
2023-01-02T20:00:00+00:00;PT15M;8920.81;9096.89;8608.39;9585.4;9061.34;8362.67;9760.01;8876.23
2023-01-02T20:15:00+00:00;PT15M;8735.46;8975.52;8493.53;9457.51;8940.44;8251.1;9629.79;8752.81
2023-01-02T20:30:00+00:00;PT15M;8602.3;8919.21;8440.24;9398.17;8884.35;8199.33;9569.37;8698.75
2023-01-02T20:45:00+00:00;PT15M;8515.3;8776.27;8305.11;9247.43;8739.51;8065.66;9413.36;8567.83
2023-01-02T21:00:00+00:00;PT15M;8667.05;8950.59;8470.16;9431.02;8804.18;8117.06;9491.29;8745.33
2023-01-02T21:15:00+00:00;PT15M;8762.79;8972.24;8490.64;9453.83;8825.47;8136.69;9514.25;8741.57
2023-01-02T21:30:00+00:00;PT15M;8778.6;8955.75;8475.05;9436.46;8809.26;8121.74;9496.77;8737.48
2023-01-02T21:45:00+00:00;PT15M;8735.91;8903.18;8425.3;9381.07;8757.55;8074.07;9441.03;8709.21
2023-01-02T22:00:00+00:00;PT15M;8776.67;8962.71;8472.9;9452.52;8825.66;8125.13;9526.19;8934.01
2023-01-02T22:15:00+00:00;PT15M;8694.75;8797.01;8316.26;9277.76;8662.5;7974.92;9350.07;8758.33
2023-01-02T22:30:00+00:00;PT15M;8555.85;8727.86;8250.89;9204.83;8594.4;7912.23;9276.58;8677.33
2023-01-02T22:45:00+00:00;PT15M;8405.62;8656.66;8183.58;9129.74;8524.29;7847.68;9200.9;8605.77
2023-01-02T23:00:00+00:00;PT15M;8274.66;8496.85;8007.34;8986.35;8802.12;8313.25;9290.99;8455.92
2023-01-02T23:15:00+00:00;PT15M;8184.64;8409.88;7925.39;8894.38;8711.98;8228.11;9195.84;8360.65
2023-01-02T23:30:00+00:00;PT15M;8051.29;8272.75;7796.15;8749.34;8569.96;8093.98;9045.94;8212.1
2023-01-02T23:45:00+00:00;PT15M;7923.17;8158.64;7688.62;8628.66;8451.72;7982.31;8921.13;8110.38
2023-01-03T00:00:00+00:00;PT15M;7911.32;7980.57;7642.5;8318.64;8324.61;7833.43;8815.78;8393.66
2023-01-03T00:15:00+00:00;PT15M;7828.96;7805.43;7474.78;8136.08;8138.04;7657.88;8618.21;8228.73
2023-01-03T00:30:00+00:00;PT15M;7690.09;7743.75;7415.72;8071.79;8069.2;7593.1;8545.31;8174.88
2023-01-03T00:45:00+00:00;PT15M;7567.55;7693.4;7367.49;8019.3;8014.12;7541.26;8486.98;8097.45
2023-01-03T01:00:00+00:00;PT15M;7535.29;7546.94;7213.05;7880.84;7946.22;7461.35;8431.1;8025.59
2023-01-03T01:15:00+00:00;PT15M;7463.04;7475.51;7144.77;7806.24;7872.34;7391.97;8352.7;7967.15
2023-01-03T01:30:00+00:00;PT15M;7349.38;7432.8;7103.95;7761.64;7824.23;7346.8;8301.66;7916.1
2023-01-03T01:45:00+00:00;PT15M;7351.86;7440.21;7111.04;7769.38;7827.68;7350.04;8305.32;7900.33
2023-01-03T02:00:00+00:00;PT15M;7383.85;7395.75;7063.83;7727.68;7717.68;7235.68;8199.68;7794.62
2023-01-03T02:15:00+00:00;PT15M;7315.29;7361.76;7031.36;7692.16;7680.95;7201.25;8160.66;7769.73
2023-01-03T02:30:00+00:00;PT15M;7277.92;7361.5;7031.11;7691.89;7680.58;7200.9;8160.27;7761.98
2023-01-03T02:45:00+00:00;PT15M;7352.69;7351.29;7021.36;7681.22;7668.38;7189.46;8147.3;7752.13
2023-01-03T03:00:00+00:00;PT15M;7343.98;7486.01;7156.29;7815.74;7734.26;7255.68;8212.83;7818.37
2023-01-03T03:15:00+00:00;PT15M;7304.83;7493.48;7163.43;7823.53;7743.52;7264.37;8222.67;7806.84
2023-01-03T03:30:00+00:00;PT15M;7391.51;7511.06;7180.24;7841.89;7763.29;7282.91;8243.66;7837.5
2023-01-03T03:45:00+00:00;PT15M;7399.41;7538.95;7206.89;7871.0;7793.02;7310.81;8275.23;7879.01
2023-01-03T04:00:00+00:00;PT15M;7558.71;7722.33;7397.31;8047.34;7891.56;7419.7;8363.42;7942.28
2023-01-03T04:15:00+00:00;PT15M;7623.86;7794.53;7466.48;8122.58;7965.88;7489.58;8442.18;8030.21
2023-01-03T04:30:00+00:00;PT15M;7771.34;7903.28;7570.65;8235.91;8078.67;7595.62;8561.71;8154.93
2023-01-03T04:45:00+00:00;PT15M;7802.45;8005.89;7668.94;8342.84;8179.81;7690.71;8668.9;8285.28
2023-01-03T05:00:00+00:00;PT15M;8139.64;8193.78;7874.3;8513.27;8362.92;7898.94;8826.91;8394.6
2023-01-03T05:15:00+00:00;PT15M;8384.86;8425.19;8096.69;8753.69;8593.88;8117.08;9070.68;8669.25
2023-01-03T05:30:00+00:00;PT15M;8461.61;8580.31;8245.76;8914.85;8751.2;8265.67;9236.73;8856.91
2023-01-03T05:45:00+00:00;PT15M;8738.39;8726.46;8386.33;9066.59;8903.75;8409.76;9397.74;9041.6
2023-01-03T06:00:00+00:00;PT15M;8880.98;8771.35;8449.85;9092.84;9001.58;8535.19;9467.96;9088.93
2023-01-03T06:15:00+00:00;PT15M;9022.65;8939.45;8611.79;9267.11;9178.63;8703.07;9654.18;9279.0
2023-01-03T06:30:00+00:00;PT15M;9215.2;9127.03;8792.49;9461.56;9376.86;8891.03;9862.69;9463.51
2023-01-03T06:45:00+00:00;PT15M;9333.51;9248.08;8909.11;9587.05;9506.39;9013.85;9998.92;9602.8
2023-01-03T07:00:00+00:00;PT15M;9701.74;9352.05;9025.59;9678.52;9834.23;9360.36;10308.1;9981.44
2023-01-03T07:15:00+00:00;PT15M;9857.21;9466.69;9136.23;9797.16;9957.12;9477.33;10436.91;10053.11
2023-01-03T07:30:00+00:00;PT15M;9856.7;9515.9;9183.72;9848.08;10009.57;9527.25;10491.89;10086.98
2023-01-03T07:45:00+00:00;PT15M;9969.12;9554.62;9221.08;9888.15;10051.17;9566.84;10535.49;10124.13
