datetime;resolutioncode;region;measured;mostrecentforecast;mostrecentconfidence10;mostrecentconfidence90;dayahead11hforecast;dayahead11hconfidence10;dayahead11hconfidence90;dayaheadforecast;dayaheadconfidence10;dayaheadconfidence90;weekaheadforecast;weekaheadconfidence10;weekaheadconfidence90;monitoredcapacity;loadfactor
2023-01-01T00:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T00:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T00:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T00:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T01:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T01:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T01:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T01:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T02:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T02:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T02:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T02:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T03:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T03:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T03:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T03:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T04:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T04:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T04:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T04:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T05:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T05:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T05:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T05:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T06:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T06:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T06:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T06:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T07:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T07:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T07:30:00+00:00;PT15M;Belgium;0.0;0.057;0.024;0.103;0.045;0.021;0.104;0.047;0.016;0.1;0.102;0.094;0.149;6474.961;0.0
2023-01-01T07:45:00+00:00;PT15M;Belgium;0.572;7.103;4.939;9.908;4.697;1.435;7.513;4.796;2.779;7.171;11.892;4.869;13.636;6474.961;0.009
2023-01-01T08:00:00+00:00;PT15M;Belgium;9.072;26.877;19.781;39.547;19.569;5.38;32.026;20.477;10.423;32.227;84.065;17.461;100.522;6474.961;0.14
2023-01-01T08:15:00+00:00;PT15M;Belgium;40.048;60.013;43.91;95.959;44.29;11.563;77.116;47.706;22.673;80.363;241.448;35.77;290.465;6474.961;0.619
2023-01-01T08:30:00+00:00;PT15M;Belgium;93.699;103.364;74.123;178.818;77.059;19.109;144.184;83.651;37.863;150.445;441.571;58.722;525.622;6474.961;1.447
2023-01-01T08:45:00+00:00;PT15M;Belgium;158.143;156.156;108.247;275.332;116.73;27.454;228.41;125.896;55.439;238.519;643.634;83.951;756.954;6474.961;2.442
2023-01-01T09:00:00+00:00;PT15M;Belgium;201.68;204.598;132.66;407.227;161.436;36.258;321.982;172.04;75.208;335.671;847.985;110.491;987.425;6474.961;3.115
2023-01-01T09:15:00+00:00;PT15M;Belgium;241.124;268.624;174.813;526.01;208.418;45.088;418.426;219.523;95.24;433.872;1048.32;136.948;1208.546;6474.961;3.724
2023-01-01T09:30:00+00:00;PT15M;Belgium;308.867;331.121;221.628;641.455;251.271;55.003;495.131;261.851;118.062;514.766;1267.421;164.989;1449.409;6474.961;4.77
2023-01-01T09:45:00+00:00;PT15M;Belgium;383.483;391.144;265.059;752.213;286.757;65.335;544.941;294.157;139.941;572.328;1493.424;191.514;1706.326;6474.961;5.923
2023-01-01T10:00:00+00:00;PT15M;Belgium;503.561;439.828;279.792;889.937;318.65;74.627;589.577;320.668;156.195;623.905;1694.493;216.3;1938.336;6474.961;7.777
2023-01-01T10:15:00+00:00;PT15M;Belgium;675.11;504.054;311.55;993.089;348.307;82.528;639.493;344.841;165.659;683.448;1868.472;239.668;2139.438;6474.961;10.426
2023-01-01T10:30:00+00:00;PT15M;Belgium;804.725;530.996;322.324;1051.118;365.83;89.848;666.969;353.756;174.403;698.309;2010.181;259.522;2301.785;6474.961;12.428
2023-01-01T10:45:00+00:00;PT15M;Belgium;850.636;512.32;303.197;1056.347;372.945;97.441;679.599;348.044;186.006;668.866;2119.151;275.09;2429.125;6474.961;13.137
2023-01-01T11:00:00+00:00;PT15M;Belgium;802.741;667.183;469.288;1099.942;380.07;102.256;705.195;340.712;194.209;648.86;2202.506;286.658;2533.707;6474.961;12.398
2023-01-01T11:15:00+00:00;PT15M;Belgium;798.139;643.955;453.158;1102.316;386.765;105.454;731.663;333.839;199.043;646.78;2260.117;294.236;2614.156;6474.961;12.327
2023-01-01T11:30:00+00:00;PT15M;Belgium;757.729;611.736;426.711;1079.142;376.155;106.741;716.215;321.985;201.971;615.166;2284.013;297.411;2654.371;6474.961;11.702
2023-01-01T11:45:00+00:00;PT15M;Belgium;707.505;564.436;399.563;1016.804;344.473;105.658;661.957;302.775;202.713;548.02;2275.528;295.965;2657.808;6474.961;10.927
2023-01-01T12:00:00+00:00;PT15M;Belgium;635.165;641.918;486.669;1077.779;310.44;102.332;611.841;283.497;194.81;496.154;2244.771;290.509;2638.219;6474.961;9.81
2023-01-01T12:15:00+00:00;PT15M;Belgium;521.606;578.213;423.277;988.618;277.882;94.454;565.949;265.898;180.869;461.147;2188.878;280.194;2599.576;6474.961;8.056
2023-01-01T12:30:00+00:00;PT15M;Belgium;471.993;505.716;368.516;896.08;243.607;85.168;494.899;239.389;162.5;422.374;2106.959;265.943;2532.18;6474.961;7.29
2023-01-01T12:45:00+00:00;PT15M;Belgium;453.708;430.702;329.271;819.029;210.055;77.317;404.744;202.869;140.876;367.929;2003.937;249.685;2430.356;6474.961;7.007
2023-01-01T13:00:00+00:00;PT15M;Belgium;409.47;357.661;282.324;760.298;181.152;68.751;329.116;167.915;117.035;327.506;1872.777;229.329;2290.824;6474.961;6.324
2023-01-01T13:15:00+00:00;PT15M;Belgium;312.526;305.75;245.786;691.483;156.464;60.079;268.123;137.945;93.302;290.691;1716.227;205.942;2118.447;6474.961;4.827
2023-01-01T13:30:00+00:00;PT15M;Belgium;247.741;260.855;209.561;612.063;136.11;52.09;227.528;115.482;75.204;254.057;1532.78;180.523;1906.9;6474.961;3.826
2023-01-01T13:45:00+00:00;PT15M;Belgium;199.11;222.109;178.941;529.752;117.218;44.909;193.568;99.049;64.058;216.23;1329.577;155.53;1650.517;6474.961;3.075
2023-01-01T14:00:00+00:00;PT15M;Belgium;166.518;187.203;152.912;444.358;97.325;37.599;157.655;83.186;53.94;176.334;1117.698;129.517;1386.904;6474.961;2.572
2023-01-01T14:15:00+00:00;PT15M;Belgium;117.105;143.844;118.018;348.303;77.819;30.298;123.197;67.34;43.493;138.493;907.023;103.029;1134.169;6474.961;1.809
2023-01-01T14:30:00+00:00;PT15M;Belgium;68.832;106.53;87.966;258.721;59.73;23.499;92.473;52.173;33.701;103.961;710.461;79.071;891.441;6474.961;1.063
2023-01-01T14:45:00+00:00;PT15M;Belgium;36.286;74.494;61.538;171.315;42.681;16.881;65.326;37.444;24.139;72.597;507.978;55.472;637.416;6474.961;0.56
2023-01-01T15:00:00+00:00;PT15M;Belgium;17.475;41.707;28.088;84.966;27.265;10.788;41.683;23.936;15.313;45.76;300.8;34.426;377.024;6474.961;0.27
2023-01-01T15:15:00+00:00;PT15M;Belgium;2.917;20.868;14.188;37.668;13.677;5.377;20.838;11.892;7.501;22.413;118.127;16.33;147.83;6474.961;0.045
2023-01-01T15:30:00+00:00;PT15M;Belgium;0.647;5.527;3.799;9.512;3.69;1.444;5.538;3.148;1.956;5.839;19.326;4.018;23.751;6474.961;0.01
2023-01-01T15:45:00+00:00;PT15M;Belgium;0.283;0.019;0.015;0.032;0.018;0.005;0.02;0.016;0.006;0.022;0.065;0.015;0.078;6474.961;0.004
2023-01-01T16:00:00+00:00;PT15M;Belgium;0.115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.002
2023-01-01T16:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T16:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T16:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T17:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T17:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T17:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T17:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T18:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T18:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T18:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T18:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T19:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T19:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T19:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T19:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T20:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T20:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T20:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T20:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T21:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T21:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T21:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T21:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T22:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T22:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T22:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T22:45:00+00:00;PT15M;Belgium;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;
2023-01-01T23:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T23:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T23:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-01T23:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T00:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T00:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T00:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T00:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T01:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T01:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T01:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T01:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T02:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T02:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T02:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T02:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T03:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T03:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T03:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T03:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T04:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T04:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T04:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T04:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T05:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T05:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T05:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T05:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T06:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T06:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T06:30:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T06:45:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T07:00:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T07:15:00+00:00;PT15M;Belgium;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6474.961;0.0
2023-01-02T07:30:00+00:00;PT15M;Belgium;0.0;0.018;0.01;0.07;0.026;0.009;0.041;0.022;0.015;0.06;0.042;0.024;0.192;6474.961;0.0
2023-01-02T07:45:00+00:00;PT15M;Belgium;0.038;2.014;1.21;9.962;2.587;0.712;4.437;2.257;1.068;6.017;3.229;2.064;20.396;6474.961;0.001
2023-01-02T08:00:00+00:00;PT15M;Belgium;9.476;9.522;4.995;26.067;11.156;2.293;20.513;9.365;3.749;23.213;13.138;7.774;132.309;6474.961;0.146
2023-01-02T08:15:00+00:00;PT15M;Belgium;31.45;20.958;11.09;57.896;26.498;4.508;55.104;20.588;7.641;50.896;28.284;16.693;321.833;6474.961;0.486
2023-01-02T08:30:00+00:00;PT15M;Belgium;68.712;34.6;18.572;99.563;46.599;7.243;104.786;33.958;12.362;86.636;46.371;27.614;517.975;6474.961;1.061
2023-01-02T08:45:00+00:00;PT15M;Belgium;115.648;49.596;26.9;148.103;69.015;10.403;160.344;49.118;17.721;128.984;66.349;39.879;711.416;6474.961;1.786
2023-01-02T09:00:00+00:00;PT15M;Belgium;170.91;71.477;40.876;206.176;92.457;13.849;218.875;65.501;23.438;176.066;87.475;53.089;903.76;6474.961;2.64
2023-01-02T09:15:00+00:00;PT15M;Belgium;231.581;87.232;49.251;257.763;116.05;17.353;278.622;82.19;29.227;223.986;108.762;66.512;1079.321;6474.961;3.577
2023-01-02T09:30:00+00:00;PT15M;Belgium;289.185;104.323;58.623;312.661;140.359;21.912;338.065;99.63;36.591;275.544;129.597;80.409;1264.175;6474.961;4.466
2023-01-02T09:45:00+00:00;PT15M;Belgium;347.324;122.325;68.064;365.483;164.225;26.836;398.586;117.075;44.04;329.108;148.06;93.751;1441.604;6474.961;5.364
2023-01-02T10:00:00+00:00;PT15M;Belgium;357.352;245.548;183.475;518.168;186.732;30.935;466.268;133.498;48.684;382.334;164.288;105.625;1604.475;6474.961;5.519
2023-01-02T10:15:00+00:00;PT15M;Belgium;391.308;256.233;181.283;556.691;208.697;34.021;542.527;149.151;50.292;438.803;179.105;115.782;1758.792;6474.961;6.043
2023-01-02T10:30:00+00:00;PT15M;Belgium;437.263;267.449;182.026;590.819;231.986;39.087;602.036;164.21;54.862;475.741;188.516;124.793;1890.054;6474.961;6.753
2023-01-02T10:45:00+00:00;PT15M;Belgium;421.478;277.197;184.557;614.048;257.534;44.29;657.966;179.464;63.792;494.755;192.358;132.514;1992.077;6474.961;6.509
2023-01-02T11:00:00+00:00;PT15M;Belgium;399.458;391.406;275.751;725.026;284.532;46.798;741.627;195.021;69.419;530.395;194.611;137.806;2065.38;6474.961;6.169
2023-01-02T11:15:00+00:00;PT15M;Belgium;390.378;392.216;263.293;730.819;313.845;46.414;855.259;211.878;71.554;573.14;194.779;140.729;2110.165;6474.961;6.029
2023-01-02T11:30:00+00:00;PT15M;Belgium;394.587;393.533;253.679;727.656;338.205;46.103;922.619;227.632;84.201;586.047;194.761;141.793;2127.609;6474.961;6.094
2023-01-02T11:45:00+00:00;PT15M;Belgium;385.176;393.862;246.039;712.006;357.071;45.309;938.0;241.819;99.046;577.631;194.988;140.479;2116.057;6474.961;5.949
2023-01-02T12:00:00+00:00;PT15M;Belgium;360.306;417.016;242.078;684.793;376.324;42.607;974.979;257.485;105.27;588.992;193.577;137.152;2081.395;6474.961;5.565
2023-01-02T12:15:00+00:00;PT15M;Belgium;353.102;421.901;222.784;677.365;394.578;38.569;1029.475;273.857;105.604;615.734;190.178;131.36;2019.099;6474.961;5.453
2023-01-02T12:30:00+00:00;PT15M;Belgium;383.682;423.069;210.651;657.058;397.15;35.511;1032.904;283.445;108.834;607.326;183.543;123.888;1931.561;6474.961;5.926
2023-01-02T12:45:00+00:00;PT15M;Belgium;439.69;422.702;203.344;631.573;384.882;33.235;989.778;288.034;112.457;576.937;174.494;115.903;1830.323;6474.961;6.791
2023-01-02T13:00:00+00:00;PT15M;Belgium;458.74;338.676;172.579;530.579;369.85;29.487;943.381;294.765;110.082;589.649;163.949;106.613;1704.547;6474.961;7.085
2023-01-02T13:15:00+00:00;PT15M;Belgium;489.627;344.046;154.384;564.682;352.816;24.855;891.963;302.871;100.728;629.146;151.774;95.883;1557.138;6474.961;7.562
2023-01-02T13:30:00+00:00;PT15M;Belgium;461.787;327.429;131.844;560.173;324.993;20.649;815.947;291.401;87.032;618.674;136.033;84.299;1396.215;6474.961;7.132
2023-01-02T13:45:00+00:00;PT15M;Belgium;396.816;284.218;109.511;488.553;282.746;17.659;708.208;254.804;74.807;537.559;117.453;73.215;1236.27;6474.961;6.128
2023-01-02T14:00:00+00:00;PT15M;Belgium;331.055;270.739;151.114;455.972;236.316;14.819;592.162;212.414;62.694;448.177;98.574;61.929;1071.093;6474.961;5.113
2023-01-02T14:15:00+00:00;PT15M;Belgium;273.86;208.754;108.058;360.743;188.939;11.979;474.111;169.017;50.515;358.651;79.63;50.005;897.183;6474.961;4.23
2023-01-02T14:30:00+00:00;PT15M;Belgium;219.889;156.282;74.297;277.047;142.234;9.679;353.6;127.929;39.923;272.171;61.882;39.018;725.247;6474.961;3.396
2023-01-02T14:45:00+00:00;PT15M;Belgium;163.428;110.149;47.842;199.649;96.97;7.436;233.479;89.46;29.838;190.452;44.846;28.313;543.113;6474.961;2.524
