arm,method_name,seed,evaluation_set,n_days,metric,target_x,target_y,lag_hours_y_after_x,observed_value,scenario_value,difference,n_observed_pairs,n_scenario_pairs
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,1,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.5595387736347401,-0.3769869387933904,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,1,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.4654803407470385,-0.3160569858916431,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,1,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.123057902441964,-0.3457168157307366,4807,480700
fb2_no_temporal,Gaussian-copula scenarios without temporal dependence,1,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3060805422647528,0.0471163988384579,502,50160
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.3894844410583607,-0.0146398460403043,5064,506400
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3784266346393086,0.0065110946362667,4853,485300
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0921377465718189,0.0523354287656876,5064,506400
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1268466137953744,0.0613388891038014,4853,485300
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0542065343619606,-0.0043271992213458,5064,506400
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0695813053126782,-0.0238647266416206,4853,485300
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.8986204423170556,-0.0377639676213594,4853,485300
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.7192972745579855,-0.0639808301991526,4853,485300
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4154268147139298,-0.0534384302821102,4853,485300
x09_block_copula,Sequential block-copula scenarios,1,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.3584603839165811,0.1000777409185534,507,50636
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.3895757221604816,-0.0127623379904803,5016,501600
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3785910245965334,0.0082649489708488,4807,480700
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0925096669199724,0.0545969930705654,5016,501600
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1270135032540358,0.0638556431683397,4807,480700
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0545257220569,-0.0014443353931567,5016,501600
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0697401170566031,-0.0202881805862544,4807,480700
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.8986560796875879,-0.0378696327405426,4807,480700
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.7180964100533709,-0.0634409165853107,4807,480700
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4150707093723125,-0.0537040088003881,4807,480700
x09_block_copula,Sequential block-copula scenarios,1,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3575828864211806,0.0986187429948858,502,50159
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.4271140766232553,0.0247760164722933,5016,501600
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.41777071042997,0.0474446348042855,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0158352094348657,0.131271450555672,5016,501600
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.0520204135416217,0.1388487328807538,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,0.0055440835574966,0.0586254702212399,5016,501600
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0092452433953815,0.040206693074967,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.807706859326236,-0.1288188531018945,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.5811734178943447,-0.2003639087443368,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1615476967090025,-0.3072270214636982,4807,480700
fb2_plus_weather,Weather-augmented Gaussian-copula scenarios,1,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3654704944178628,0.106506350991568,502,50160
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.207917748840324,-0.196206538258341,5064,506400
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.178732371717119,-0.1931831682859228,4853,485300
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0805259905664402,0.0639471847710662,5064,506400
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1089464831216973,0.0792390197774785,4853,485300
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0485091834040905,0.0013701517365243,5064,506400
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0564736711016403,-0.0107570924305827,4853,485300
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.339363780319437,-0.5970206296189781,4853,485300
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.483506465390376,-0.2997716393667622,4853,485300
climatology,Rolling climatological scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.0917798406782852,-0.3770854043177548,4853,485300
climatology,Rolling climatological scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.2425452030431775,-0.01583743995485,507,50605
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2077572883868814,-0.1945807717640805,5016,501600
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.1785751741399438,-0.1917509014857406,4807,480700
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0803680390425146,0.0667386209480231,5016,501600
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1090340841363861,0.0818350622859894,4807,480700
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.048020625886514,0.0050607607772292,5016,501600
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.056006884197149,-0.0065549477268004,4807,480700
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.3402920656524257,-0.5962336467757048,4807,480700
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.4831420786889046,-0.2983952479497769,4807,480700
climatology,Rolling climatological scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.091646832508072,-0.3771278856646286,4807,480700
climatology,Rolling climatological scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2424696089586202,-0.0164945344676745,502,50097
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.2350585431819785,-0.1690657439166865,5064,506400
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.222309502273501,-0.1496060377295409,4853,485300
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0996528078296004,0.0448203675079061,5064,506400
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1361311710600944,0.0520543318390814,4853,485300
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0533790327967804,-0.0034996976561656,5064,506400
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0688522056548898,-0.0231356269838322,4853,485300
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.4816903422342001,-0.454694067704215,4853,485300
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.4095287219307351,-0.3737493828264031,4853,485300
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.1135256960706946,-0.3553395489253454,4853,485300
fb1_qr,Independent quantile-regression scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.2593601895734597,0.0009775465754321,507,50640
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2355110266945383,-0.1668270334564236,5016,501600
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.2229412585820563,-0.1473848170436281,4807,480700
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.1004614237445064,0.0466452362460313,5016,501600
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1365491905297462,0.0543199558926293,4807,480700
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0538345955129541,-0.0007532088492108,5016,501600
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0694064765334453,-0.0199545400630966,4807,480700
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.4838803752261588,-0.4526453372019717,4807,480700
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.4075092924015133,-0.3740280342371682,4807,480700
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1138774527158488,-0.3548972654568519,4807,480700
fb1_qr,Independent quantile-regression scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2585577862397575,-0.0004063571865372,502,50159
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.4067629078484879,0.0026386207498228,5064,506400
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3773826035526534,0.0054670635496115,4853,485300
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0830413220838766,0.0614318532536298,5064,506400
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1255028076286002,0.0626826952705756,4853,485300
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0515014207757634,-0.0016220856351485,5064,506400
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0583406602520801,-0.0126240815810224,4853,485300
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.9404881934161402,0.0041037834777251,4853,485300
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.8537502383519217,0.0704721335947834,4853,485300
hist_paired,Historical paired scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4699423320298173,0.0010770870337772,4853,485300
hist_paired,Historical paired scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.4155615723630901,0.1571789293650625,507,50599
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.406050465087964,0.003712404937002,5016,501600
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3768059944770898,0.0064799188514053,4807,480700
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0828588159367477,0.06424784405379,5016,501600
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1252759151903684,0.0655932312320071,4807,480700
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0510915846200374,0.0019898020437058,5016,501600
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0575998586798064,-0.0081479222094577,4807,480700
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.9405863923804368,0.0040606799523063,4807,480700
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.853668619043335,0.0721312924046534,4807,480700
hist_paired,Historical paired scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4695533023189351,0.0007785841462343,4807,480700
hist_paired,Historical paired scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.4146385253750399,0.1556743819487451,502,50128
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.2026986190917595,-0.2014256680069055,5064,506400
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.1732885455813586,-0.1986269944216833,4853,485300
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0792379757523117,0.0652351995851948,5064,506400
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.108917378073225,0.0792681248259508,4853,485300
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0525343678199783,-0.0026550326793635,5064,506400
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0617418316978621,-0.0160252530268045,4853,485300
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.9411678976595372,0.004783487721122,4853,485300
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.855236356464413,0.0719582517072747,4853,485300
hist_independent,Historical independent scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4704022534917003,0.0015370084956602,4853,485300
hist_independent,Historical independent scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.2444075238829882,-0.0139751191150394,507,50559
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.2023095042912984,-0.2000285558596635,5016,501600
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.1728480032493088,-0.1974780723763756,4807,480700
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0793349848411674,0.0677716751493704,5016,501600
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1091139108908368,0.0817552355315387,4807,480700
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0521006685550271,0.0009807181087161,5016,501600
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0612183205250332,-0.0117663840546845,4807,480700
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.9412533127572534,0.0047276003291228,4807,480700
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.8551530199829487,0.0736156933442671,4807,480700
hist_independent,Historical independent scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4701460816076852,0.0013713634349845,4807,480700
hist_independent,Historical independent scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.2438435923510996,-0.0151205510751951,502,50151
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.3917107434311154,-0.0124135436675496,5064,506400
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3819295835803284,0.0100140435772864,4853,485300
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0715849425578168,0.0728882327796896,5064,506400
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1058248652669809,0.0823606376321949,4853,485300
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0253126469996784,0.0245666881409364,5064,506400
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0358098120256822,0.0099067666453753,4853,485300
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.8977825397917328,-0.0386018701466822,4853,485300
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.7166872682844034,-0.0665908364727347,4853,485300
empirical_copula,Empirical-copula scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.4149743299534675,-0.0538909150425725,4853,485300
empirical_copula,Empirical-copula scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.3612180816399076,0.10283543864188,507,50637
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.3913157937882363,-0.0110222663627256,5016,501600
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3816904697890256,0.0113643941633411,4807,480700
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0718778901650255,0.0752287698255122,5016,501600
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1060077310137331,0.0848614154086424,4807,480700
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0255079654438301,0.0275734212199131,5016,501600
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0358262715540824,0.0136256649162661,4807,480700
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.8978295341525128,-0.0386961782756177,4807,480700
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.7156192647097787,-0.0659180619289029,4807,480700
empirical_copula,Empirical-copula scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.4143523517327808,-0.0544223664399198,4807,480700
empirical_copula,Empirical-copula scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.359884358488685,0.1009202150623902,502,50155
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.3804233229954653,-0.0237009641031997,5064,506400
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.3727350642865071,0.0008195242834651,4853,485300
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.0799780367825995,0.0644951385549069,5064,506400
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1164939303754413,0.0716915725237345,4853,485300
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.043735840756025,0.0061434943845897,5064,506400
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.056457364201992,-0.0107407855309343,4853,485300
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.7609841507553086,-0.1754002591831065,4853,485300
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,capacity_price,capacity_price,1,0.7832781047571382,0.5929182060540817,-0.1903598987030564,4853,485300
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,spearman_rho,activation_volume,activation_volume,1,0.46886524499604,0.1484984015310629,-0.320366843464977,4853,485300
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,main_211,211,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2583826429980276,0.3569312796208531,0.0985486366228254,507,50640
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,0,0.4023380601509619,0.3806172696044934,-0.0217207905464685,5016,501600
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,capacity_price,1,0.3703260756256845,0.3730981717789367,0.0027720961532522,4807,480700
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,0,-0.1471066599905378,-0.0804564724659448,0.066650187524593,5016,501600
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,activation_volume,1,-0.1908691464223756,-0.1166963720174334,0.0741727744049421,4807,480700
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,0,-0.0530813866637433,-0.0441614193487694,0.0089199673149738,5016,501600
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,capacity_price,activation_volume,1,-0.0494519364703486,-0.0568085205983127,-0.0073565841279641,4807,480700
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,day_ahead_price,day_ahead_price,1,0.9365257124281304,0.7615826533826425,-0.174943059045488,4807,480700
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,capacity_price,capacity_price,1,0.7815373266386816,0.5913622019079524,-0.1901751247307291,4807,480700
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,spearman_rho,activation_volume,activation_volume,1,0.4687747181727007,0.1482036117320238,-0.3205711064406769,4807,480700
fb2_gate,Gate-conditioned Gaussian-copula scenarios,2,common_209,209,upper_tail_conditional_probability,day_ahead_price,capacity_price,0,0.2589641434262948,0.3559210526315789,0.0969569092052841,502,50160
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,0,0.404124287098665,0.2349236586215068,-0.1692006284771582,5064,506400
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,day_ahead_price,capacity_price,1,0.3719155400030419,0.2215724793010913,-0.1503430607019506,4853,485300
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,0,-0.1444731753375065,-0.1005471292373597,0.0439260461001468,5064,506400
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,day_ahead_price,activation_volume,1,-0.1881855028991759,-0.1359096084130863,0.0522758944860895,4853,485300
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,capacity_price,activation_volume,0,-0.0498793351406148,-0.0542480779430956,-0.0043687428024807,5064,506400
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,capacity_price,activation_volume,1,-0.0457165786710576,-0.0683619236579732,-0.0226453449869156,4853,485300
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,2,main_211,211,spearman_rho,day_ahead_price,day_ahead_price,1,0.9363844099384152,0.7613449980507111,-0.175039411887704,4853,485300
