arm,method_name,target,evaluation_set,n_days,month,interval_level,coverage,coverage_deviation,average_width,n_valid
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-02,0.9,0.4985119047619047,-0.4014880952380952,61.53105110035587,672
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-03,0.9,0.6827956989247311,-0.2172043010752689,53.5100716289413,744
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-04,0.9,0.6486111111111111,-0.2513888888888889,47.83621659987399,720
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-05,0.9,0.8189655172413793,-0.0810344827586206,46.23705737597159,696
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-06,0.9,0.8541666666666666,-0.0458333333333333,50.33326887496488,720
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-07,0.9,0.8185483870967742,-0.0814516129032257,43.44584013492929,744
hist_independent,Historical independent scenarios,capacity_price,common_209,209,2026-08,0.9,0.875,-0.025,47.24474508271742,624
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-02,0.9,0.8839285714285714,-0.0160714285714286,46.94442261866351,672
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-03,0.9,0.885752688172043,-0.014247311827957,39.26359198075463,744
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-04,0.9,0.8819444444444444,-0.0180555555555556,46.11449998374794,720
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-05,0.9,0.8908045977011494,-0.0091954022988506,48.97952152547832,696
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-06,0.9,0.9138888888888888,0.0138888888888888,51.69008266632599,720
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-07,0.9,0.9314516129032258,0.0314516129032257,45.27187917248022,744
hist_independent,Historical independent scenarios,activation_volume,common_209,209,2026-08,0.9,0.903846153846154,0.0038461538461538,41.915702122647176,624
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-02,0.9,0.893687707641196,-0.006312292358804,410.1458258659734,602
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-03,0.9,0.8049853372434017,-0.0950146627565983,343.90477373432185,682
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-04,0.9,0.7931547619047619,-0.1068452380952381,411.72908924679655,672
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-05,0.9,0.8290854572713643,-0.0709145427286357,405.6470957927616,667
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-06,0.9,0.7682403433476395,-0.1317596566523605,371.5697090828109,699
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-07,0.9,0.8547249647390691,-0.0452750352609309,316.7229073059899,709
hist_independent,Historical independent scenarios,activation_price,common_209,209,2026-08,0.9,0.8677685950413223,-0.0322314049586777,377.4756930908312,605
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-02,0.9,0.9107142857142856,0.0107142857142856,91.07816040399706,672
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-03,0.9,0.5967741935483871,-0.3032258064516129,109.19629049615192,744
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-04,0.9,0.7958333333333333,-0.1041666666666667,132.6429981222552,720
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-05,0.9,0.9045698924731184,0.0045698924731182,129.27899870971086,744
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-06,0.9,0.8208333333333333,-0.0791666666666667,122.636547584621,720
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-07,0.9,0.8145161290322581,-0.0854838709677419,112.5334017357108,744
empirical_copula,Empirical-copula scenarios,day_ahead_price,main_211,211,2026-08,0.9,0.7628205128205128,-0.1371794871794872,124.49301616654394,624
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-02,0.9,0.8005952380952381,-0.0994047619047618,56.25678724616285,672
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-03,0.9,0.8118279569892473,-0.0881720430107527,53.33902412179486,744
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-04,0.9,0.8277777777777777,-0.0722222222222223,50.72948886271036,720
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-05,0.9,0.8844086021505376,-0.0155913978494623,48.851005950562936,744
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-06,0.9,0.8958333333333334,-0.0041666666666666,38.12290372581624,720
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-07,0.9,0.8817204301075269,-0.0182795698924731,38.32072604893627,744
empirical_copula,Empirical-copula scenarios,capacity_price,main_211,211,2026-08,0.9,0.8653846153846154,-0.0346153846153846,27.93230733801759,624
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-02,0.9,0.8943452380952381,-0.0056547619047618,55.25109186570382,672
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-03,0.9,0.8991935483870968,-0.0008064516129032,54.59836083840141,744
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-04,0.9,0.8888888888888888,-0.0111111111111111,63.458806312841546,720
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-05,0.9,0.9193548387096774,0.0193548387096773,66.65640493215291,744
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-06,0.9,0.9194444444444444,0.0194444444444443,61.91911651202039,720
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-07,0.9,0.9448924731182796,0.0448924731182796,53.34454026032114,744
empirical_copula,Empirical-copula scenarios,activation_volume,main_211,211,2026-08,0.9,0.9326923076923076,0.0326923076923076,37.6752000862153,624
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-02,0.9,0.8106312292358804,-0.0893687707641196,323.41019278586487,602
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-03,0.9,0.8240469208211144,-0.0759530791788856,605.7731716152857,682
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-04,0.9,0.8526785714285714,-0.0473214285714286,312.0556172494153,672
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-05,0.9,0.8473389355742297,-0.0526610644257703,418.4000434914266,714
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-06,0.9,0.8183118741058655,-0.0816881258941345,447.4131818071768,699
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-07,0.9,0.8984485190409027,-0.0015514809590972,418.3236662345772,709
empirical_copula,Empirical-copula scenarios,activation_price,main_211,211,2026-08,0.9,0.8429752066115702,-0.0570247933884298,261.5420092766996,605
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-02,0.9,0.9107142857142856,0.0107142857142856,91.07816040399706,672
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-03,0.9,0.5967741935483871,-0.3032258064516129,109.19629049615192,744
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-04,0.9,0.7958333333333333,-0.1041666666666667,132.6429981222552,720
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-05,0.9,0.9022988505747126,0.0022988505747125,128.39549731736437,696
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-06,0.9,0.8208333333333333,-0.0791666666666667,122.636547584621,720
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-07,0.9,0.8145161290322581,-0.0854838709677419,112.5334017357108,744
empirical_copula,Empirical-copula scenarios,day_ahead_price,common_209,209,2026-08,0.9,0.7628205128205128,-0.1371794871794872,124.49301616654394,624
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-02,0.9,0.8005952380952381,-0.0994047619047618,56.25678724616285,672
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-03,0.9,0.8118279569892473,-0.0881720430107527,53.33902412179486,744
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-04,0.9,0.8277777777777777,-0.0722222222222223,50.72948886271036,720
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-05,0.9,0.8922413793103449,-0.0077586206896551,48.00499305958366,696
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-06,0.9,0.8958333333333334,-0.0041666666666666,38.12290372581624,720
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-07,0.9,0.8817204301075269,-0.0182795698924731,38.32072604893627,744
empirical_copula,Empirical-copula scenarios,capacity_price,common_209,209,2026-08,0.9,0.8653846153846154,-0.0346153846153846,27.93230733801759,624
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-02,0.9,0.8943452380952381,-0.0056547619047618,55.25109186570382,672
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-03,0.9,0.8991935483870968,-0.0008064516129032,54.59836083840141,744
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-04,0.9,0.8888888888888888,-0.0111111111111111,63.458806312841546,720
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-05,0.9,0.918103448275862,0.018103448275862,66.61373644148505,696
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-06,0.9,0.9194444444444444,0.0194444444444443,61.91911651202039,720
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-07,0.9,0.9448924731182796,0.0448924731182796,53.34454026032114,744
empirical_copula,Empirical-copula scenarios,activation_volume,common_209,209,2026-08,0.9,0.9326923076923076,0.0326923076923076,37.6752000862153,624
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-02,0.9,0.8106312292358804,-0.0893687707641196,323.41019278586487,602
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-03,0.9,0.8240469208211144,-0.0759530791788856,605.7731716152857,682
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-04,0.9,0.8526785714285714,-0.0473214285714286,312.0556172494153,672
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-05,0.9,0.8455772113943029,-0.0544227886056971,424.7132245940605,667
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-06,0.9,0.8183118741058655,-0.0816881258941345,447.4131818071768,699
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-07,0.9,0.8984485190409027,-0.0015514809590972,418.3236662345772,709
empirical_copula,Empirical-copula scenarios,activation_price,common_209,209,2026-08,0.9,0.8429752066115702,-0.0570247933884298,261.5420092766996,605
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-02,0.9,0.8125,-0.0875,75.20451355842609,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-03,0.9,0.5470430107526881,-0.3529569892473119,99.04699170976696,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-04,0.9,0.7958333333333333,-0.1041666666666667,132.13775082942615,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-05,0.9,0.8454301075268817,-0.0545698924731182,117.28829469761476,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-06,0.9,0.8083333333333333,-0.0916666666666666,109.25658373598114,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-07,0.9,0.7983870967741935,-0.1016129032258065,108.57341281100544,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,main_211,211,2026-08,0.9,0.7467948717948718,-0.1532051282051282,109.6964835520456,624
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-02,0.9,0.7886904761904762,-0.1113095238095238,42.51525980045303,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-03,0.9,0.7836021505376344,-0.1163978494623656,45.882847926822,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-04,0.9,0.8208333333333333,-0.0791666666666667,48.71887777523287,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-05,0.9,0.8575268817204301,-0.0424731182795699,48.05435070588238,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-06,0.9,0.8722222222222222,-0.0277777777777777,34.78471340353431,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-07,0.9,0.8776881720430108,-0.0223118279569892,35.864785693916815,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,main_211,211,2026-08,0.9,0.8413461538461539,-0.0586538461538461,26.56888524583307,624
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-02,0.9,0.8526785714285714,-0.0473214285714286,43.775097406671314,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-03,0.9,0.8736559139784946,-0.0263440860215053,53.20784237431584,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-04,0.9,0.8625,-0.0374999999999999,61.24016312369369,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-05,0.9,0.9086021505376344,0.0086021505376343,63.5040853053428,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-06,0.9,0.9013888888888888,0.0013888888888888,55.3820199663361,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-07,0.9,0.9166666666666666,0.0166666666666666,46.59198467765579,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,main_211,211,2026-08,0.9,0.9102564102564102,0.0102564102564102,28.35637233129412,624
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-02,0.9,0.813953488372093,-0.086046511627907,314.29138202492953,602
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-03,0.9,0.8519061583577713,-0.0480938416422287,671.9349773341104,682
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-04,0.9,0.8809523809523809,-0.019047619047619,323.9818009817572,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-05,0.9,0.8879551820728291,-0.0120448179271709,436.779865892152,714
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-06,0.9,0.8626609442060086,-0.0373390557939914,460.253174035398,699
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-07,0.9,0.9083215796897038,0.0083215796897038,389.4226489132113,709
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,main_211,211,2026-08,0.9,0.859504132231405,-0.040495867768595,253.4009922979673,605
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-02,0.9,0.8125,-0.0875,75.20451355842609,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-03,0.9,0.5470430107526881,-0.3529569892473119,99.04699170976696,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-04,0.9,0.7958333333333333,-0.1041666666666667,132.13775082942615,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-05,0.9,0.8390804597701149,-0.0609195402298851,115.99195234194242,696
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-06,0.9,0.8083333333333333,-0.0916666666666666,109.25658373598114,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-07,0.9,0.7983870967741935,-0.1016129032258065,108.57341281100544,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,day_ahead_price,common_209,209,2026-08,0.9,0.7467948717948718,-0.1532051282051282,109.6964835520456,624
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-02,0.9,0.7886904761904762,-0.1113095238095238,42.51525980045303,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-03,0.9,0.7836021505376344,-0.1163978494623656,45.882847926822,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-04,0.9,0.8208333333333333,-0.0791666666666667,48.71887777523287,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-05,0.9,0.8620689655172413,-0.0379310344827586,47.120896056748805,696
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-06,0.9,0.8722222222222222,-0.0277777777777777,34.78471340353431,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-07,0.9,0.8776881720430108,-0.0223118279569892,35.864785693916815,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,capacity_price,common_209,209,2026-08,0.9,0.8413461538461539,-0.0586538461538461,26.56888524583307,624
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-02,0.9,0.8526785714285714,-0.0473214285714286,43.775097406671314,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-03,0.9,0.8736559139784946,-0.0263440860215053,53.20784237431584,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-04,0.9,0.8625,-0.0374999999999999,61.24016312369369,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-05,0.9,0.9080459770114944,0.0080459770114942,63.27368439384646,696
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-06,0.9,0.9013888888888888,0.0013888888888888,55.3820199663361,720
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-07,0.9,0.9166666666666666,0.0166666666666666,46.59198467765579,744
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_volume,common_209,209,2026-08,0.9,0.9102564102564102,0.0102564102564102,28.35637233129412,624
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-02,0.9,0.813953488372093,-0.086046511627907,314.29138202492953,602
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-03,0.9,0.8519061583577713,-0.0480938416422287,671.9349773341104,682
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-04,0.9,0.8809523809523809,-0.019047619047619,323.9818009817572,672
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-05,0.9,0.8875562218890555,-0.0124437781109445,438.3267914129417,667
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-06,0.9,0.8626609442060086,-0.0373390557939914,460.253174035398,699
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-07,0.9,0.9083215796897038,0.0083215796897038,389.4226489132113,709
fb2_gate,Gate-conditioned Gaussian-copula scenarios,activation_price,common_209,209,2026-08,0.9,0.859504132231405,-0.040495867768595,253.4009922979673,605
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-02,0.9,0.8125,-0.0875,73.93670761194413,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-03,0.9,0.5456989247311828,-0.3543010752688172,99.35498050110397,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-04,0.9,0.7944444444444444,-0.1055555555555556,132.2303717859224,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-05,0.9,0.864247311827957,-0.035752688172043,118.9133177733637,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-06,0.9,0.7972222222222223,-0.1027777777777777,108.30801463734876,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-07,0.9,0.7943548387096774,-0.1056451612903226,107.47300584313676,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,main_211,211,2026-08,0.9,0.7483974358974359,-0.1516025641025641,111.8887523303274,624
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-02,0.9,0.7901785714285714,-0.1098214285714286,40.797726285324416,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-03,0.9,0.7755376344086021,-0.1244623655913979,45.83163478915855,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-04,0.9,0.8236111111111111,-0.0763888888888889,48.97424774993502,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-05,0.9,0.8481182795698925,-0.0518817204301075,47.69229779077665,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-06,0.9,0.8694444444444445,-0.0305555555555555,34.84130629244063,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-07,0.9,0.8696236559139785,-0.0303763440860215,36.242943961416586,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,main_211,211,2026-08,0.9,0.8557692307692307,-0.0442307692307692,26.15226389060568,624
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-02,0.9,0.8616071428571429,-0.0383928571428571,45.26159397462908,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-03,0.9,0.8803763440860215,-0.0196236559139785,53.24113322132638,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-04,0.9,0.8597222222222223,-0.0402777777777777,60.922461265606046,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-05,0.9,0.8938172043010753,-0.0061827956989247,62.79793212569637,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-06,0.9,0.9041666666666668,0.0041666666666666,55.07273397016221,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-07,0.9,0.9193548387096774,0.0193548387096773,46.31499197536664,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,main_211,211,2026-08,0.9,0.9150641025641024,0.0150641025641025,28.042945735328782,624
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-02,0.9,0.8189368770764119,-0.081063122923588,304.31484485409175,602
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-03,0.9,0.8372434017595308,-0.0627565982404692,677.7826385716273,682
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-04,0.9,0.8839285714285714,-0.0160714285714286,325.83448829995456,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-05,0.9,0.8753501400560224,-0.0246498599439776,416.630924938975,714
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-06,0.9,0.8469241773962805,-0.0530758226037195,440.0965620122714,699
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-07,0.9,0.8998589562764457,-0.0001410437235542,407.8344185218611,709
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,main_211,211,2026-08,0.9,0.8545454545454545,-0.0454545454545455,250.07306246850115,605
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-02,0.9,0.8125,-0.0875,73.93670761194413,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-03,0.9,0.5456989247311828,-0.3543010752688172,99.35498050110397,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-04,0.9,0.7944444444444444,-0.1055555555555556,132.2303717859224,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-05,0.9,0.8577586206896551,-0.0422413793103448,117.56151790011796,696
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-06,0.9,0.7972222222222223,-0.1027777777777777,108.30801463734876,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-07,0.9,0.7943548387096774,-0.1056451612903226,107.47300584313676,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,day_ahead_price,common_209,209,2026-08,0.9,0.7483974358974359,-0.1516025641025641,111.8887523303274,624
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-02,0.9,0.7901785714285714,-0.1098214285714286,40.797726285324416,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-03,0.9,0.7755376344086021,-0.1244623655913979,45.83163478915855,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-04,0.9,0.8236111111111111,-0.0763888888888889,48.97424774993502,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-05,0.9,0.853448275862069,-0.046551724137931,46.8402952623846,696
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-06,0.9,0.8694444444444445,-0.0305555555555555,34.84130629244063,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-07,0.9,0.8696236559139785,-0.0303763440860215,36.242943961416586,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,capacity_price,common_209,209,2026-08,0.9,0.8557692307692307,-0.0442307692307692,26.15226389060568,624
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-02,0.9,0.8616071428571429,-0.0383928571428571,45.26159397462908,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-03,0.9,0.8803763440860215,-0.0196236559139785,53.24113322132638,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-04,0.9,0.8597222222222223,-0.0402777777777777,60.922461265606046,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-05,0.9,0.8922413793103449,-0.0077586206896551,62.848418094200746,696
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-06,0.9,0.9041666666666668,0.0041666666666666,55.07273397016221,720
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-07,0.9,0.9193548387096774,0.0193548387096773,46.31499197536664,744
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_volume,common_209,209,2026-08,0.9,0.9150641025641024,0.0150641025641025,28.042945735328782,624
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-02,0.9,0.8189368770764119,-0.081063122923588,304.31484485409175,602
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-03,0.9,0.8372434017595308,-0.0627565982404692,677.7826385716273,682
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-04,0.9,0.8839285714285714,-0.0160714285714286,325.83448829995456,672
fb2_no_cross_target,Gaussian-copula scenarios without cross-target dependence,activation_price,common_209,209,2026-05,0.9,0.8770614692653673,-0.0229385307346327,420.7459895706975,667
