datetime,Up,Down,sp,cloud_amount,wind_speed,precipitation_amount,pressure,air_temperature,relative_humidity,wind_direction,Down_Cap,Up_Cap,is_public_holiday,electricity_consumption,electricity_consumption_Finnish_networks,electricity_consumption_forecast
2025-03-09 11:00:00+00:00,115.93499755859376,0.2633333206176758,49.56,4.738095195714286,2.70595235,0.0,1016.3630850000001,3.91071431,55.190476,277.97619242857144,39.0,31.84,0,9680.7275,5636890.01,9670.15
2025-03-09 12:00:00+00:00,212.3066864013672,-6.836666584014893,55.61,4.309523827142857,2.486904742857143,0.0,1016.2285714285715,4.086904728571429,54.488094857142855,266.48809385714287,38.0,27.6,0,9630.945,5603456.62,9614.775
2025-03-09 13:00:00+00:00,248.1300048828125,-9.15999984741211,157.01,4.9047619099999995,2.055952356428571,0.0,1016.0000028571429,4.177380968571429,53.95238114285714,258.5000002857143,38.0,24.57,0,9502.4,5609489.483,9693.6
2025-03-09 14:00:00+00:00,312.3066711425781,7.603333950042725,100.96,5.3452381,1.6821428571428572,0.0,1015.79166,3.820238062142857,56.511904571428566,243.83333214285716,21.72,20.0,0,9522.0375,5778859.898,9770.625
2025-03-09 15:00:00+00:00,258.4125061035156,-3.754999876022339,141.64,5.892857178571428,1.38809525,0.0,1015.5964357142857,3.020238131428571,60.17857171428572,196.21428585714287,30.9,40.22,0,9594.4925,5946374.211,9809.65
2025-03-09 16:00:00+00:00,273.4849853515625,33.80500030517578,249.99,6.7261905,1.2261904678571427,0.0,1015.4773907142857,1.9023809600000001,67.19047542857143,178.988095,25.94,15.9,0,9893.835,6313587.863,10123.2
2025-03-09 17:00:00+00:00,248.7533416748047,13.817499160766602,218.27,6.511904771428571,1.1511904714285712,0.0,1015.3785678571429,1.2488095571428572,72.79761914285714,151.4761907142857,23.98,24.9,0,10002.1025,6446164.909,10162.7
2025-03-09 18:00:00+00:00,252.4033203125,10.390000343322754,154.01,6.107142871428572,1.3369047585714287,0.0,1015.1749992857142,0.5488095428571429,77.92857085714286,137.26190475,24.5,24.0,0,9876.23,6313410.917,10055.5
2025-03-09 19:00:00+00:00,252.4033203125,7.607499599456787,129.07,6.976190485714286,1.4547619057142858,0.0,1014.9571392857142,0.3785714542857143,78.72618914285714,130.64285814285714,24.5,40.22,0,9666.2275,6038250.687,9752.6
2025-03-09 20:00:00+00:00,252.4033203125,-4.940000057220459,121.91,7.559523821428571,1.6607142742857144,0.0,1014.88095,0.3535714071428571,78.60714285714286,129.27380914285715,30.9,40.22,0,9847.6525,6176354.512,9943.35
2025-03-09 21:00:00+00:00,170.913330078125,13.823333740234377,112.97,7.6071428928571425,1.9880952335714286,0.014285714285714287,1014.7999985714285,0.24285715249999992,79.71428514285715,100.71428604785714,32.42,40.22,0,9777.5425,6054436.533,9756.05
2025-03-09 22:00:00+00:00,160.48500061035156,-3.102499485015869,80.13,7.4047618928571435,2.3023809564285713,0.0,1014.6809592857143,0.13809524285714292,78.892858,135.1785712857143,24.5,40.22,0,9585.6625,5820815.36,9576.25
2025-03-09 23:00:00+00:00,151.93666076660156,-16.606666564941406,84.2,7.285714264285715,2.376190469285714,0.0,1014.3726228571429,0.025000031428571403,78.89285742857143,117.10714271428571,26.0,40.22,0,9533.335,5619227.23,9474.6
2025-03-10 00:00:00+00:00,128.42999267578125,-7.0233330726623535,40.0,6.845238083571429,2.64761905,0.0,1013.9345264285714,0.09523812185714287,78.24999885714286,115.630952,28.6,40.22,0,9561.19,5583044.137,9379.6
2025-03-10 01:00:00+00:00,5.0,-15.379999160766602,35.0,6.583333345714286,3.0583333285714285,0.0,1013.3273707142856,-0.013095237142857144,79.42857085714286,118.89285671428571,26.0,40.22,0,9522.835,5544851.453,9413.8
2025-03-10 02:00:00+00:00,5.0,-7.397500038146973,35.0,6.797619071428572,3.241666642857143,0.0,1012.7547535714285,-0.1499999975,80.58333314285714,118.60714314285714,26.0,40.22,0,9561.575,5573868.927,9608.525
2025-03-10 03:00:00+00:00,71.48332977294922,-5.764999866485596,59.92,6.750000014285715,3.1916666642857145,0.0,1012.2142878571428,-0.19166667571428572,80.52381028571429,116.39285742857143,26.0,40.22,0,9828.08,5815448.655,9906.1
2025-03-10 04:00:00+00:00,177.5399932861328,13.835000038146973,120.0,6.47619055,3.4178571214285713,0.0,1011.6273871428572,-0.36785718414285723,80.92857114285714,118.22619057142857,18.77,40.22,0,10252.35,6377842.406,10403.85
2025-03-10 05:00:00+00:00,217.08999633789065,-15.7475004196167,173.49,6.9761905,3.4359524142857145,0.0,1011.1476207142857,-0.3976190135714286,81.83333342857144,122.95476314285715,21.17,40.22,0,10540.375,6648338.762,10616.5
2025-03-10 06:00:00+00:00,208.1166534423828,36.87249755859375,186.86,6.892857164285714,3.163095207142857,0.0,1010.8118999999999,-0.12142854828571426,81.60714142857144,122.642857,18.36,40.22,0,10757.15,6862563.301,10687.7
2025-03-10 07:00:00+00:00,197.46665954589844,4.75499963760376,153.05,6.821428535714285,3.1654761357142855,0.0,1010.4309457142857,0.4464285685714286,80.60714314285714,121.46428514285715,18.77,39.18,0,10772.775,6938556.293,10672.05
2025-03-10 08:00:00+00:00,220.8600006103516,-0.1550002098083496,136.46,7.107142857142857,2.8130952428571425,0.014285714285714287,1010.042865,1.0130952535714286,78.94047657142858,122.72619085714287,16.37,55.38,0,10700.199999999999,6899379.037,10702.6
2025-03-10 09:00:00+00:00,220.8600006103516,29.566665649414062,94.37,6.42857145,2.547619042857143,0.03571428571428571,1009.4904728571429,1.6821428285714286,77.58333371428571,118.45238157142856,17.96,55.76,0,10726.175,6886602.925,10736.275
