,datetime,Up,Down,sp,cloud_amount,wind_speed,precipitation_amount,pressure,air_temperature,relative_humidity,wind_direction,date,Down_Cap,Up_Cap,is_public_holiday,electricity_consumption,electricity_consumption_Finnish_networks,electricity_consumption_forecast
1052,2024-08-03 18:00:00+00:00,114.54287719726562,-40.0,22.9,5.066666666666666,1.902222222222222,0.0133333333333333,1006.2711111111112,17.376666666666665,88.66666666666667,169.46666666666667,2024-08-03,13.98,16.94,0,30170.77,4122574.333,30378.3
1053,2024-08-03 19:00:00+00:00,114.54287719726562,-40.98857116699219,22.23,5.122222222222222,1.7388888888888887,0.1066666666666666,1006.4344444444444,16.698888888888888,91.74444444444444,175.77777777777777,2024-08-03,16.54,15.95,0,30598.05,4289098.56,30556.1
1054,2024-08-03 20:00:00+00:00,76.69068908691406,-32.466976165771484,21.01,4.511111111111111,1.811111111111111,0.12,1006.62,16.073333333333334,93.65555555555557,164.1888888888889,2024-08-03,15.22,12.87,0,29905.93,4127823.128,30322.5
1055,2024-08-03 21:00:00+00:00,42.48110580444336,-24.07684326171875,19.31,4.855555555555555,1.825555555555556,0.0,1006.8511111111112,15.537777777777778,94.21111111111112,195.52222222222224,2024-08-03,18.18,11.39,0,28542.19,3751634.848,28955.1
1056,2024-08-03 22:00:00+00:00,40.43341445922852,-32.31632614135742,19.41,3.5444444444444447,1.6855555555555557,0.0,1006.9,15.066666666666666,94.94444444444444,176.96666666666667,2024-08-04,32.0,18.77,0,27572.07,3473719.993,27598.5
1057,2024-08-03 23:00:00+00:00,38.85742950439453,-27.60046768188477,18.65,3.322222222222222,1.895555555555556,0.0,1006.8266666666666,14.706666666666669,95.47777777777776,206.8111111111111,2024-08-04,18.36,12.8,0,26943.41,3334127.87,26755.3
1058,2024-08-04 00:00:00+00:00,43.42436599731445,-29.829042434692383,18.43,4.388888888888888,1.925555555555556,0.0,1006.81,14.263333333333332,96.01111111111112,158.97777777777776,2024-08-04,18.77,13.0,0,26587.58,3259476.159,26413.7
1059,2024-08-04 01:00:00+00:00,43.42436599731445,-29.42243766784668,18.03,5.922222222222222,1.8077777777777777,0.0066666666666666,1006.877777777778,14.101111111111113,95.8,139.22222222222223,2024-08-04,18.36,13.0,0,26397.34,3171741.454,26228.0
1060,2024-08-04 02:00:00+00:00,36.36986541748047,-28.47125244140625,17.29,7.0,1.9555555555555555,0.0,1007.0033333333332,14.212222222222222,96.1,100.3,2024-08-04,18.77,13.96,0,26233.25,3083117.546,26001.7
1061,2024-08-04 03:00:00+00:00,38.377254486083984,-50.99014663696289,17.01,6.533333333333333,1.9477777777777776,0.0,1007.1855555555557,14.614444444444445,95.86666666666666,93.37777777777777,2024-08-04,32.0,18.0,0,26904.85,3144634.243,26231.0
1062,2024-08-04 04:00:00+00:00,38.377254486083984,-40.48767852783203,19.57,7.411111111111111,1.8833333333333333,0.0,1007.2933333333332,15.001111111111111,95.92222222222225,91.84444444444443,2024-08-04,28.0,18.0,0,27404.85,3230940.639,26733.9
1063,2024-08-04 05:00:00+00:00,36.7970085144043,-26.201133728027344,20.78,7.0,2.01,0.16,1007.3233333333334,15.753333333333334,94.36666666666666,85.47777777777777,2024-08-04,28.0,17.96,0,28535.14,3407455.388,27641.3
1064,2024-08-04 06:00:00+00:00,38.26974105834961,-30.63396644592285,22.25,6.5,2.0055555555555555,0.0066666666666666,1007.2644444444444,16.801111111111112,90.07777777777778,114.3911111111111,2024-08-04,23.58,18.36,0,29587.91,3594782.709,28859.3
1065,2024-08-04 07:00:00+00:00,310.6727905273437,-14.918230056762695,20.93,5.833333333333333,1.9933333333333327,0.0,1007.2822222222222,18.13222222222222,82.75555555555555,96.37777777777778,2024-08-04,23.73,31.0,0,30431.24,3765725.922,30015.1
1066,2024-08-04 08:00:00+00:00,42.5771713256836,-29.513427734375,15.23,5.833333333333333,2.37,0.0,1007.4222222222222,18.93222222222222,77.28888888888888,94.8111111111111,2024-08-04,29.57,33.0,0,31275.88,3921917.835,30831.3
1067,2024-08-04 09:00:00+00:00,39.567359924316406,-33.23903274536133,4.97,6.344444444444445,2.6422222222222222,0.2399999999999999,1007.5344444444446,19.25555555555556,75.74444444444445,127.94444444444444,2024-08-04,31.0,25.98,0,31674.98,4018817.698,31377.0
1068,2024-08-04 10:00:00+00:00,79.21820068359375,-30.22723960876465,4.26,6.911111111111111,2.2577777777777777,0.3666666666666666,1007.5944444444444,18.77888888888889,79.77777777777779,112.42222222222222,2024-08-04,33.0,31.5,0,31505.72,4035673.032,31177.1
1069,2024-08-04 11:00:00+00:00,81.90234375,-39.95523834228516,-0.02,5.444444444444445,2.1566666666666667,0.4,1007.5466666666669,19.44555555555556,77.55555555555556,125.27777777777776,2024-08-04,46.7,32.0,0,32060.68,4081174.248,31046.2
1070,2024-08-04 12:00:00+00:00,81.90234375,-60.0,1.92,5.766666666666667,2.283111111111112,0.3533333333333333,1007.5211111111112,19.63888888888889,78.04444444444445,151.5311111111111,2024-08-04,47.0,36.0,0,31964.33,4075279.108,31108.8
1071,2024-08-04 13:00:00+00:00,81.90234375,-44.861328125,4.98,5.7,2.5077777777777777,0.2266666666666666,1007.5388888888888,19.407777777777778,78.95555555555555,139.84444444444443,2024-08-04,29.5,37.9,0,31804.62,4097261.883,31189.4
1072,2024-08-04 14:00:00+00:00,81.45840454101562,-27.992883682250977,15.85,5.155555555555555,2.2,0.2666666666666666,1007.6166666666668,19.346666666666668,78.14444444444443,128.88888888888889,2024-08-04,26.0,28.0,0,31744.83,4162012.549,31201.2
1073,2024-08-04 15:00:00+00:00,35.13835144042969,-22.563514709472656,21.92,4.6,2.167777777777778,0.1866666666666666,1007.7066666666668,19.37555555555556,78.76666666666667,138.3111111111111,2024-08-04,23.57,26.0,0,31432.31,4203932.176,31146.0
1074,2024-08-04 16:00:00+00:00,58.82858657836914,-1.5777502059936523,25.88,5.066666666666666,2.204444444444444,0.1333333333333333,1007.8422222222222,19.25555555555556,79.1,98.77777777777776,2024-08-04,23.58,21.17,0,31346.36,4272204.786,30886.2
1075,2024-08-04 17:00:00+00:00,27.600000381469727,-19.515512466430664,25.76,4.822222222222222,1.8744444444444448,0.0,1007.9677777777778,18.53111111111111,81.47777777777779,89.27777777777779,2024-08-04,21.17,21.17,0,30815.1,4268715.271,30720.5
1076,2024-08-04 18:00:00+00:00,27.600000381469727,-17.275531768798828,25.12,3.444444444444444,1.492222222222222,0.0533333333333333,1008.248888888889,17.259999999999998,87.9,94.7222222222222,2024-08-04,23.32,21.17,0,29781.75,4104689.213,29948.5
1077,2024-08-04 19:00:00+00:00,29.446760177612305,-16.816255569458008,24.91,4.577777777777778,1.3988888888888888,0.1333333333333333,1008.4815555555556,16.311555555555554,91.30222222222224,122.45555555555556,2024-08-04,22.69,20.5,0,30585.16,4335009.113,30252.3
1078,2024-08-04 20:00:00+00:00,49.11194610595703,-10.103511810302734,24.02,5.111111111111111,1.421111111111111,0.0666666666666666,1008.7322222222224,15.805555555555555,92.9,117.96666666666668,2024-08-04,22.41,20.0,0,29535.97,4140897.469,30002.7
1079,2024-08-04 21:00:00+00:00,45.499759674072266,-17.167692184448242,22.58,5.122222222222222,1.5833333333333333,0.0266666666666666,1008.9555555555556,15.457777777777778,93.54444444444444,94.54444444444444,2024-08-04,23.58,15.82,0,27954.47,3764418.753,28961.9
1080,2024-08-04 22:00:00+00:00,48.24694061279297,-34.847938537597656,23.19,3.911111111111111,1.578888888888889,0.0133333333333333,1009.1011111111112,15.08888888888889,94.5888888888889,111.63333333333334,2024-08-05,24.47,17.5,0,27077.4,3500917.167,27759.9
1081,2024-08-04 23:00:00+00:00,46.94195175170898,-5.875576496124268,21.94,3.6888888888888887,1.6866666666666668,0.0133333333333333,1009.227777777778,14.703333333333337,95.64444444444445,121.2222222222222,2024-08-05,15.0,11.0,0,26797.42,3382240.673,27131.0
1082,2024-08-05 00:00:00+00:00,46.89973068237305,-26.443777084350582,20.79,4.488888888888889,1.6933333333333336,0.0,1009.3888888888888,14.43888888888889,95.93333333333334,96.17777777777776,2024-08-05,15.0,11.0,0,26758.28,3343086.264,26857.5
1083,2024-08-05 01:00:00+00:00,50.0,-26.443777084350582,20.97,6.2444444444444445,1.6388888888888888,0.0,1009.4722222222224,14.422222222222222,95.9,101.6111111111111,2024-08-05,16.21,11.0,0,26638.14,3309829.307,26792.9
1084,2024-08-05 02:00:00+00:00,41.489036560058594,-26.443777084350582,21.44,5.444444444444445,1.4400000000000002,0.0,1009.71,14.303333333333336,95.7,83.58888888888889,2024-08-05,16.86,11.0,0,27457.72,3383584.802,26903.5
1085,2024-08-05 03:00:00+00:00,54.808536529541016,-10.255419731140137,23.58,5.033333333333333,1.5544444444444443,0.0,1009.9477777777778,14.652222222222225,94.7,79.61111111111111,2024-08-05,28.0,19.5,0,30103.3,3870052.138,28674.0
1086,2024-08-05 04:00:00+00:00,68.4899673461914,-30.173742294311523,24.08,4.344444444444445,1.7233333333333334,0.0,1010.14,15.706666666666669,91.62222222222222,76.38888888888889,2024-08-05,28.0,18.5,0,32127.39,4322872.125,30727.5
1087,2024-08-05 05:00:00+00:00,46.86332702636719,14.448806762695312,25.96,4.355555555555555,1.923333333333333,0.0,1010.3466666666668,16.715555555555554,88.01111111111112,60.84444444444444,2024-08-05,28.0,20.0,0,33507.56,4600117.801,32117.9
1088,2024-08-05 06:00:00+00:00,55.20401763916016,-2.6607000827789307,27.32,4.777777777777778,2.1844444444444444,0.0,1010.4466666666668,17.79888888888889,83.13333333333334,64.07777777777777,2024-08-05,28.0,22.18,0,34166.7,4769697.453,33237.1
1089,2024-08-05 07:00:00+00:00,44.48137664794922,-1.6140650510787964,27.62,4.866666666666666,2.5722222222222224,0.0,1010.5744444444445,18.80555555555556,76.74444444444445,83.5888888888889,2024-08-05,15.0,14.54,0,34409.47,4837080.034,33812.5
1090,2024-08-05 08:00:00+00:00,46.64668655395508,-0.0641403198242187,27.92,4.566666666666666,2.864444444444445,0.0,1010.7855555555556,19.5,72.05555555555556,90.88888888888889,2024-08-05,20.76,15.0,0,34890.73,4901293.763,34272.1
1091,2024-08-05 09:00:00+00:00,45.26329040527344,-20.0,27.67,4.9,2.851111111111111,0.0,1010.9133333333332,20.008888888888887,68.68888888888888,71.91111111111111,2024-08-05,20.76,14.0,0,35238.11,4949835.886,34389.0
1092,2024-08-05 10:00:00+00:00,45.26329040527344,-24.02444648742676,27.6,5.088888888888889,2.862222222222222,0.34,1011.0244444444444,19.675555555555555,71.61111111111111,61.67777777777778,2024-08-05,21.72,15.0,0,34772.61,4899077.339,34263.9
1093,2024-08-05 11:00:00+00:00,45.26329040527344,-17.789508819580078,27.01,4.866666666666666,2.494444444444445,1.2533333333333334,1011.1222222222224,19.77555555555556,71.87777777777778,92.53333333333332,2024-08-05,24.47,15.0,0,34675.06,4809061.8,33787.7
1094,2024-08-05 12:00:00+00:00,46.54153823852539,-26.17577362060547,26.51,4.533333333333333,2.331111111111112,0.3133333333333333,1011.1633333333334,20.19222222222222,70.54444444444444,107.2222222222222,2024-08-05,21.72,15.0,0,34350.82,4720799.273,33675.0
1095,2024-08-05 13:00:00+00:00,46.54153823852539,-24.98000907897949,25.88,4.355555555555555,2.194444444444444,0.02,1011.2233333333332,20.44222222222222,69.08888888888889,150.6222222222222,2024-08-05,21.24,14.54,0,33979.24,4672621.914,33490.3
1096,2024-08-05 14:00:00+00:00,45.40049743652344,-12.017316818237305,26.0,2.5,2.291111111111112,0.0599999999999999,1011.2322222222224,20.71333333333333,65.95555555555555,157.46666666666667,2024-08-05,18.97,14.0,0,33922.26,4638703.951,33259.6
1097,2024-08-05 15:00:00+00:00,40.57015228271485,0.3622402250766754,26.0,0.9333333333333332,2.3655555555555554,0.0,1011.44,20.64333333333333,65.8111111111111,157.44444444444443,2024-08-05,23.03,14.0,0,33362.86,4612467.988,32913.3
1098,2024-08-05 16:00:00+00:00,33.676204681396484,3.95740008354187,26.65,2.1777777777777776,2.352222222222222,0.0,1011.68,20.324444444444445,67.43333333333334,165.68888888888887,2024-08-05,15.0,12.0,0,33342.11,4664496.514,32766.2
1099,2024-08-05 17:00:00+00:00,38.85311126708984,-1.2161731719970703,26.0,2.944444444444444,2.1006666666666667,0.0466666666666666,1011.9866666666666,19.425555555555555,73.36666666666666,145.5711111111111,2024-08-05,15.0,16.22,0,32804.66,4629240.104,32543.7
1100,2024-08-05 18:00:00+00:00,35.10829162597656,-12.893747329711914,25.75,3.6222222222222222,1.7055555555555555,0.0733333333333333,1012.2877777777778,17.74222222222222,82.5,202.8222222222222,2024-08-05,16.0,15.0,0,31772.96,4429180.79,31552.2
1101,2024-08-05 19:00:00+00:00,27.940000534057617,-24.404926300048828,25.2,3.8333333333333335,1.918888888888889,0.02,1012.5666666666668,16.72111111111111,86.54444444444445,237.5,2024-08-05,28.0,16.7,0,32166.69,4562581.142,31638.3
1102,2024-08-05 20:00:00+00:00,27.940000534057617,-36.94937515258789,24.54,3.577777777777777,1.7106666666666663,0.0,1012.8815555555556,15.960444444444446,88.92888888888889,240.3,2024-08-05,28.0,15.89,0,30667.81,4308787.061,30843.4
1103,2024-08-05 21:00:00+00:00,30.0,-34.802268981933594,21.05,4.044444444444444,1.521111111111111,0.0,1013.188888888889,15.402222222222225,90.9,191.96666666666667,2024-08-05,28.0,17.5,0,29068.31,3879059.474,29435.8
1104,2024-08-05 22:00:00+00:00,44.12544631958008,-27.597808837890625,19.25,3.8,1.5255555555555556,0.0,1013.3444444444444,14.83,92.2777777777778,216.01111111111112,2024-08-06,28.0,15.07,0,28072.46,3598871.512,28149.9
1105,2024-08-05 23:00:00+00:00,40.21855163574219,-21.087196350097656,17.99,3.655555555555555,1.5433333333333332,0.0,1013.4055555555556,14.372222222222222,93.03333333333332,227.14444444444445,2024-08-06,15.0,12.0,0,27804.47,3478578.729,27476.4
1106,2024-08-06 00:00:00+00:00,40.92745971679688,-11.848933219909668,17.74,3.8111111111111113,1.3633333333333333,0.0,1013.43,13.897777777777778,93.7,197.26666666666668,2024-08-06,15.0,10.0,0,27627.93,3428750.036,27274.7
1107,2024-08-06 01:00:00+00:00,45.38191604614258,-9.30125617980957,17.59,4.055555555555555,1.4622222222222223,0.0,1013.4566666666668,13.527777777777777,93.68888888888888,184.1888888888889,2024-08-06,15.0,11.0,0,27490.61,3406354.375,27217.7
1108,2024-08-06 02:00:00+00:00,28.0,-16.872777938842773,17.81,4.477777777777778,1.5711111111111111,0.0,1013.491111111111,13.358888888888888,93.94444444444444,180.44444444444443,2024-08-06,15.0,11.19,0,28021.23,3463074.531,27291.4
1109,2024-08-06 03:00:00+00:00,29.18000030517578,-41.91918182373047,19.72,5.344444444444445,1.379222222222222,0.0,1013.6166666666668,13.864444444444445,93.32222222222222,151.74777777777777,2024-08-06,30.0,26.0,0,30261.85,3956919.937,29048.0
1110,2024-08-06 04:00:00+00:00,45.40914916992188,-40.56817626953125,22.87,4.344444444444445,1.2766666666666666,0.0,1013.74,15.217777777777776,90.96666666666668,175.08888888888887,2024-08-06,29.98,21.0,0,32230.1,4395455.12,31096.1
1111,2024-08-06 05:00:00+00:00,52.109130859375,-43.448726654052734,25.39,4.033333333333333,1.4755555555555555,0.0,1013.8177777777778,16.86777777777778,84.62222222222222,117.06666666666666,2024-08-06,29.98,18.77,0,33297.05,4629725.231,32443.8
1112,2024-08-06 06:00:00+00:00,47.28207778930664,20.270000457763672,26.25,3.655555555555556,1.772222222222222,0.0,1013.91,18.2,78.44444444444444,82.2111111111111,2024-08-06,29.98,19.0,0,34103.25,4783814.962,33376.0
1113,2024-08-06 07:00:00+00:00,50.64487075805664,20.270000457763672,27.53,3.2444444444444445,1.9477777777777776,0.0,1013.91,19.44555555555556,71.4,107.34444444444443,2024-08-06,15.0,17.0,0,34452.58,4853186.41,33810.2
1114,2024-08-06 08:00:00+00:00,50.87368392944336,-14.878990173339844,28.17,3.588888888888889,2.2233333333333336,0.0,1013.87,20.21,65.72222222222221,107.9,2024-08-06,15.0,16.37,0,35059.42,4936407.869,34261.6
1115,2024-08-06 09:00:00+00:00,36.69891357421875,-13.486249923706056,22.75,4.2,2.804444444444444,0.1133333333333333,1013.88,20.508888888888887,64.73333333333333,167.61111111111111,2024-08-06,18.97,14.5,0,26513.07,4966485.027,34375.9
1116,2024-08-06 10:00:00+00:00,67.90990447998047,-17.919736862182617,17.47,4.5488888888888885,2.7675555555555555,0.0866666666666666,1013.8815555555556,20.468666666666664,64.37777777777777,142.5688888888889,2024-08-06,20.0,15.07,0,34984.22,4899344.552,34234.2
1117,2024-08-06 11:00:00+00:00,45.16287612915039,-23.42979431152344,16.33,4.188888888888889,2.6777777777777776,1.7,1013.7655555555556,20.682222222222222,64.52222222222221,117.62222222222222,2024-08-06,20.0,16.0,0,34586.399999999994,4837864.796,33803.7
1118,2024-08-06 12:00:00+00:00,60.120513916015625,-26.602066040039062,16.53,3.2444444444444445,2.786,0.1199999999999999,1013.6113333333334,21.205111111111112,60.193333333333335,106.71777777777775,2024-08-06,18.97,17.0,0,34495.78,4766737.828,33712.100000000006
1119,2024-08-06 13:00:00+00:00,60.120513916015625,-9.232972145080566,19.92,3.088888888888889,2.8088888888888888,0.0,1013.4071111111112,21.114666666666665,60.013333333333335,129.18,2024-08-06,17.0,17.3,0,34380.56,4742866.658,33609.1
1120,2024-08-06 14:00:00+00:00,73.6195068359375,-25.653419494628903,27.51,2.755555555555555,2.6422222222222222,0.06,1013.4833333333332,20.99,60.87777777777777,140.38888888888886,2024-08-06,19.5,19.5,0,34082.1,4728294.249,33442.2
1121,2024-08-06 15:00:00+00:00,43.5041389465332,-21.67275619506836,28.04,2.0,2.463333333333333,0.02,1013.4844444444444,20.784444444444443,60.766666666666666,176.77777777777777,2024-08-06,21.5,21.0,0,33657.26,4694558.848,33136.9
1122,2024-08-06 16:00:00+00:00,43.5041389465332,-24.50214385986328,27.67,1.1666666666666667,2.356666666666667,0.0,1013.627777777778,20.224444444444444,64.74444444444444,154.7,2024-08-06,19.0,20.0,0,33423.270000000004,4746888.113,32955.4
1123,2024-08-06 17:00:00+00:00,37.462890625,20.270000457763672,26.0,2.1333333333333333,1.94,0.0,1013.8833333333332,19.276666666666664,69.57777777777778,169.8,2024-08-06,21.5,22.0,0,33048.98,4715450.18,32760.4
1124,2024-08-06 18:00:00+00:00,68.41032409667969,-19.564592361450195,25.48,2.3666666666666667,1.451111111111111,0.0,1014.1077777777778,17.624444444444446,79.13333333333334,194.4333333333333,2024-08-06,24.47,25.0,0,31730.72,4480092.981,31787.0
1125,2024-08-06 19:00:00+00:00,68.41032409667969,-39.9371337890625,24.65,2.988888888888889,1.4544444444444444,0.0,1014.27,16.39888888888889,84.97777777777779,167.86666666666667,2024-08-06,30.0,25.28,0,32092.92,4589605.584,31914.3
1126,2024-08-06 20:00:00+00:00,68.41032409667969,-49.51092147827149,21.58,2.944444444444444,1.6544444444444444,0.0,1014.5233333333332,15.66,87.27777777777777,117.63333333333334,2024-08-06,30.5,16.92,0,30640.93,4322710.435,31077.4
1127,2024-08-06 21:00:00+00:00,68.41032409667969,-53.062461853027344,17.46,2.411111111111111,1.6955555555555557,0.0,1014.7088888888889,15.02888888888889,88.01111111111112,121.3111111111111,2024-08-06,33.0,14.0,0,29089.28,3889687.904,29745.1
1128,2024-08-06 22:00:00+00:00,70.09030151367188,-13.841304779052734,14.04,1.2444444444444445,1.6622222222222225,0.0,1014.8177777777778,14.175555555555556,89.66666666666667,110.73333333333332,2024-08-07,22.0,14.4,0,28177.73,3621340.788,28512.8
1129,2024-08-06 23:00:00+00:00,47.49593353271485,-16.535430908203125,12.4,1.277777777777778,1.548888888888889,0.0,1014.7866666666666,13.314444444444444,91.7777777777778,119.45555555555552,2024-08-07,16.37,10.59,0,27902.64,3505534.842,27811.0
1130,2024-08-07 00:00:00+00:00,39.915771484375,-17.72109603881836,11.94,0.7666666666666667,1.278888888888889,0.0,1014.7766666666666,12.508888888888889,93.87777777777778,114.04444444444444,2024-08-07,16.37,10.0,0,27847.25,3452868.17,27505.3
1131,2024-08-07 01:00:00+00:00,41.15913391113281,-44.61002349853516,11.88,1.4333333333333331,1.3297777777777775,0.0,1014.8426666666668,12.16,94.16666666666669,115.7822222222222,2024-08-07,16.37,10.0,0,27879.48,3421839.125,27423.7
1132,2024-08-07 02:00:00+00:00,21.31999969482422,-43.34775161743164,12.43,2.466666666666667,1.4533333333333334,0.0,1014.8355555555556,12.081111111111111,94.2777777777778,87.26666666666667,2024-08-07,16.37,10.59,0,28379.3,3473052.718,27471.4
1133,2024-08-07 03:00:00+00:00,21.31999969482422,-47.593017578125,14.88,1.8444444444444443,1.4888888888888892,0.0,1014.9033333333334,12.788888888888888,91.98888888888888,89.01111111111112,2024-08-07,35.0,23.98,0,30885.62,3985284.511,29157.4
1134,2024-08-07 04:00:00+00:00,53.13928985595703,-15.798832893371582,17.03,1.3888888888888888,1.5166666666666666,0.0,1014.9544444444444,14.55111111111111,86.6,86.86666666666666,2024-08-07,36.34,22.0,0,32890.92,4427944.153,31170.6
1135,2024-08-07 05:00:00+00:00,76.86688995361328,-34.12466049194336,20.58,0.2333333333333333,1.965555555555556,0.0,1014.9333333333332,16.386666666666667,78.66666666666667,66.71111111111111,2024-08-07,30.0,25.0,0,33786.17,4646709.66,32491.4
1136,2024-08-07 06:00:00+00:00,60.914398193359375,-16.960060119628906,22.96,0.9888888888888888,2.2666666666666666,0.0,1014.9444444444446,17.613333333333333,72.6888888888889,75.17777777777776,2024-08-07,25.5,25.59,0,34723.7,4800275.017,33409.2
1137,2024-08-07 07:00:00+00:00,37.1340217590332,-1.809809923171997,23.2,2.966666666666667,2.601111111111111,0.0,1015.0077777777776,18.51888888888889,67.87777777777778,85.0,2024-08-07,20.0,20.57,0,34978.04,4856025.223,33821.9
1138,2024-08-07 08:00:00+00:00,35.88074493408203,0.3480035364627838,22.21,3.2444444444444445,2.6966666666666663,0.0,1015.0855555555556,19.28,62.2,80.03333333333333,2024-08-07,20.0,20.0,0,35378.92,4911663.704,34360.6
1139,2024-08-07 09:00:00+00:00,40.04565048217773,-28.69220542907715,22.38,3.0222222222222226,2.515555555555556,0.0,1015.1377777777776,19.858888888888888,58.388888888888886,89.12222222222222,2024-08-07,20.76,20.0,0,35427.869999999995,4924874.46,34532.0
1140,2024-08-07 10:00:00+00:00,38.071556091308594,-25.105003356933597,22.41,3.3777777777777778,2.1008888888888886,0.0,1015.056,20.64933333333333,54.41777777777778,103.1088888888889,2024-08-07,21.24,20.76,0,35206.55,4869702.355,34551.5
