delivery_day,strategy,planned_profit_eur,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,schedule_gap_cost_eur,total_eur,committed_mw_hours,required_activation_mwh,delivered_activation_mwh,reserve_power_gap_mwh,reserve_energy_gap_mwh,day_ahead_gap_mwh,slots_with_shortfall,slots_with_schedule_gap,min_soc_mwh,max_soc_mwh,terminal_soc_mwh,terminal_soc_deviation_mwh,cycles
2026-02-16,B1,340.2676182641794,-120.49666225315502,0.0,0.0,0.0,3.800570969048067e-14,-120.49666225315507,0.0,0.0,0.0,0.0,0.0,4.510281037539698e-16,0,0,0.0,8.0,4.399999999999997,-3.552713678800501e-15,1.559454445729289
2026-02-16,Oracle,294.435263641715,180.152252646784,114.2830109949308,3082.8755537788716,1448.7498118079147,449.2631918130325,1479.297813799639,82.55736224021004,17.27826890333494,8.406887168124019,3.0144,5.856981735210921,4.958509999999999,39,9,0.0,3.3153477109067193,0.659709810937277,-3.7402901890627236,0.7336295005781797
2026-02-17,B0,217.54682950901127,141.95031459889853,0.0,0.0,0.0,3.745626031559368e-13,141.95031459889816,0.0,0.0,0.0,0.0,0.0,2.886579864025407e-15,0,0,0.0,7.999999999999999,4.399999999999997,-3.552713678800501e-15,1.3844544457292889
2026-02-17,B1,217.54682950901127,141.95031459889853,0.0,0.0,0.0,3.745626031559368e-13,141.95031459889816,0.0,0.0,0.0,0.0,0.0,2.886579864025407e-15,0,0,0.0,7.999999999999999,4.399999999999997,-3.552713678800501e-15,1.3844544457292889
2026-02-17,Oracle,1123.810002581492,203.71072267400066,920.0992799074912,1052.0901629228506,0.0,807.9023885269248,1367.9977769774177,66.32436443416569,8.61923258484983,8.61923258484983,0.0,0.0,5.532400000000001,0,7,-1.1102230246251565e-16,7.796020290513118,1.051859970794904,-3.3481400292050965,1.3439088914585775
2026-02-18,B0,356.9517338513392,639.6521999045908,0.0,0.0,0.0,2.5429769401341675e-13,639.6521999045906,0.0,0.0,0.0,0.0,0.0,2.942091015256665e-15,0,0,0.0,7.999999999999999,4.399999999999997,-3.552713678800501e-15,1.8439088914585773
2026-02-18,B1,1042.944387632358,452.45338096273196,791.92,557.451456,0.0,1.2290168882600483e-13,1801.8248369627318,16.0,1.7080000000000002,1.7080000000000002,0.0,0.0,8.326672684688674e-16,0,0,0.0,7.999999999999999,2.5474138902286745,-1.8525861097713259,1.3368339463074683
2026-02-18,Oracle,2502.773892675883,115.46626137708122,2387.307631298801,1743.4858664932397,2311.1866786336886,653.5975271221545,1281.4755534132787,82.05888415705641,19.12950767794185,7.00509962212608,1.7064,10.418008055815767,3.779901783462196,61,9,0.0,3.3153477109067193,0.9017817815145186,-3.4982182184854818,0.7336295005781798
2026-02-19,B0,747.2634672811258,80.09739420076905,0.0,0.0,0.0,1.2819856287649145e-13,80.09739420076892,0.0,0.0,0.0,0.0,0.0,1.887379141862766e-15,0,0,0.0,7.999999999999999,4.399999999999997,-3.552713678800501e-15,1.843908891458577
2026-02-19,B1,2430.991106444708,22.084735636019445,116.71999999999998,7617.0515555852235,909.8285255280177,2238.280991002507,4607.746774690718,28.0,9.2292,5.37563556583431,0.4139999999999999,3.4395644341656904,3.0190360046254376,17,4,0.0,7.999999999999999,1.8439088914585775,-2.556091108541423,0.8773795005781798
2026-02-19,Oracle,316.7747230235473,123.88226723075718,192.8924557927901,3216.6978832816367,3714.318939352859,586.0941879878683,-766.9405210355435,81.45031087349335,28.10666573466559,10.753195091405345,2.3598493328349486,14.993621310425294,7.544671570459748,62,13,0.0,4.088921723488047,0.9198676183967264,-3.480132381603274,0.9430839463074685
2026-02-20,B0,187.75947914377178,238.38422191499535,0.0,0.0,0.0,2.0516921495072893e-13,238.38422191499515,0.0,0.0,0.0,0.0,0.0,3.6637359812630166e-15,0,0,0.0,7.999999999999999,4.399999999999998,-2.6645352591003757e-15,1.9032044457292887
2026-02-20,B1,223.07947914377178,238.38422191499535,4.8,1072.3207200000002,0.0,122.6328000000001,1192.8721419149954,4.0,2.6656000000000004,2.6656000000000004,0.0,0.0,2.665600000000003,0,3,0.0,7.999999999999999,4.399999999999998,-2.6645352591003757e-15,1.9032044457292887
2026-02-20,Oracle,459.3639703423348,368.64404863632467,90.71992170600996,2929.040268094673,202.21232163243602,596.6989025709456,2589.493014233626,47.85034956120887,11.671329039613465,9.046844605447776,0.23880000000000012,2.38568443416569,8.77083556583431,10,12,0.0,4.100626163372817,4.100626163372817,-0.29937383662718364,1.6532044457292887
2026-02-21,B0,388.3306001347739,-2.2334243111233434,0.0,0.0,0.0,4.371503159461554e-14,-2.233424311123387,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-16,0,0,0.0,7.999999999999999,4.399999999999998,-2.6645352591003757e-15,1.7032044457292885
2026-02-21,B1,328.2886551294167,61.000097983121634,4.8,70.572024,0.0,68.89181999999992,67.48030198312172,4.0,0.9732,0.9732,0.0,0.0,0.973199999999999,0,2,0.0,7.999999999999999,4.3999999999999995,-8.881784197001252e-16,1.6719544457292888
2026-02-21,Oracle,465.9852927877044,416.4508748546813,49.534417933022986,948.7032317770781,231.65164554416177,640.8493856977859,542.1874933228348,39.66899879530378,14.456261286570395,9.470290294979426,0.6187999999999998,4.367170991590971,6.973160635203313,17,9,0.0,5.9789246125811175,1.6914825983611086,-2.7085174016388915,2.090704445729289
2026-02-22,B0,430.8057681892741,320.36011635820705,0.0,0.0,0.0,2.20216622714986e-13,320.3601163582068,0.0,0.0,0.0,0.0,0.0,3.7192471324942744e-15,0,0,0.0,8.0,4.399999999999991,-9.769962616701378e-15,2.391529390880397
2026-02-22,B1,430.8057681892741,320.36011635820705,0.0,0.0,0.0,2.20216622714986e-13,320.3601163582068,0.0,0.0,0.0,0.0,0.0,3.7192471324942744e-15,0,0,0.0,8.0,4.399999999999991,-9.769962616701378e-15,2.391529390880397
2026-02-22,Oracle,638.895306605317,318.79919447631147,320.09611212900575,2167.0418080030977,2423.6228943134593,1976.4415338662823,-1594.1273135713266,56.71252841755998,20.044562456523394,10.378431347253986,2.222993762327877,7.443137346941532,8.871831786045124,35,21,0.0,5.519143172986221,2.7658633371878665,-1.6341366628121339,2.0907044457292905
2026-02-23,B0,400.58354004105286,-139.62315023472337,0.0,0.0,0.0,1.06314956838105e-12,-139.62315023472442,0.0,0.0,0.0,0.0,0.0,6.994405055138486e-15,0,0,0.0,8.0,4.400000000000009,8.881784197001252e-15,2.4915293908803973
2026-02-23,B1,569.9145821174047,-192.67733443485645,146.95999999999998,123.1318,0.0,9.562121834296612,67.85234373084691,16.0,0.7884,0.7884,0.0,0.0,0.1318004387911318,0,1,0.0,8.0,3.687817782917155,-0.7121822170828453,2.4094544457292884
2026-02-23,Oracle,451.08977371217816,242.6900191626891,208.39975454948888,1803.4850494690877,460.381970658166,472.9273048032036,1321.2655477198964,84.47309330249706,15.331984003130286,9.307182322867774,0.7324200000000002,5.292381680262512,5.301982322867773,46,6,0.0,6.115742043387152,0.05575065172359179,-4.344249348276408,0.9501588914585775
2026-02-24,B0,257.70436513641334,294.2865379768412,0.0,0.0,0.0,0.0,294.2865379768412,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.5767385545335912,7.999999999999999,4.399999999999996,-4.440892098500626e-15,1.47262049942182
2026-02-24,B1,358.4539344802147,138.22271413979382,958.9599999999999,132.89608800000002,0.0,0.0,1230.0788021397937,16.0,0.7652,0.7652,0.0,0.0,0.0,0,0,2.576738554533594,7.999999999999999,3.570024068385816,-0.8299759316141841,1.2624999999999997
2026-02-24,Oracle,1489.3619517851268,247.53345178512677,1241.8285,3902.877248725573,940.829614982438,671.4390873345955,3779.9704981936657,87.45,18.990775,9.74363556583431,0.8111999999999999,8.435939434165691,5.723635565834309,63,10,0.0,3.3153477109067193,0.03969779784501101,-4.3603022021549895,0.7407044457292886
2026-02-25,B0,858.3367956758487,390.8793949893413,0.0,0.0,0.0,7.607026120126648e-14,390.8793949893412,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-15,0,0,0.0,7.999999999999999,4.399999999999997,-3.552713678800501e-15,1.843908891458577
2026-02-25,B1,1335.4964003787168,110.66519933786105,1019.8,289.4522920921024,0.0,0.0,1419.9174914299635,32.0,2.087312643802426,2.087312643802426,0.0,0.0,0.0,0,0,1.2140371171170612,7.999999999999999,2.1359915628463497,-2.2640084371536506,0.8961295005781799
2026-02-25,Oracle,1419.8411092341892,379.53240325880404,1040.3087059753852,979.8916237219847,26.254615153698232,1199.3983539252579,1174.079763877218,59.7114143763477,7.942591107858036,7.8700297347109505,0.0,0.07256137314708555,7.026554085111897,4,8,0.0,7.313359961405498,3.4851222058679436,-0.9148777941320567,1.4430839463074685
2026-02-26,B0,557.9511291410518,409.39251604889563,0.0,0.0,0.0,2.0762280783515054e-13,409.3925160488954,0.0,0.0,0.0,0.0,0.0,2.7200464103316335e-15,0,0,0.0,7.999999999999999,4.399999999999997,-3.552713678800501e-15,2.0282044457292887
2026-02-26,B1,1351.2780904252804,295.78008538936587,126.32000000000001,75.0993293498289,0.0,2.3776536295372352e-14,497.19941473919476,20.0,0.5245117136088444,0.5245117136088444,0.0,0.0,8.881784197001252e-16,0,0,0.0,7.999999999999999,3.831087169177926,-0.5689128308220743,1.52112950057818
2026-02-26,Oracle,541.8398894085366,413.3298923489704,128.5099970595665,270.65849894169696,0.0,12.146296860297037,800.3520914899368,47.407089604181664,1.1776718459868307,1.1776718459868307,0.0,0.0,0.4537279365071736,0,1,0.0,7.999999999999997,3.6147725814077427,-0.7852274185922576,1.9930839463074688
2026-02-27,B0,474.6123388784525,290.77256588791136,0.0,0.0,0.0,8.961098529880474e-13,290.77256588791045,0.0,0.0,0.0,0.0,0.0,8.659739592076221e-15,0,0,0.0,7.999999999999999,4.400000000000004,3.552713678800501e-15,2.4094544457292884
2026-02-27,B1,506.0956359972614,276.72229189778045,301.68,0.0,0.0,8.961098529880474e-13,578.4022918977796,4.0,0.0,0.0,0.0,0.0,8.659739592076221e-15,0,0,0.0,7.999999999999999,4.400000000000004,3.552713678800501e-15,2.4094544457292884
2026-02-27,Oracle,2058.891053483807,195.26555348380657,1863.6255,3384.026869660549,418.365177183073,232.34891393563186,4792.2038320256515,83.9625,14.813724269943206,7.375635565834312,2.6512349368552974,4.7868537672535965,3.3190360046254384,39,4,-5.551115123125783e-17,7.494009707137984,-5.551115123125783e-17,-4.4,1.1555839463074684
2026-02-28,B0,441.7835355685386,-24.776942466485238,0.0,0.0,0.0,3.941247328498321e-13,-24.776942466485632,0.0,0.0,0.0,0.0,0.0,8.43769498715119e-15,0,0,0.0,7.999999999999999,4.400000000000003,2.6645352591003757e-15,2.4814088914585772
2026-02-28,B1,1964.3455511549016,-220.85189090932963,1847.52,3999.6990149018857,4.250400000000004,0.22992261281596815,5621.88680137974,28.0,4.172357354803886,4.092357354803886,0.08000000000000007,0.0,0.03575779359501838,1,1,-2.7755575615628914e-17,7.999999999999999,-2.7755575615628914e-17,-4.4,1.6868339463074684
2026-02-28,Oracle,2348.561527927159,1.3173713391787376,2347.24415658798,2169.8535762901547,876.0479003748269,0.0,3642.3672038424866,95.88680087758226,21.410277125478842,4.05659956120887,1.0956413127296563,16.258036251540315,0.0,72,0,-1.734723475976807e-18,3.3153477109067193,-1.734723475976807e-18,-4.4,0.007074945151108862
2026-03-01,B0,318.87302487114044,361.57235488007274,0.0,0.0,0.0,4.534150832569139e-14,361.5723548800727,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0,0,0.0,7.999999999999999,4.399999999999996,-4.440892098500626e-15,1.7554250548488917
2026-03-01,B1,2287.153416579534,4.668396909150523,739.6000000000001,336.8524150391922,94.99807601329454,0.0,986.1227359350484,68.0,7.401436420722135,4.056599561208871,0.3620408163265305,2.9827960431867333,0.0,15,0,0.0,4.4,0.0,-4.4,0.11332494515110884
2026-03-01,Oracle,1295.046469038355,628.1102293178062,666.936239720549,1547.7753105724555,11.579625,30.845077323217726,2800.397077287593,53.821069815295225,6.254744675890373,4.539244675890373,1.7155,0.0,2.422500000000001,2,4,0.0,7.871095854518069,2.104068041869488,-2.295931958130512,2.05237950057818
2026-03-02,B0,728.6120628532724,875.574543588494,0.0,0.0,0.0,7.513323296848284e-14,875.5745435884938,0.0,0.0,0.0,0.0,0.0,3.774758283725532e-15,0,0,0.0,7.999999999999999,4.400000000000002,1.7763568394002505e-15,2.4532044457292885
2026-03-02,B1,1258.5104879509004,508.8167902604264,797.72,49.40255161649944,0.0,46.79786078577699,1309.141481091149,12.0,0.4556462281679673,0.4556462281679673,0.0,0.0,0.4556462281679712,0,2,0.0,7.999999999999999,4.399999999999999,-1.7763568394002505e-15,2.4532044457292885
2026-03-02,Oracle,2152.320137695763,761.4859160090224,1390.8342216867409,3242.87679912678,19.414462170609244,130.6821395198108,5245.100335132123,76.07690669750292,6.584144886666193,4.97101840409923,1.572,0.04112648256696277,3.0175834312266874,5,4,0.0,6.566208977588603,2.2812022850789275,-2.118797714921073,1.4125529638195258
2026-03-03,B0,1216.3288871934442,1233.1516245181474,0.0,0.0,0.0,2.638395057985577e-13,1233.1516245181472,0.0,0.0,0.0,0.0,0.0,2.4980018054066022e-15,0,0,0.0,7.999999999999999,4.4,0.0,2.3305839463074687
2026-03-03,B1,1893.2955277091369,468.7105563358589,1689.24,306.2014544149838,0.0,0.0,2464.1520107508427,40.0,2.173557909847064,2.173557909847064,0.0,0.0,0.0,0,0,2.0424454376075705,7.999999999999999,2.0424454376075705,-2.35755456239243,1.1773795005781795
