delivery_day,strategy,planned_profit_eur,base_terminal_soc_deviation_mwh,exclusivity_violations,energy_eur,capacity_eur,activation_eur,shortfall_cost_eur,schedule_gap_cost_eur,recovery_cost_eur,total_eur,committed_mw_hours,required_activation_mwh,delivered_activation_mwh,reserve_power_gap_mwh,reserve_energy_gap_mwh,day_ahead_gap_mwh,recovery_grid_mwh,max_committed_gross_power_mw,max_realised_gross_power_mw,slots_with_shortfall,slots_with_schedule_gap,activation_during_charge_slots,recovery_during_discharge_slots,recovery_during_activation_slots,recovery_overlap_slots,min_soc_mwh,max_soc_mwh,terminal_soc_mwh,terminal_soc_deviation_mwh,cycles,aggregation_quarter_total_eur,aggregation_hourly_total_eur,aggregation_cost_eur
2026-07-31,B2_F08,1257.9559367017494,-1.7763568394002505e-15,0,605.6035501926449,282.82343338200945,677.4095781176313,0.00034783000008225786,0.0,390.6178410369603,1175.2183728253253,61.3497320370176,3.831999753167145,3.8319987531671442,0.0,1.0000000002364888e-06,0.0,4.5082338272554665,4.0,4.0,1,0,9,0,12,21,-9.999994166065562e-10,8.000000001000002,4.400000000000001,8.881784197001252e-16,0.9290293908803977,967.1278456725806,877.28463241806,89.8432132545206
2026-07-31,oracle_price_reserve,1051.0401254490268,0.0,0,688.9650377994756,362.07508764955134,702.5617845461924,8.075999993059303e-05,0.0,403.0680228074852,1350.533806427734,54.188833049606345,3.9673728556184424,3.9673718556184436,0.0,9.999999991405772e-07,0.0,4.6674963007275805,4.0,4.0,0,0,0,1,5,6,-9.999997496734636e-10,8.000000001,4.400000000000001,8.881784197001252e-16,1.1344544457292889,967.1278456725806,877.28463241806,89.8432132545206
2026-07-31,perfect_quarter_price,944.6105454000085,0.0,0,696.6105454000085,248.0,65.62053308666668,0.00018769999998488414,0.0,43.103045114094606,967.1278456725806,8.0,0.3351111111111112,0.3351101111111113,0.0,9.99999999919468e-07,0.0,0.39424718845783047,4.0,4.0,0,0,0,0,0,0,0.0,7.999999999999999,4.399999998999999,-1.0000009709187907e-09,1.3258249451511088,967.1278456725806,877.28463241806,89.8432132545206
2026-08-01,B2_F01,1248.9300752750532,3.552713678800501e-15,0,1181.756970025451,360.1372658333777,522.302780267077,0.00012885000001085778,0.0,286.92191457465026,1777.2749727012556,55.94714612141944,3.4165616299835233,3.4165606299835236,0.0,1.0000000000842668e-06,0.0,4.019483094098262,4.000000000000001,4.000000000000001,1,0,4,2,10,13,-1.000000221518249e-09,8.000000001,4.400000000000003,2.6645352591003757e-15,0.9219544457292885,1493.7516198659162,1434.2394603125,59.51215955341604
2026-08-01,B2_F08,1006.8810614947093,-8.881784197001252e-16,0,1133.122933864719,371.71440469744033,549.8371858293341,0.0001313900000812728,0.0,294.1766584719476,1760.4977345295456,61.2,3.6759721770582647,3.675971177058264,0.0,1.0000000006185616e-06,0.0,4.324671973009721,4.0,4.0,1,0,1,2,13,14,-1.0000003602961272e-09,8.000000001,4.399999999999999,-1.7763568394002505e-15,0.9219544457292889,1493.7516198659162,1434.2394603125,59.51215955341604
2026-08-01,oracle_price_reserve,1575.9895374730456,0.0,0,1226.1875168552892,349.80202061775634,505.70222661392353,0.00015563000012866373,0.0,267.22705966631474,1814.4645487906541,52.09638344241827,3.476179962350876,3.4761789623508754,0.0,1.0000000008267285e-06,0.0,4.089622308648088,4.0,4.0,1,0,2,0,11,13,-1.0000001382515222e-09,8.000000001,4.3999999999999995,-8.881784197001252e-16,1.0282044457292887,1493.7516198659162,1434.2394603125,59.51215955341604
2026-08-01,perfect_quarter_price,1475.1422690316226,-1.7763568394002505e-15,0,1235.1422690316228,240.0,47.253089710000005,0.00010899999999854906,0.0,28.643629875706715,1493.7516198659162,12.0,0.23822222222222222,0.23822122222222225,0.0,9.999999999866886e-07,0.0,0.280260259268603,4.000000000000001,4.000000000000001,0,0,0,0,1,1,-1.000000006412538e-09,7.999999999000001,4.3999999979999975,-2.000002830016001e-09,1.3469544457292888,1493.7516198659162,1434.2394603125,59.51215955341604
2026-08-02,B2_F01,1476.0029759644049,1.7763568394002505e-15,0,1222.52421381387,164.7332001161609,377.9546339449858,0.00024873000014522526,0.0,108.34897921143477,1656.8628199335817,33.25659956120887,2.583550412350612,2.583549412350611,0.0,1.0000000005838672e-06,0.0,3.039469896883072,4.0,4.0,1,0,1,1,5,6,0.0,8.000000001,4.400000000000001,8.881784197001252e-16,0.9219544457292886,1443.8128628241066,1400.1405356115029,43.672327212603705
2026-08-02,B2_F08,1389.7743335706753,0.0,0,1222.0385894654992,165.31560960100018,384.6647706924414,0.0002475300001917582,0.0,113.95781848544848,1658.060903743492,33.53959736725322,2.6189440046265595,2.6189430046265585,0.0,1.0000000007746868e-06,0.0,3.0811094172077156,4.0,4.0,1,0,1,2,12,14,-9.999999873305798e-10,8.000000001,4.3999999999999995,-8.881784197001252e-16,0.9219544457292888,1443.8128628241066,1400.1405356115029,43.672327212603705
2026-08-02,oracle_price_reserve,1479.8031118794825,0.0,0,1305.3089820614675,174.49412981801453,1930.9274747917111,42.133954895189945,0.0,114.4039625725886,3254.1926692034144,47.23014392746379,11.663366472529903,7.69381279653516,3.9200000000000004,0.049553675994744084,0.0,9.051544466511949,4.0,4.0,5,0,2,1,7,9,-1.0000001937626735e-09,8.000000001,4.3999999999999995,-8.881784197001252e-16,1.0282044457292887,1443.8128628241066,1400.1405356115029,43.672327212603705
2026-08-02,perfect_quarter_price,1427.4755070034446,-8.881784197001252e-16,0,1308.6755070034444,118.8,33.67808083111111,9.841000000180555e-05,0.0,17.340626600448903,1443.8128628241066,8.0,0.1497777777777778,0.14977677777777776,0.0,1.0000000000183473e-06,0.0,0.1762079727715568,4.0,4.0,1,0,0,0,1,1,0.0,8.0,4.399999998999999,-1.0000009709187907e-09,1.3657044457292888,1443.8128628241066,1400.1405356115029,43.672327212603705
2026-08-03,B2_F01,1302.5702778865686,2.6645352591003757e-15,0,1151.4464161759533,192.67559574315965,669.8580302620958,0.0004683000000004684,0.0,193.47605372286668,1820.503520158342,56.04239788068363,2.6401860694721155,2.640185069472116,0.0,1.000000000001e-06,0.0,3.106100081731901,4.0,4.0,1,0,8,2,10,17,-1.0000001382515222e-09,8.000000001000002,4.400000000000004,3.552713678800501e-15,1.3368339463074685,1568.236323755767,1487.8105431035906,80.4257806521764
