delivery_day,target,hour,forecast,actual
2026-01-28,day_ahead_price,0,89.98115471589632,96.76499925
2026-01-28,day_ahead_price,1,84.66114530563986,97.2624985
2026-01-28,day_ahead_price,2,81.96422395565367,97.254999
2026-01-28,day_ahead_price,3,77.76219350373704,97.675001
2026-01-28,day_ahead_price,4,79.20093318143121,97.21749875
2026-01-28,day_ahead_price,5,87.02585755262129,98.28999925
2026-01-28,day_ahead_price,6,93.84045956558067,109.03249749999999
2026-01-28,day_ahead_price,7,102.55374239228466,138.39249974999998
2026-01-28,day_ahead_price,8,135.65637034506565,171.02000049999998
2026-01-28,day_ahead_price,9,117.0332282649232,172.5600015
2026-01-28,day_ahead_price,10,92.01308144405809,171.1174965
2026-01-28,day_ahead_price,11,81.75445575442299,162.42750174999998
2026-01-28,day_ahead_price,12,83.0345369992083,152.1375005
2026-01-28,day_ahead_price,13,86.71728069291659,142.012497
2026-01-28,day_ahead_price,14,91.10878351366236,134.42000175
2026-01-28,day_ahead_price,15,100.19046176126452,137.02749649999998
2026-01-28,day_ahead_price,16,104.0142499978647,146.47999950000002
2026-01-28,day_ahead_price,17,133.29457021993184,162.0374985
2026-01-28,day_ahead_price,18,124.46326438462563,170.0550005
2026-01-28,day_ahead_price,19,127.5984167669598,153.82000324999998
2026-01-28,day_ahead_price,20,113.13843254064894,133.8449955
2026-01-28,day_ahead_price,21,105.31944609668344,117.35000025000001
2026-01-28,day_ahead_price,22,94.85812944189517,111.27249900000001
2026-01-28,day_ahead_price,23,90.62186901074136,105.73499874999999
2026-01-28,capacity_price,0,1.2100000381469727,0.54
2026-01-28,capacity_price,1,1.183000037074089,0.67
2026-01-28,capacity_price,2,0.6731971025953218,0.67
2026-01-28,capacity_price,3,1.2000592529194563,0.67
2026-01-28,capacity_price,4,1.2116873887771489,0.67
2026-01-28,capacity_price,5,4.59082703363367,3.35
2026-01-28,capacity_price,6,18.530774299746195,13.26
2026-01-28,capacity_price,7,29.971362885890255,13.32
2026-01-28,capacity_price,8,28.72574980706291,46.59
2026-01-28,capacity_price,9,23.226425109639784,39.23
2026-01-28,capacity_price,10,23.672374530092263,80.35
2026-01-28,capacity_price,11,26.833261494021173,71.36
2026-01-28,capacity_price,12,17.08382260621274,46.59
2026-01-28,capacity_price,13,18.90069216692253,60.92
2026-01-28,capacity_price,14,22.946108974743872,46.59
2026-01-28,capacity_price,15,26.336053997590454,46.59
2026-01-28,capacity_price,16,38.03609752749042,80.35
2026-01-28,capacity_price,17,47.107940115572184,80.35
2026-01-28,capacity_price,18,73.17659874598448,80.35
2026-01-28,capacity_price,19,54.20104968679369,80.35
2026-01-28,capacity_price,20,58.11029020681993,74.58
2026-01-28,capacity_price,21,35.17910883130786,62.77
2026-01-28,capacity_price,22,24.9131949125661,13.39
2026-01-28,capacity_price,23,5.4788356165346235,1.21
2026-01-28,activation_volume,0,18.36692888739519,56.54
2026-01-28,activation_volume,1,10.577747909827261,46.56
2026-01-28,activation_volume,2,4.488934234335159,22.06
2026-01-28,activation_volume,3,3.3910870673738427,0.0
2026-01-28,activation_volume,4,4.547648686021843,4.54
2026-01-28,activation_volume,5,6.6879048853210055,2.45
2026-01-28,activation_volume,6,22.0134393289247,17.599999999999998
2026-01-28,activation_volume,7,14.183527824944798,13.910000000000002
2026-01-28,activation_volume,8,19.88275462431662,3.3499999999999996
2026-01-28,activation_volume,9,10.202671171689714,2.17
2026-01-28,activation_volume,10,6.237958688406259,39.44
2026-01-28,activation_volume,11,8.359329495180232,9.26
2026-01-28,activation_volume,12,9.099235991780816,0.44
2026-01-28,activation_volume,13,8.316196591217826,7.1899999999999995
2026-01-28,activation_volume,14,13.256828188557384,7.989999999999999
2026-01-28,activation_volume,15,5.255279842467583,4.27
2026-01-28,activation_volume,16,16.463211306391845,1.92
2026-01-28,activation_volume,17,8.198391384837763,5.67
2026-01-28,activation_volume,18,3.2922972236569974,0.0
2026-01-28,activation_volume,19,3.083265982924657,0.0
2026-01-28,activation_volume,20,3.575029050181551,0.0
2026-01-28,activation_volume,21,2.373397949831041,0.0
2026-01-28,activation_volume,22,4.081672537041277,0.0
2026-01-28,activation_volume,23,3.2742222121342417,0.31
2026-01-28,activation_price,0,73.56239926363627,551.7278440042447
2026-01-28,activation_price,1,73.56239926363627,177.9866043814433
2026-01-28,activation_price,2,73.56239926363627,133.3132048957389
2026-01-28,activation_price,3,73.56239926363627,
2026-01-28,activation_price,4,80.46051418723154,116.74504405286345
2026-01-28,activation_price,5,80.46051418723154,122.02085714285714
