target,forecast_origin_utc,horizon_hour,timestamp_utc,actual,forecast
Down,2025-02-22T22:00:00+00:00,38,2025-02-24T12:00:00+00:00,-11.460000038146973,-17.806161110720467
Down,2025-02-22T22:00:00+00:00,39,2025-02-24T13:00:00+00:00,2.130000114440918,-21.60074602495242
Down,2025-02-22T22:00:00+00:00,40,2025-02-24T14:00:00+00:00,0.4950000047683716,-18.519396123931863
Down,2025-02-22T22:00:00+00:00,41,2025-02-24T15:00:00+00:00,-13.67249870300293,-25.703886840717296
Down,2025-02-22T22:00:00+00:00,42,2025-02-24T16:00:00+00:00,-9.827499389648438,-25.728427046721468
Down,2025-02-22T22:00:00+00:00,43,2025-02-24T17:00:00+00:00,-7.949999809265137,-20.542611927022715
Down,2025-02-22T22:00:00+00:00,44,2025-02-24T18:00:00+00:00,0.3000000119209289,-25.20652404022162
Down,2025-02-22T22:00:00+00:00,45,2025-02-24T19:00:00+00:00,-11.470000267028809,-20.873727830366587
Down,2025-02-22T22:00:00+00:00,46,2025-02-24T20:00:00+00:00,-11.4375,-22.062518280077335
Down,2025-02-22T22:00:00+00:00,47,2025-02-24T21:00:00+00:00,-9.797500610351562,-28.756939450551293
Down,2025-02-22T22:00:00+00:00,48,2025-02-24T22:00:00+00:00,-22.84749984741211,-26.132300395097896
Down,2025-02-24T22:00:00+00:00,1,2025-02-24T23:00:00+00:00,-1.184999942779541,-15.726395573841533
Down,2025-02-24T22:00:00+00:00,2,2025-02-25T00:00:00+00:00,-0.8499999642372131,-16.56697632126844
Down,2025-02-24T22:00:00+00:00,3,2025-02-25T01:00:00+00:00,0.1049999892711639,-14.955306546330807
Down,2025-02-24T22:00:00+00:00,4,2025-02-25T02:00:00+00:00,1.0,-13.056942232316997
Down,2025-02-24T22:00:00+00:00,5,2025-02-25T03:00:00+00:00,-0.9033333659172058,-13.750282901636318
Down,2025-02-24T22:00:00+00:00,6,2025-02-25T04:00:00+00:00,-2.157500028610229,-11.797515531882627
Down,2025-02-24T22:00:00+00:00,7,2025-02-25T05:00:00+00:00,-8.502500534057617,-8.023630733499616
Down,2025-02-24T22:00:00+00:00,8,2025-02-25T06:00:00+00:00,-14.875,-10.467902933212857
Down,2025-02-24T22:00:00+00:00,9,2025-02-25T07:00:00+00:00,-14.18000030517578,-6.684564654231056
Down,2025-02-24T22:00:00+00:00,10,2025-02-25T08:00:00+00:00,2.256666898727417,-9.33314216412664
Down,2025-02-24T22:00:00+00:00,11,2025-02-25T09:00:00+00:00,2.256666898727417,-11.752145922454897
Down,2025-02-24T22:00:00+00:00,12,2025-02-25T10:00:00+00:00,-3.952499866485596,-9.790707881418419
Down,2025-02-24T22:00:00+00:00,13,2025-02-25T11:00:00+00:00,2.1700000762939453,-13.92811276554518
Down,2025-02-24T22:00:00+00:00,14,2025-02-25T12:00:00+00:00,-1.7033333778381348,-15.056169108735327
Down,2025-02-24T22:00:00+00:00,15,2025-02-25T13:00:00+00:00,7.119999885559082,-13.835884505669389
Down,2025-02-24T22:00:00+00:00,16,2025-02-25T14:00:00+00:00,-0.2299999743700027,-12.725121812288844
Down,2025-02-24T22:00:00+00:00,17,2025-02-25T15:00:00+00:00,8.885000228881836,-15.720438492987403
Down,2025-02-24T22:00:00+00:00,18,2025-02-25T16:00:00+00:00,3.050000190734864,-14.201775882945993
Down,2025-02-24T22:00:00+00:00,19,2025-02-25T17:00:00+00:00,3.050000190734864,-14.209991142202124
Down,2025-02-24T22:00:00+00:00,20,2025-02-25T18:00:00+00:00,4.352499961853027,-17.817045438410176
Down,2025-02-24T22:00:00+00:00,21,2025-02-25T19:00:00+00:00,1.2174999713897705,-16.118144311457915
Down,2025-02-24T22:00:00+00:00,22,2025-02-25T20:00:00+00:00,2.3324999809265137,-13.706841680154154
Down,2025-02-24T22:00:00+00:00,23,2025-02-25T21:00:00+00:00,-12.857500076293944,-20.342526471770938
Down,2025-02-24T22:00:00+00:00,24,2025-02-25T22:00:00+00:00,-17.920000076293945,-18.948527767534927
Down,2025-02-24T22:00:00+00:00,25,2025-02-25T23:00:00+00:00,-11.489999771118164,-19.486259217320324
Down,2025-02-24T22:00:00+00:00,26,2025-02-26T00:00:00+00:00,-13.699999809265137,-17.294526091024245
Down,2025-02-24T22:00:00+00:00,27,2025-02-26T01:00:00+00:00,-16.842500686645508,-14.843033549780705
Down,2025-02-24T22:00:00+00:00,28,2025-02-26T02:00:00+00:00,-12.699999809265137,-16.624756521881917
Down,2025-02-24T22:00:00+00:00,29,2025-02-26T03:00:00+00:00,-3.904999256134033,-19.98114884386276
Down,2025-02-24T22:00:00+00:00,30,2025-02-26T04:00:00+00:00,-13.52750015258789,-16.531968875888637
Down,2025-02-24T22:00:00+00:00,31,2025-02-26T05:00:00+00:00,-14.147500038146973,-13.68729801877138
Down,2025-02-24T22:00:00+00:00,32,2025-02-26T06:00:00+00:00,-14.942499160766602,-16.592225480654157
Down,2025-02-24T22:00:00+00:00,33,2025-02-26T07:00:00+00:00,19.280000686645508,-13.757872295585221
Down,2025-02-24T22:00:00+00:00,34,2025-02-26T08:00:00+00:00,36.19499969482422,-15.072108833046546
Down,2025-02-24T22:00:00+00:00,35,2025-02-26T09:00:00+00:00,18.76499938964844,-12.35154719961066
Down,2025-02-24T22:00:00+00:00,36,2025-02-26T10:00:00+00:00,-3.9800000190734863,-16.783347694283595
Down,2025-02-24T22:00:00+00:00,37,2025-02-26T11:00:00+00:00,-3.9800000190734863,-17.758550516411987
Down,2025-02-24T22:00:00+00:00,38,2025-02-26T12:00:00+00:00,-3.9800000190734863,-18.62513742139876
Down,2025-02-24T22:00:00+00:00,39,2025-02-26T13:00:00+00:00,-7.382499694824219,-12.179621062673814
Down,2025-02-24T22:00:00+00:00,40,2025-02-26T14:00:00+00:00,-11.412500381469728,-14.982766778288456
Down,2025-02-24T22:00:00+00:00,41,2025-02-26T15:00:00+00:00,-13.280000686645508,-18.019124510817253
Down,2025-02-24T22:00:00+00:00,42,2025-02-26T16:00:00+00:00,-16.735000610351562,-21.016388683338395
Down,2025-02-24T22:00:00+00:00,43,2025-02-26T17:00:00+00:00,-22.3700008392334,-18.907478771556757
Down,2025-02-24T22:00:00+00:00,44,2025-02-26T18:00:00+00:00,-16.920000076293945,-19.449069923871388
Down,2025-02-24T22:00:00+00:00,45,2025-02-26T19:00:00+00:00,-7.727499961853027,-25.755503651800137
Down,2025-02-24T22:00:00+00:00,46,2025-02-26T20:00:00+00:00,-5.574999809265137,-18.717117780386985
Down,2025-02-24T22:00:00+00:00,47,2025-02-26T21:00:00+00:00,-9.032500267028809,-25.113441719790487
Down,2025-02-24T22:00:00+00:00,48,2025-02-26T22:00:00+00:00,-6.572500228881836,-29.76683854626577
Down,2025-02-26T22:00:00+00:00,1,2025-02-26T23:00:00+00:00,-5.972499847412109,-10.58401975182193
Down,2025-02-26T22:00:00+00:00,2,2025-02-27T00:00:00+00:00,-8.614999771118164,-12.567860570200056
Down,2025-02-26T22:00:00+00:00,3,2025-02-27T01:00:00+00:00,-5.279999732971191,-12.042411486078954
Down,2025-02-26T22:00:00+00:00,4,2025-02-27T02:00:00+00:00,-5.289999961853027,-9.596038848368691
Down,2025-02-26T22:00:00+00:00,5,2025-02-27T03:00:00+00:00,-1.0133333206176758,-10.2548824058554
Down,2025-02-26T22:00:00+00:00,6,2025-02-27T04:00:00+00:00,-23.65999984741211,-8.377911422017972
Down,2025-02-26T22:00:00+00:00,7,2025-02-27T05:00:00+00:00,-5.852499961853027,-5.194952646385983
Down,2025-02-26T22:00:00+00:00,8,2025-02-27T06:00:00+00:00,-5.852499961853027,-5.670611601154837
Down,2025-02-26T22:00:00+00:00,9,2025-02-27T07:00:00+00:00,2.8575000762939453,-5.561652971342762
Down,2025-02-26T22:00:00+00:00,10,2025-02-27T08:00:00+00:00,14.3100004196167,-8.233914165585904
Down,2025-02-26T22:00:00+00:00,11,2025-02-27T09:00:00+00:00,22.23000144958496,-7.876311098056024
Down,2025-02-26T22:00:00+00:00,12,2025-02-27T10:00:00+00:00,22.23000144958496,-10.754036559325236
Down,2025-02-26T22:00:00+00:00,13,2025-02-27T11:00:00+00:00,20.15250015258789,-6.333708803394629
Down,2025-02-26T22:00:00+00:00,14,2025-02-27T12:00:00+00:00,9.230000495910645,-12.199875254588322
Down,2025-02-26T22:00:00+00:00,15,2025-02-27T13:00:00+00:00,-4.909999847412109,-9.303525507473166
Down,2025-02-26T22:00:00+00:00,16,2025-02-27T14:00:00+00:00,-10.369999885559082,-9.512260108664268
Down,2025-02-26T22:00:00+00:00,17,2025-02-27T15:00:00+00:00,-7.085000038146973,-6.99030904192974
Down,2025-02-26T22:00:00+00:00,18,2025-02-27T16:00:00+00:00,4.616666793823242,-11.825812955030937
Down,2025-02-26T22:00:00+00:00,19,2025-02-27T17:00:00+00:00,0.8650002479553223,-14.436118494509895
Down,2025-02-26T22:00:00+00:00,20,2025-02-27T18:00:00+00:00,-7.349999904632568,-15.74758223337738
Down,2025-02-26T22:00:00+00:00,21,2025-02-27T19:00:00+00:00,0.1000000238418579,-13.7775259854938
Down,2025-02-26T22:00:00+00:00,22,2025-02-27T20:00:00+00:00,2.950000047683716,-12.26573186840598
Down,2025-02-26T22:00:00+00:00,23,2025-02-27T21:00:00+00:00,-5.190000057220459,-20.038135518970698
Down,2025-02-26T22:00:00+00:00,24,2025-02-27T22:00:00+00:00,-5.166666507720947,-14.935829266394691
Down,2025-02-26T22:00:00+00:00,25,2025-02-27T23:00:00+00:00,-10.100000381469728,-17.615859834267216
Down,2025-02-26T22:00:00+00:00,26,2025-02-28T00:00:00+00:00,-10.0,-12.470906553636038
Down,2025-02-26T22:00:00+00:00,27,2025-02-28T01:00:00+00:00,-9.789999961853027,-13.814761172826639
Down,2025-02-26T22:00:00+00:00,28,2025-02-28T02:00:00+00:00,-9.587499618530272,-14.395569921697055
Down,2025-02-26T22:00:00+00:00,29,2025-02-28T03:00:00+00:00,-12.08666706085205,-19.873220207935187
Down,2025-02-26T22:00:00+00:00,30,2025-02-28T04:00:00+00:00,7.815000057220459,-18.096688215464376
Down,2025-02-26T22:00:00+00:00,31,2025-02-28T05:00:00+00:00,11.829998970031738,-12.321002403893408
Down,2025-02-26T22:00:00+00:00,32,2025-02-28T06:00:00+00:00,5.949999809265137,-16.96007582947324
Down,2025-02-26T22:00:00+00:00,33,2025-02-28T07:00:00+00:00,10.975000381469728,-10.445242413974494
Down,2025-02-26T22:00:00+00:00,34,2025-02-28T08:00:00+00:00,2.059999942779541,-10.979911857117996
Down,2025-02-26T22:00:00+00:00,35,2025-02-28T09:00:00+00:00,23.81999969482422,-14.63971656370649
Down,2025-02-26T22:00:00+00:00,36,2025-02-28T10:00:00+00:00,23.11750030517578,-19.252124233871395
Down,2025-02-26T22:00:00+00:00,37,2025-02-28T11:00:00+00:00,11.196666717529297,-19.016733627075187
Down,2025-02-26T22:00:00+00:00,38,2025-02-28T12:00:00+00:00,5.4666666984558105,-19.28123379120741
Down,2025-02-26T22:00:00+00:00,39,2025-02-28T13:00:00+00:00,11.31999969482422,-20.665629052927432
Down,2025-02-26T22:00:00+00:00,40,2025-02-28T14:00:00+00:00,14.52500057220459,-23.26866069841284
Down,2025-02-26T22:00:00+00:00,41,2025-02-28T15:00:00+00:00,-1.4950000047683716,-25.301210435683608
Down,2025-02-26T22:00:00+00:00,42,2025-02-28T16:00:00+00:00,14.3100004196167,-24.82503527329209
Down,2025-02-26T22:00:00+00:00,43,2025-02-28T17:00:00+00:00,61.915000915527344,-25.156916939225265
Down,2025-02-26T22:00:00+00:00,44,2025-02-28T18:00:00+00:00,18.9375,-25.90801954887861
Down,2025-02-26T22:00:00+00:00,45,2025-02-28T19:00:00+00:00,8.727499961853027,-21.38958794557797
Down,2025-02-26T22:00:00+00:00,46,2025-02-28T20:00:00+00:00,1.1799999475479126,-22.142655253345197
Down,2025-02-26T22:00:00+00:00,47,2025-02-28T21:00:00+00:00,12.932498931884766,-28.86284654278462
Down,2025-02-26T22:00:00+00:00,48,2025-02-28T22:00:00+00:00,16.119998931884766,-26.290724958488124
Down,2025-02-28T22:00:00+00:00,1,2025-02-28T23:00:00+00:00,10.600000381469728,9.724502255483308
Down,2025-02-28T22:00:00+00:00,2,2025-03-01T00:00:00+00:00,11.800000190734863,9.691332164412902
Down,2025-02-28T22:00:00+00:00,3,2025-03-01T01:00:00+00:00,12.5,11.971237297994854
Down,2025-02-28T22:00:00+00:00,4,2025-03-01T02:00:00+00:00,8.5600004196167,6.690381219191449
Down,2025-02-28T22:00:00+00:00,5,2025-03-01T03:00:00+00:00,7.765000343322754,11.002628664916953
Down,2025-02-28T22:00:00+00:00,6,2025-03-01T04:00:00+00:00,7.765000343322754,12.146255099171603
Down,2025-02-28T22:00:00+00:00,7,2025-03-01T05:00:00+00:00,-7.819999694824219,11.792380126281156
Down,2025-02-28T22:00:00+00:00,8,2025-03-01T06:00:00+00:00,26.83333396911621,9.37343433296778
Down,2025-02-28T22:00:00+00:00,9,2025-03-01T07:00:00+00:00,41.20333480834961,15.01895285875465
Down,2025-02-28T22:00:00+00:00,10,2025-03-01T08:00:00+00:00,41.20333480834961,10.478990679062933
Down,2025-02-28T22:00:00+00:00,11,2025-03-01T09:00:00+00:00,41.20333480834961,12.7993198329206
Down,2025-02-28T22:00:00+00:00,12,2025-03-01T10:00:00+00:00,12.247499465942385,4.311513670017989
Down,2025-02-28T22:00:00+00:00,13,2025-03-01T11:00:00+00:00,16.48333168029785,2.4901061342532977
Down,2025-02-28T22:00:00+00:00,14,2025-03-01T12:00:00+00:00,16.360000610351562,-2.6665883881958288
Down,2025-02-28T22:00:00+00:00,15,2025-03-01T13:00:00+00:00,14.137500762939451,-8.128992118992665
Down,2025-02-28T22:00:00+00:00,16,2025-03-01T14:00:00+00:00,-3.7074999809265137,-0.25980650929557497
Down,2025-02-28T22:00:00+00:00,17,2025-03-01T15:00:00+00:00,1.09250009059906,-13.12441786167304
Down,2025-02-28T22:00:00+00:00,18,2025-03-01T16:00:00+00:00,27.309999465942383,-12.59139608911219
Down,2025-02-28T22:00:00+00:00,19,2025-03-01T17:00:00+00:00,30.99666786193848,-11.962847911889078
Down,2025-02-28T22:00:00+00:00,20,2025-03-01T18:00:00+00:00,18.77750015258789,-13.58060359437729
Down,2025-02-28T22:00:00+00:00,21,2025-03-01T19:00:00+00:00,2.4166667461395264,-14.715189598691484
Down,2025-02-28T22:00:00+00:00,22,2025-03-01T20:00:00+00:00,3.509999990463257,-15.325960967926218
Down,2025-02-28T22:00:00+00:00,23,2025-03-01T21:00:00+00:00,-1.5749999284744265,-18.878090126169624
Down,2025-02-28T22:00:00+00:00,24,2025-03-01T22:00:00+00:00,-4.760000228881836,-15.099824045852483
Down,2025-02-28T22:00:00+00:00,25,2025-03-01T23:00:00+00:00,-7.712499618530273,-16.781493302546192
Down,2025-02-28T22:00:00+00:00,26,2025-03-02T00:00:00+00:00,-1.7949999570846558,-13.601571260455161
Down,2025-02-28T22:00:00+00:00,27,2025-03-02T01:00:00+00:00,-0.7366666793823242,-13.246383873021456
Down,2025-02-28T22:00:00+00:00,28,2025-03-02T02:00:00+00:00,0.3366667032241821,-19.383577550062633
Down,2025-02-28T22:00:00+00:00,29,2025-03-02T03:00:00+00:00,-2.4533333778381348,-21.568428762167557
Down,2025-02-28T22:00:00+00:00,30,2025-03-02T04:00:00+00:00,1.5,-20.51473578540335
Down,2025-02-28T22:00:00+00:00,31,2025-03-02T05:00:00+00:00,-6.185000419616699,-18.550585912650753
Down,2025-02-28T22:00:00+00:00,32,2025-03-02T06:00:00+00:00,-6.502499580383301,-24.034238064710333
Down,2025-02-28T22:00:00+00:00,33,2025-03-02T07:00:00+00:00,-5.784999847412109,-18.152889732930582
Down,2025-02-28T22:00:00+00:00,34,2025-03-02T08:00:00+00:00,-3.9033334255218506,-19.22813717282468
Down,2025-02-28T22:00:00+00:00,35,2025-03-02T09:00:00+00:00,-7.40500020980835,-17.990960617165744
Down,2025-02-28T22:00:00+00:00,36,2025-03-02T10:00:00+00:00,-10.0,-29.764575403344974
Down,2025-02-28T22:00:00+00:00,37,2025-03-02T11:00:00+00:00,-10.0,-22.82227842699981
Down,2025-02-28T22:00:00+00:00,38,2025-03-02T12:00:00+00:00,-7.057499885559082,-26.399917550681042
Down,2025-02-28T22:00:00+00:00,39,2025-03-02T13:00:00+00:00,-1.690000057220459,-29.341194568234123
Down,2025-02-28T22:00:00+00:00,40,2025-03-02T14:00:00+00:00,-5.260000228881836,-25.123275509730494
Down,2025-02-28T22:00:00+00:00,41,2025-03-02T15:00:00+00:00,-3.0233333110809326,-28.689783291543833
Down,2025-02-28T22:00:00+00:00,42,2025-03-02T16:00:00+00:00,3.859999895095825,-30.39159916498401
Down,2025-02-28T22:00:00+00:00,43,2025-03-02T17:00:00+00:00,-3.945000171661377,-29.01900200466202
Down,2025-02-28T22:00:00+00:00,44,2025-03-02T18:00:00+00:00,-4.932499885559082,-28.32602778289384
Down,2025-02-28T22:00:00+00:00,45,2025-03-02T19:00:00+00:00,-3.9050002098083496,-23.934540671974432
Down,2025-02-28T22:00:00+00:00,46,2025-03-02T20:00:00+00:00,-1.3399999141693115,-26.328461682332062
Down,2025-02-28T22:00:00+00:00,47,2025-03-02T21:00:00+00:00,-6.070000171661377,-35.00676636067403
Down,2025-02-28T22:00:00+00:00,48,2025-03-02T22:00:00+00:00,-2.200000047683716,-26.20232438282882
Down,2025-03-02T22:00:00+00:00,1,2025-03-02T23:00:00+00:00,-2.320000171661377,-6.54640905321982
Down,2025-03-02T22:00:00+00:00,2,2025-03-03T00:00:00+00:00,-6.763333797454834,-7.493896093422659
Down,2025-03-02T22:00:00+00:00,3,2025-03-03T01:00:00+00:00,-14.405000686645508,-9.071074379276011
Down,2025-03-02T22:00:00+00:00,4,2025-03-03T02:00:00+00:00,-25.8700008392334,-11.612419167851469
Down,2025-03-02T22:00:00+00:00,5,2025-03-03T03:00:00+00:00,-3.5200002193450928,-11.34911279600227
Down,2025-03-02T22:00:00+00:00,6,2025-03-03T04:00:00+00:00,-18.3174991607666,-9.64628187399585
Down,2025-03-02T22:00:00+00:00,7,2025-03-03T05:00:00+00:00,-0.3974999785423279,-8.914988141467813
Down,2025-03-02T22:00:00+00:00,8,2025-03-03T06:00:00+00:00,-13.662500381469728,-11.510771709837028
Down,2025-03-02T22:00:00+00:00,9,2025-03-03T07:00:00+00:00,-6.019999980926514,-7.473812526727612
Down,2025-03-02T22:00:00+00:00,10,2025-03-03T08:00:00+00:00,-8.007499694824219,-11.439592800453665
Down,2025-03-02T22:00:00+00:00,11,2025-03-03T09:00:00+00:00,-23.65250015258789,-8.509230176282578
Down,2025-03-02T22:00:00+00:00,12,2025-03-03T10:00:00+00:00,-40.0,-9.179943680493219
Down,2025-03-02T22:00:00+00:00,13,2025-03-03T11:00:00+00:00,-25.34000015258789,-13.852577164465416
Down,2025-03-02T22:00:00+00:00,14,2025-03-03T12:00:00+00:00,-21.782501220703125,-20.1257963812767
Down,2025-03-02T22:00:00+00:00,15,2025-03-03T13:00:00+00:00,-3.257499933242798,-10.179575750642973
Down,2025-03-02T22:00:00+00:00,16,2025-03-03T14:00:00+00:00,-5.239999771118164,-8.943228663703643
Down,2025-03-02T22:00:00+00:00,17,2025-03-03T15:00:00+00:00,-5.239999771118164,-8.511511801472249
Down,2025-03-02T22:00:00+00:00,18,2025-03-03T16:00:00+00:00,-13.510000228881836,-11.222785796823024
Down,2025-03-02T22:00:00+00:00,19,2025-03-03T17:00:00+00:00,-1.6200000047683716,-14.574102112438883
Down,2025-03-02T22:00:00+00:00,20,2025-03-03T18:00:00+00:00,-10.844999313354492,-14.551261173882414
Down,2025-03-02T22:00:00+00:00,21,2025-03-03T19:00:00+00:00,-24.354999542236328,-14.239193706662414
Down,2025-03-02T22:00:00+00:00,22,2025-03-03T20:00:00+00:00,-6.622499942779541,-9.111804053848678
Down,2025-03-02T22:00:00+00:00,23,2025-03-03T21:00:00+00:00,-21.575000762939453,-21.777622507186912
Down,2025-03-02T22:00:00+00:00,24,2025-03-03T22:00:00+00:00,-16.732500076293945,-21.031778826843908
Down,2025-03-02T22:00:00+00:00,25,2025-03-03T23:00:00+00:00,-17.334999084472656,-16.209961025940714
Down,2025-03-02T22:00:00+00:00,26,2025-03-04T00:00:00+00:00,-11.436665534973145,-16.986425195882084
Down,2025-03-02T22:00:00+00:00,27,2025-03-04T01:00:00+00:00,-6.610000133514404,-13.629477685913042
Down,2025-03-02T22:00:00+00:00,28,2025-03-04T02:00:00+00:00,-7.920000076293945,-15.673010227246355
Down,2025-03-02T22:00:00+00:00,29,2025-03-04T03:00:00+00:00,-14.357499122619627,-21.142707607325434
Down,2025-03-02T22:00:00+00:00,30,2025-03-04T04:00:00+00:00,-1.1933332681655884,-18.994961593161612
Down,2025-03-02T22:00:00+00:00,31,2025-03-04T05:00:00+00:00,-11.40666675567627,-10.93594354235367
Down,2025-03-02T22:00:00+00:00,32,2025-03-04T06:00:00+00:00,-0.9833333492279052,-11.890150644348957
Down,2025-03-02T22:00:00+00:00,33,2025-03-04T07:00:00+00:00,-12.017499923706056,-5.545956126209467
Down,2025-03-02T22:00:00+00:00,34,2025-03-04T08:00:00+00:00,-10.700000762939451,-10.906509152971196
Down,2025-03-02T22:00:00+00:00,35,2025-03-04T09:00:00+00:00,-32.657501220703125,-7.567676565455931
Down,2025-03-02T22:00:00+00:00,36,2025-03-04T10:00:00+00:00,-10.743332862854004,-12.788265518343584
Down,2025-03-02T22:00:00+00:00,37,2025-03-04T11:00:00+00:00,-23.64999771118164,-17.679474926365256
Down,2025-03-02T22:00:00+00:00,38,2025-03-04T12:00:00+00:00,-1.0850000381469729,-16.002456291326087
Down,2025-03-02T22:00:00+00:00,39,2025-03-04T13:00:00+00:00,-8.50333309173584,-19.70319925519469
Down,2025-03-02T22:00:00+00:00,40,2025-03-04T14:00:00+00:00,4.269999980926514,-15.917932944221189
Down,2025-03-02T22:00:00+00:00,41,2025-03-04T15:00:00+00:00,-16.970001220703125,-16.7362419625436
Down,2025-03-02T22:00:00+00:00,42,2025-03-04T16:00:00+00:00,-35.897499084472656,-15.90906344183453
Down,2025-03-02T22:00:00+00:00,43,2025-03-04T17:00:00+00:00,-35.897499084472656,-20.304569863803174
Down,2025-03-02T22:00:00+00:00,44,2025-03-04T18:00:00+00:00,-5.694999694824219,-23.569055335585706
Down,2025-03-02T22:00:00+00:00,45,2025-03-04T19:00:00+00:00,-24.86999893188477,-18.72600501946201
Down,2025-03-02T22:00:00+00:00,46,2025-03-04T20:00:00+00:00,-29.5625,-17.569052579692386
Down,2025-03-02T22:00:00+00:00,47,2025-03-04T21:00:00+00:00,-10.8125,-28.195925394492846
Down,2025-03-02T22:00:00+00:00,48,2025-03-04T22:00:00+00:00,-16.163333892822266,-25.29450248969521
Down,2025-03-04T22:00:00+00:00,1,2025-03-04T23:00:00+00:00,-28.13999938964844,-12.848685078535016
Down,2025-03-04T22:00:00+00:00,2,2025-03-05T00:00:00+00:00,-30.3125,-15.21255427334933
Down,2025-03-04T22:00:00+00:00,3,2025-03-05T01:00:00+00:00,-12.262500762939451,-15.60405950077994
Down,2025-03-04T22:00:00+00:00,4,2025-03-05T02:00:00+00:00,-1.940000057220459,-11.558084744620363
Down,2025-03-04T22:00:00+00:00,5,2025-03-05T03:00:00+00:00,-20.247501373291016,-11.690073707230326
Down,2025-03-04T22:00:00+00:00,6,2025-03-05T04:00:00+00:00,-20.353334426879883,-11.305997150380177
Down,2025-03-04T22:00:00+00:00,7,2025-03-05T05:00:00+00:00,-15.970000267028809,-8.148164264958055
Down,2025-03-04T22:00:00+00:00,8,2025-03-05T06:00:00+00:00,-38.83000183105469,-7.22432109781545
Down,2025-03-04T22:00:00+00:00,9,2025-03-05T07:00:00+00:00,-13.56666660308838,-11.200532246030171
Down,2025-03-04T22:00:00+00:00,10,2025-03-05T08:00:00+00:00,-19.07250022888184,-12.694863859294745
Down,2025-03-04T22:00:00+00:00,11,2025-03-05T09:00:00+00:00,-16.850000381469727,-11.606058928980582
Down,2025-03-04T22:00:00+00:00,12,2025-03-05T10:00:00+00:00,-8.864999771118164,-13.540918759547202
Down,2025-03-04T22:00:00+00:00,13,2025-03-05T11:00:00+00:00,-21.02499961853028,-16.55978538599729
Down,2025-03-04T22:00:00+00:00,14,2025-03-05T12:00:00+00:00,-11.5625,-15.06298408337894
Down,2025-03-04T22:00:00+00:00,15,2025-03-05T13:00:00+00:00,-22.71500015258789,-15.137477950007943
Down,2025-03-04T22:00:00+00:00,16,2025-03-05T14:00:00+00:00,-22.71500015258789,-10.826803587867294
Down,2025-03-04T22:00:00+00:00,17,2025-03-05T15:00:00+00:00,3.069999933242798,-15.113224007978534
Down,2025-03-04T22:00:00+00:00,18,2025-03-05T16:00:00+00:00,3.069999933242798,-17.06954192494572
Down,2025-03-04T22:00:00+00:00,19,2025-03-05T17:00:00+00:00,-23.88500022888184,-15.105856005395026
Down,2025-03-04T22:00:00+00:00,20,2025-03-05T18:00:00+00:00,-6.920000553131104,-12.951252892829666
Down,2025-03-04T22:00:00+00:00,21,2025-03-05T19:00:00+00:00,-7.493333339691162,-16.201725135961283
Down,2025-03-04T22:00:00+00:00,22,2025-03-05T20:00:00+00:00,-28.61750030517578,-9.28745877155723
Down,2025-03-04T22:00:00+00:00,23,2025-03-05T21:00:00+00:00,-10.1274995803833,-16.89816937047324
Down,2025-03-04T22:00:00+00:00,24,2025-03-05T22:00:00+00:00,-31.5,-16.288704696544812
Down,2025-03-04T22:00:00+00:00,25,2025-03-05T23:00:00+00:00,-43.1533317565918,-12.875040675915807
Down,2025-03-04T22:00:00+00:00,26,2025-03-06T00:00:00+00:00,-45.88500213623047,-10.108990204507005
Down,2025-03-04T22:00:00+00:00,27,2025-03-06T01:00:00+00:00,-32.189998626708984,-10.369181832841683
Down,2025-03-04T22:00:00+00:00,28,2025-03-06T02:00:00+00:00,-25.89999961853028,-14.3322678988052
Down,2025-03-04T22:00:00+00:00,29,2025-03-06T03:00:00+00:00,-7.792500495910644,-17.349897907042383
Down,2025-03-04T22:00:00+00:00,30,2025-03-06T04:00:00+00:00,-46.04249954223633,-13.894246290862398
Down,2025-03-04T22:00:00+00:00,31,2025-03-06T05:00:00+00:00,-21.52750015258789,-9.598480430825482
Down,2025-03-04T22:00:00+00:00,32,2025-03-06T06:00:00+00:00,-22.6200008392334,-16.115793710208212
Down,2025-03-04T22:00:00+00:00,33,2025-03-06T07:00:00+00:00,-21.614999771118164,-8.246065069654687
Down,2025-03-04T22:00:00+00:00,34,2025-03-06T08:00:00+00:00,-39.98500061035156,-6.290936197201134
Down,2025-03-04T22:00:00+00:00,35,2025-03-06T09:00:00+00:00,-19.1433334350586,-7.203275436904507
Down,2025-03-04T22:00:00+00:00,36,2025-03-06T10:00:00+00:00,-40.4466667175293,-13.547180638204484
Down,2025-03-04T22:00:00+00:00,37,2025-03-06T11:00:00+00:00,-36.51000213623047,-13.840610354222417
Down,2025-03-04T22:00:00+00:00,38,2025-03-06T12:00:00+00:00,-16.35999870300293,-12.271829154671948
Down,2025-03-04T22:00:00+00:00,39,2025-03-06T13:00:00+00:00,-35.94333267211914,-9.169190402558451
Down,2025-03-04T22:00:00+00:00,40,2025-03-06T14:00:00+00:00,-16.393333435058594,-14.47066866802137
Down,2025-03-04T22:00:00+00:00,41,2025-03-06T15:00:00+00:00,-24.933334350585938,-14.454962573386188
Down,2025-03-04T22:00:00+00:00,42,2025-03-06T16:00:00+00:00,-6.00499963760376,-13.670294479890666
Down,2025-03-04T22:00:00+00:00,43,2025-03-06T17:00:00+00:00,-26.96666717529297,-13.297565697176825
